Compound,eta_cation,min_eta_anion,max_eta_anion,mean_eta_anion,std-dev_eta_anion,min_diff_eta,max_diff_eta,mean_diff_eta,std-dev_diff_eta,mean_eta_both,geom-mean_eta_both,eta_all,Formation_energy
PH-SCN-Cr,9.1,2.2,3.8,3.0,0.7999999999999998,5.3,6.8999999999999995,6.1,0.7999999999999998,5.033333333333334,4.237235055063876,"[9.1, 2.2, 3.8]",0.24460387879999998
PH-SCN-Fe,13.1,2.2,3.8,3.0,0.7999999999999998,9.3,10.899999999999999,10.1,0.7999999999999989,6.366666666666667,4.784382109127202,"[13.1, 2.2, 3.8]",0.2195473022
PH-SCN-Ga,17.0,2.2,3.8,3.0,0.7999999999999998,13.2,14.8,14.0,0.8000000000000007,7.666666666666667,5.218572639101304,"[17.0, 2.2, 3.8]",0.22353146219999998
PH-SCN-Gd,11.7,2.2,3.8,3.0,0.7999999999999998,7.8999999999999995,9.5,8.7,0.8000000000000003,5.8999999999999995,4.607486234676287,"[11.7, 2.2, 3.8]",-0.28393874449999895
PH-SCN-In,13.0,2.2,3.8,3.0,0.7999999999999998,9.2,10.8,10.0,0.8000000000000007,6.333333333333333,4.772176999707038,"[13.0, 2.2, 3.8]",0.1914671355
PH-SCN-Ir,7.9,2.2,3.8,3.0,0.7999999999999998,4.1000000000000005,5.7,4.9,0.7999999999999998,4.633333333333334,4.0421378744665795,"[7.9, 2.2, 3.8]",0.0722570172
PH-SCN-La,15.4,2.2,3.8,3.0,0.7999999999999998,11.600000000000001,13.2,12.4,0.7999999999999989,7.133333333333334,5.049429730069435,"[15.4, 2.2, 3.8]",-0.2890150395
PH-SCN-Lu,12.1,2.2,3.8,3.0,0.7999999999999998,8.3,9.899999999999999,9.1,0.7999999999999989,6.033333333333334,4.659405942680382,"[12.1, 2.2, 3.8]",-0.2540715478
PH-SCN-Nd,9.2,2.2,3.8,3.0,0.7999999999999998,5.3999999999999995,6.999999999999999,6.199999999999999,0.7999999999999998,5.066666666666666,4.2526995536526915,"[9.2, 2.2, 3.8]",-0.2549163545
PH-SCN-Rh,11.2,2.2,3.8,3.0,0.7999999999999998,7.3999999999999995,9.0,8.2,0.8000000000000003,5.733333333333333,4.540894724266021,"[11.2, 2.2, 3.8]",0.0490308222
PH-SCN-Ru,10.7,2.2,3.8,3.0,0.7999999999999998,6.8999999999999995,8.5,7.699999999999999,0.8000000000000003,5.566666666666666,4.472290631316585,"[10.7, 2.2, 3.8]",0.2363553088
PH-SCN-Sc,24.6,2.2,3.8,3.0,0.7999999999999998,20.8,22.400000000000002,21.6,0.8000000000000007,10.200000000000001,5.902651302890536,"[24.6, 2.2, 3.8]",-0.2385533945
PH-SCN-Sm,9.0,2.2,3.8,3.0,0.7999999999999998,5.2,6.8,6.0,0.7999999999999998,5.0,4.221656844374274,"[9.0, 2.2, 3.8]",-0.2238750095
PH-SCN-Y,20.6,2.2,3.8,3.0,0.7999999999999998,16.8,18.400000000000002,17.6,0.8000000000000007,8.866666666666667,5.563624777806726,"[20.6, 2.2, 3.8]",-0.3126021728
PH-SH-Al,45.8,2.2,4.1,3.15,0.9499999999999997,41.699999999999996,43.599999999999994,42.64999999999999,0.9499999999999993,17.366666666666667,7.447731393394915,"[45.8, 2.2, 4.1]",-0.31587024140000003
PH-SH-Bi,9.9,2.2,4.1,3.15,0.9499999999999997,5.800000000000001,7.7,6.75,0.9499999999999997,5.400000000000001,4.4697226679581865,"[9.9, 2.2, 4.1]",0.0879447366
PH-SH-Ce,8.3,2.2,4.1,3.15,0.9499999999999997,4.200000000000001,6.1000000000000005,5.15,0.9499999999999997,4.866666666666666,4.214650274203936,"[8.3, 2.2, 4.1]",-0.789956085400002
PH-SH-Co,8.9,2.2,4.1,3.15,0.9499999999999997,4.800000000000001,6.7,5.75,0.9499999999999997,5.066666666666667,4.313854716865484,"[8.9, 2.2, 4.1]",-0.2081664434
PH-SH-Cr,9.1,2.2,4.1,3.15,0.9499999999999997,5.0,6.8999999999999995,5.949999999999999,0.9499999999999997,5.133333333333334,4.345929163811701,"[9.1, 2.2, 4.1]",-0.2070857114
PH-SH-Fe,13.1,2.2,4.1,3.15,0.9499999999999997,9.0,10.899999999999999,9.95,0.9499999999999993,6.466666666666666,4.90711170578697,"[13.1, 2.2, 4.1]",-0.0744782334
PH-SH-Ga,17.0,2.2,4.1,3.15,0.9499999999999997,12.9,14.8,13.850000000000001,0.9500000000000002,7.766666666666666,5.3524401481187756,"[17.0, 2.2, 4.1]",-0.0869379774
PH-SH-Gd,11.7,2.2,4.1,3.15,0.9499999999999997,7.6,9.5,8.55,0.9500000000000002,6.0,4.725678075189715,"[11.7, 2.2, 4.1]",-0.6946987934000001
PH-SH-In,13.0,2.2,4.1,3.15,0.9499999999999997,8.9,10.8,9.850000000000001,0.9500000000000002,6.433333333333333,4.894593509300984,"[13.0, 2.2, 4.1]",-0.1296077374
PH-SH-Ir,7.9,2.2,4.1,3.15,0.9499999999999997,3.8000000000000007,5.7,4.75,0.9499999999999997,4.733333333333333,4.145827324778264,"[7.9, 2.2, 4.1]",-0.28778508140000003
PH-SH-La,15.4,2.2,4.1,3.15,0.9499999999999997,11.3,13.2,12.25,0.9499999999999993,7.233333333333334,5.178958363025202,"[15.4, 2.2, 4.1]",-0.7683029214
PH-SH-Lu,12.1,2.2,4.1,3.15,0.9499999999999997,8.0,9.899999999999999,8.95,0.9499999999999993,6.133333333333333,4.778929634345473,"[12.1, 2.2, 4.1]",-0.7221457494
PH-SH-Nd,9.2,2.2,4.1,3.15,0.9499999999999997,5.1,6.999999999999999,6.049999999999999,0.9499999999999997,5.166666666666666,4.361790359744305,"[9.2, 2.2, 4.1]",-0.7199564674
PH-SH-Rh,11.2,2.2,4.1,3.15,0.9499999999999997,7.1,9.0,8.05,0.9500000000000002,5.833333333333333,4.657378350630328,"[11.2, 2.2, 4.1]",-0.3097098874
PH-SH-Ru,10.7,2.2,4.1,3.15,0.9499999999999997,6.6,8.5,7.55,0.9500000000000002,5.666666666666667,4.587014416500808,"[10.7, 2.2, 4.1]",-0.0731350814
PH-SH-Sc,24.6,2.2,4.1,3.15,0.9499999999999997,20.5,22.400000000000002,21.450000000000003,0.9500000000000011,10.299999999999999,6.054066887411894,"[24.6, 2.2, 4.1]",-0.6839951534
PH-SH-Sm,9.0,2.2,4.1,3.15,0.9499999999999997,4.9,6.8,5.85,0.9499999999999997,5.1,4.329951338820605,"[9.0, 2.2, 4.1]",-0.7205716594
PH-SH-Y,20.6,2.2,4.1,3.15,0.9499999999999997,16.5,18.400000000000002,17.450000000000003,0.9500000000000011,8.966666666666667,5.706343609491155,"[20.6, 2.2, 4.1]",-0.7612371694
S-Br-Al,45.8,3.3,4.2,3.75,0.4500000000000002,41.599999999999994,42.5,42.05,0.45000000000000284,17.766666666666666,8.594281397443211,"[45.8, 3.3, 4.2]",-1.270666589
S-Br-Bi,9.9,3.3,4.2,3.75,0.4500000000000002,5.7,6.6000000000000005,6.15,0.4500000000000002,5.8,5.157819522201234,"[9.9, 3.3, 4.2]",-0.558956569
S-Br-Ce,8.3,3.3,4.2,3.75,0.4500000000000002,4.1000000000000005,5.000000000000001,4.550000000000001,0.4500000000000002,5.266666666666667,4.8634797007372645,"[8.3, 3.3, 4.2]",-1.3044348257
S-Br-Co,8.9,3.3,4.2,3.75,0.4500000000000002,4.7,5.6000000000000005,5.15,0.4500000000000002,5.466666666666666,4.977956291134443,"[8.9, 3.3, 4.2]",-0.530009309
S-Br-Cr,9.1,3.3,4.2,3.75,0.4500000000000002,4.8999999999999995,5.8,5.35,0.4500000000000002,5.533333333333332,5.014968477552392,"[9.1, 3.3, 4.2]",-1.104630869
S-Br-Fe,13.1,3.3,4.2,3.75,0.4500000000000002,8.899999999999999,9.8,9.35,0.45000000000000107,6.866666666666666,5.662542943697242,"[13.1, 3.3, 4.2]",-0.498811889
S-Br-Ga,17.0,3.3,4.2,3.75,0.4500000000000002,12.8,13.7,13.25,0.4499999999999993,8.166666666666666,6.1764280109109775,"[17.0, 3.3, 4.2]",-0.7715368323
S-Br-Gd,11.7,3.3,4.2,3.75,0.4500000000000002,7.499999999999999,8.399999999999999,7.949999999999999,0.44999999999999973,6.3999999999999995,5.453178293718667,"[11.7, 3.3, 4.2]",-2.24608382566666
S-Br-In,13.0,3.3,4.2,3.75,0.4500000000000002,8.8,9.7,9.25,0.4499999999999993,6.833333333333333,5.64809761833488,"[13.0, 3.3, 4.2]",-0.886526239
S-Br-Ir,7.9,3.3,4.2,3.75,0.4500000000000002,3.7,4.6000000000000005,4.15,0.4500000000000002,5.133333333333333,4.784061719244163,"[7.9, 3.3, 4.2]",-0.3903926423
S-Br-La,15.4,3.3,4.2,3.75,0.4500000000000002,11.2,12.100000000000001,11.65,0.45000000000000107,7.633333333333333,5.976239362895663,"[15.4, 3.3, 4.2]",-2.3352233857
S-Br-Lu,12.1,3.3,4.2,3.75,0.4500000000000002,7.8999999999999995,8.8,8.35,0.4500000000000006,6.533333333333332,5.514627728461044,"[12.1, 3.3, 4.2]",-2.2121213823
S-Br-Nd,9.2,3.3,4.2,3.75,0.4500000000000002,4.999999999999999,5.8999999999999995,5.449999999999999,0.4500000000000002,5.566666666666666,5.033271444448549,"[9.2, 3.3, 4.2]",-2.2284321190000003
S-Br-Rh,11.2,3.3,4.2,3.75,0.4500000000000002,6.999999999999999,7.8999999999999995,7.449999999999999,0.4500000000000002,6.233333333333333,5.374364085575791,"[11.2, 3.3, 4.2]",-0.6334722423
S-Br-Ru,10.7,3.3,4.2,3.75,0.4500000000000002,6.499999999999999,7.3999999999999995,6.949999999999999,0.4500000000000002,6.066666666666666,5.293167890627548,"[10.7, 3.3, 4.2]",-0.412374949
S-Br-Sc,24.6,3.3,4.2,3.75,0.4500000000000002,20.400000000000002,21.3,20.85,0.4499999999999993,10.700000000000001,6.98606752594549,"[24.6, 3.3, 4.2]",-2.0913743556999997
S-Br-Sm,9.0,3.3,4.2,3.75,0.4500000000000002,4.8,5.7,5.25,0.4500000000000002,5.5,4.996530926996479,"[9.0, 3.3, 4.2]",-2.2272082056999998
S-Br-Y,20.6,3.3,4.2,3.75,0.4500000000000002,16.400000000000002,17.3,16.85,0.4499999999999993,9.366666666666667,6.584813568056718,"[20.6, 3.3, 4.2]",-2.280718769
S-Cl-Al,45.8,3.3,4.7,4.0,0.7000000000000002,41.099999999999994,42.5,41.8,0.7000000000000028,17.933333333333334,8.922620571039108,"[45.8, 3.3, 4.7]",-1.4298299422999998
S-Cl-Bi,9.9,3.3,4.7,4.0,0.7000000000000002,5.2,6.6000000000000005,5.9,0.7000000000000002,5.966666666666666,5.354870807952728,"[9.9, 3.3, 4.7]",-0.6388421157
S-Cl-Ce,8.3,3.3,4.7,4.0,0.7000000000000002,3.6000000000000005,5.000000000000001,4.300000000000001,0.7000000000000002,5.433333333333334,5.049285916742195,"[8.3, 3.3, 4.7]",-2.487706319
S-Cl-Co,8.9,3.3,4.7,4.0,0.7000000000000002,4.2,5.6000000000000005,4.9,0.7000000000000002,5.633333333333333,5.168136014050407,"[8.9, 3.3, 4.7]",-0.7194407423
S-Cl-Cr,9.1,3.3,4.7,4.0,0.7000000000000002,4.3999999999999995,5.8,5.1,0.7000000000000002,5.699999999999999,5.2065622280221975,"[9.1, 3.3, 4.7]",-1.148540959
S-Cl-Fe,13.1,3.3,4.7,4.0,0.7000000000000002,8.399999999999999,9.8,9.1,0.7000000000000011,7.033333333333332,5.878876873737973,"[13.1, 3.3, 4.7]",-0.6698593657
S-Cl-Ga,17.0,3.3,4.7,4.0,0.7000000000000002,12.3,13.7,13.0,0.6999999999999993,8.333333333333334,6.412394600215393,"[17.0, 3.3, 4.7]",-0.8968829523
S-Cl-Gd,11.7,3.3,4.7,4.0,0.7000000000000002,6.999999999999999,8.399999999999999,7.699999999999999,0.6999999999999997,6.566666666666666,5.661513577569547,"[11.7, 3.3, 4.7]",-2.3765950890000003
S-Cl-In,13.0,3.3,4.7,4.0,0.7000000000000002,8.3,9.7,9.0,0.6999999999999993,7.0,5.863879673707738,"[13.0, 3.3, 4.7]",-0.9835274123000001
S-Cl-Ir,7.9,3.3,4.7,4.0,0.7000000000000002,3.2,4.6000000000000005,3.9000000000000004,0.7000000000000002,5.3,4.966833820678461,"[7.9, 3.3, 4.7]",-0.5254211857
S-Cl-La,15.4,3.3,4.7,4.0,0.7000000000000002,10.7,12.100000000000001,11.4,0.7000000000000011,7.8,6.2045578694561065,"[15.4, 3.3, 4.7]",-2.4609876123
S-Cl-Lu,12.1,3.3,4.7,4.0,0.7000000000000002,7.3999999999999995,8.8,8.1,0.7000000000000006,6.699999999999999,5.725310649733623,"[12.1, 3.3, 4.7]",-2.3510069023
S-Cl-Nd,9.2,3.3,4.7,4.0,0.7000000000000002,4.499999999999999,5.8999999999999995,5.199999999999999,0.7000000000000002,5.733333333333333,5.225564448380875,"[9.2, 3.3, 4.7]",-2.351257189
S-Cl-Rh,11.2,3.3,4.7,4.0,0.7000000000000002,6.499999999999999,7.8999999999999995,7.199999999999999,0.7000000000000002,6.3999999999999995,5.5796883216412265,"[11.2, 3.3, 4.7]",-0.7752265523
S-Cl-Ru,10.7,3.3,4.7,4.0,0.7000000000000002,5.999999999999999,7.3999999999999995,6.699999999999999,0.7000000000000002,6.233333333333333,5.495390076583666,"[10.7, 3.3, 4.7]",-0.507024049
S-Cl-Sc,24.6,3.3,4.7,4.0,0.7000000000000002,19.900000000000002,21.3,20.6,0.6999999999999993,10.866666666666667,7.252965889179961,"[24.6, 3.3, 4.7]",-2.235280199
S-Cl-Sm,9.0,3.3,4.7,4.0,0.7000000000000002,4.3,5.7,5.0,0.7000000000000002,5.666666666666667,5.187420282318778,"[9.0, 3.3, 4.7]",-2.3516532057
S-Cl-Y,20.6,3.3,4.7,4.0,0.7000000000000002,15.900000000000002,17.3,16.6,0.6999999999999993,9.533333333333333,6.836382273482398,"[20.6, 3.3, 4.7]",-2.4115038757
S-CN-Al,45.8,3.3,5.3,4.3,1.0,40.5,42.5,41.5,1.0,18.13333333333333,9.287206364909112,"[45.8, 3.3, 5.3]",-0.07295098929999999
S-CN-Bi,9.9,3.3,5.3,4.3,1.0,4.6000000000000005,6.6000000000000005,5.6000000000000005,1.0,6.166666666666667,5.573675340662045,"[9.9, 3.3, 5.3]",0.4160307883
S-CN-Ce,8.3,3.3,5.3,4.3,1.0,3.000000000000001,5.000000000000001,4.000000000000001,1.0,5.633333333333334,5.255603993340369,"[8.3, 3.3, 5.3]",-0.7419528443000001
S-CN-Co,8.9,3.3,5.3,4.3,1.0,3.6000000000000005,5.6000000000000005,4.6000000000000005,1.0,5.833333333333333,5.379310405756194,"[8.9, 3.3, 5.3]",0.3441573582
S-CN-Cr,9.1,3.3,5.3,4.3,1.0,3.8,5.8,4.8,1.0,5.8999999999999995,5.419306747205084,"[9.1, 3.3, 5.3]",0.1268038307
S-CN-Fe,13.1,3.3,5.3,4.3,1.0,7.8,9.8,8.8,1.0000000000000004,7.233333333333333,6.119092735772118,"[13.1, 3.3, 5.3]",0.37158927070000003
S-CN-Ga,17.0,3.3,5.3,4.3,1.0,11.7,13.7,12.7,1.0,8.533333333333333,6.674410446043856,"[17.0, 3.3, 5.3]",0.3181231408
S-CN-Gd,11.7,3.3,5.3,4.3,1.0,6.3999999999999995,8.399999999999999,7.399999999999999,0.9999999999999996,6.766666666666667,5.892847792192955,"[11.7, 3.3, 5.3]",-0.8031639742499979
S-CN-In,13.0,3.3,5.3,4.3,1.0,7.7,9.7,8.7,0.9999999999999996,7.2,6.103482737513458,"[13.0, 3.3, 5.3]",0.2496249382
S-CN-Ir,7.9,3.3,5.3,4.3,1.0,2.6000000000000005,4.6000000000000005,3.6000000000000005,1.0,5.5,5.1697828351653055,"[7.9, 3.3, 5.3]",0.4098617558
S-CN-La,15.4,3.3,5.3,4.3,1.0,10.100000000000001,12.100000000000001,11.100000000000001,1.0,8.0,6.458081331362612,"[15.4, 3.3, 5.3]",-0.8786143917
S-CN-Lu,12.1,3.3,5.3,4.3,1.0,6.8,8.8,7.800000000000001,1.0000000000000004,6.8999999999999995,5.959251666474899,"[12.1, 3.3, 5.3]",-0.7771510343000001
S-CN-Nd,9.2,3.3,5.3,4.3,1.0,3.8999999999999995,5.8999999999999995,4.8999999999999995,1.0,5.933333333333334,5.43908541429705,"[9.2, 3.3, 5.3]",-0.7916411143000001
S-CN-Rh,11.2,3.3,5.3,4.3,1.0,5.8999999999999995,7.8999999999999995,6.8999999999999995,1.0,6.6000000000000005,5.807679087369355,"[11.2, 3.3, 5.3]",0.24681784829999998
S-CN-Ru,10.7,3.3,5.3,4.3,1.0,5.3999999999999995,7.3999999999999995,6.3999999999999995,1.0,6.433333333333334,5.719936344997192,"[10.7, 3.3, 5.3]",0.4146215008
S-CN-Sc,24.6,3.3,5.3,4.3,1.0,19.3,21.3,20.3,1.0,11.066666666666668,7.549328186059608,"[24.6, 3.3, 5.3]",-0.6909963018
S-CN-Sm,9.0,3.3,5.3,4.3,1.0,3.7,5.7,4.7,1.0,5.866666666666667,5.399382645473071,"[9.0, 3.3, 5.3]",-0.7862523867
S-CN-Y,20.6,3.3,5.3,4.3,1.0,15.3,17.3,16.3,1.0,9.733333333333334,7.115722612851568,"[20.6, 3.3, 5.3]",-0.8310695018
Se-Br-Al,45.8,2.8,4.2,3.5,0.7000000000000002,41.599999999999994,43.0,42.3,0.7000000000000028,17.599999999999998,8.136249663368737,"[45.8, 2.8, 4.2]",-1.1086910033
Se-Br-Bi,9.9,2.8,4.2,3.5,0.7000000000000002,5.7,7.1000000000000005,6.4,0.7000000000000002,5.633333333333333,4.882933826638621,"[9.9, 2.8, 4.2]",-0.58184079
Se-Br-Ce,8.3,2.8,4.2,3.5,0.7000000000000002,4.1000000000000005,5.500000000000001,4.800000000000001,0.7000000000000002,5.1000000000000005,4.6042808290750665,"[8.3, 2.8, 4.2]",-2.0843408233000003
Se-Br-Co,8.9,2.8,4.2,3.5,0.7000000000000002,4.7,6.1000000000000005,5.4,0.7000000000000002,5.3,4.712656396153862,"[8.9, 2.8, 4.2]",-0.49883952
Se-Br-Cr,9.1,2.8,4.2,3.5,0.7000000000000002,4.8999999999999995,6.3,5.6,0.7000000000000002,5.366666666666666,4.747696020219833,"[9.1, 2.8, 4.2]",-0.9475635567
Se-Br-Fe,13.1,2.8,4.2,3.5,0.7000000000000002,8.899999999999999,10.3,9.6,0.7000000000000011,6.699999999999999,5.360758042338948,"[13.1, 2.8, 4.2]",-0.41897058670000004
Se-Br-Ga,17.0,2.8,4.2,3.5,0.7000000000000002,12.8,14.2,13.5,0.6999999999999993,8.0,5.847255634374025,"[17.0, 2.8, 4.2]",-0.68953553
Se-Br-Gd,11.7,2.8,4.2,3.5,0.7000000000000002,7.499999999999999,8.899999999999999,8.2,0.6999999999999997,6.233333333333333,5.16255146937099,"[11.7, 2.8, 4.2]",-2.11200927000001
Se-Br-In,13.0,2.8,4.2,3.5,0.7000000000000002,8.8,10.2,9.5,0.6999999999999993,6.666666666666667,5.347082579763131,"[13.0, 2.8, 4.2]",-0.8314731967
Se-Br-Ir,7.9,2.8,4.2,3.5,0.7000000000000002,3.7,5.1000000000000005,4.4,0.7000000000000002,4.966666666666666,4.529095424349909,"[7.9, 2.8, 4.2]",-0.37404086329999997
Se-Br-La,15.4,2.8,4.2,3.5,0.7000000000000002,11.2,12.600000000000001,11.9,0.7000000000000011,7.466666666666666,5.657736028871067,"[15.4, 2.8, 4.2]",-2.21655338
Se-Br-Lu,12.1,2.8,4.2,3.5,0.7000000000000002,7.8999999999999995,9.3,8.6,0.7000000000000006,6.366666666666666,5.220725960013756,"[12.1, 2.8, 4.2]",-2.06016274
Se-Br-Nd,9.2,2.8,4.2,3.5,0.7000000000000002,4.999999999999999,6.3999999999999995,5.699999999999999,0.7000000000000002,5.3999999999999995,4.765023531545189,"[9.2, 2.8, 4.2]",-2.11092818
Se-Br-Rh,11.2,2.8,4.2,3.5,0.7000000000000002,6.999999999999999,8.399999999999999,7.699999999999999,0.6999999999999997,6.066666666666666,5.087937659929991,"[11.2, 2.8, 4.2]",-0.6330929467
Se-Br-Ru,10.7,2.8,4.2,3.5,0.7000000000000002,6.499999999999999,7.8999999999999995,7.199999999999999,0.7000000000000002,5.8999999999999995,5.011068811533776,"[10.7, 2.8, 4.2]",-0.3100349867
Se-Br-Sc,24.6,2.8,4.2,3.5,0.7000000000000002,20.400000000000002,21.8,21.1,0.6999999999999993,10.533333333333333,6.613745457898925,"[24.6, 2.8, 4.2]",-1.9528606466999998
Se-Br-Sm,9.0,2.8,4.2,3.5,0.7000000000000002,4.8,6.2,5.5,0.7000000000000002,5.333333333333333,4.730241097863146,"[9.0, 2.8, 4.2]",-2.1028703966999998
Se-Br-Y,20.6,2.8,4.2,3.5,0.7000000000000002,16.400000000000002,17.8,17.1,0.6999999999999993,9.200000000000001,6.233876306678308,"[20.6, 2.8, 4.2]",-2.14750265
Se-Cl-Al,45.8,2.8,4.7,3.75,0.9500000000000002,41.099999999999994,43.0,42.05,0.9500000000000028,17.766666666666666,8.447090019542685,"[45.8, 2.8, 4.7]",-1.2305312233
Se-Cl-Bi,9.9,2.8,4.7,3.75,0.9500000000000002,5.2,7.1000000000000005,6.15,0.9500000000000002,5.8,5.069483275419638,"[9.9, 2.8, 4.7]",-0.6572191767
Se-Cl-Ce,8.3,2.8,4.7,3.75,0.9500000000000002,3.6000000000000005,5.500000000000001,4.550000000000001,0.9500000000000002,5.266666666666667,4.780184513456599,"[8.3, 2.8, 4.7]",-2.20772224
Se-Cl-Co,8.9,2.8,4.7,3.75,0.9500000000000002,4.2,6.1000000000000005,5.15,0.9500000000000002,5.466666666666666,4.892700501646487,"[8.9, 2.8, 4.7]",-0.65139671
Se-Cl-Cr,9.1,2.8,4.7,3.75,0.9500000000000002,4.3999999999999995,6.3,5.35,0.9500000000000002,5.533333333333332,4.92907879274893,"[9.1, 2.8, 4.7]",-1.05744009
Se-Cl-Fe,13.1,2.8,4.7,3.75,0.9500000000000002,8.399999999999999,10.3,9.35,0.9500000000000011,6.866666666666666,5.565562467987934,"[13.1, 2.8, 4.7]",-0.5642048467
Se-Cl-Ga,17.0,2.8,4.7,3.75,0.9500000000000002,12.3,14.2,13.25,0.9499999999999993,8.166666666666666,6.070646397837445,"[17.0, 2.8, 4.7]",-0.78111835
Se-Cl-Gd,11.7,2.8,4.7,3.75,0.9500000000000002,6.999999999999999,8.899999999999999,7.949999999999999,0.9499999999999997,6.3999999999999995,5.359783536219979,"[11.7, 2.8, 4.7]",-2.23591470333333
Se-Cl-In,13.0,2.8,4.7,3.75,0.9500000000000002,8.3,10.2,9.25,0.9499999999999993,6.833333333333333,5.551364542873014,"[13.0, 2.8, 4.7]",-0.9107964933
Se-Cl-Ir,7.9,2.8,4.7,3.75,0.9500000000000002,3.2,5.1000000000000005,4.15,0.9500000000000002,5.133333333333333,4.702126697122803,"[7.9, 2.8, 4.7]",-0.4731393467
Se-Cl-La,15.4,2.8,4.7,3.75,0.9500000000000002,10.7,12.600000000000001,11.65,0.9500000000000011,7.633333333333333,5.873886313721631,"[15.4, 2.8, 4.7]",-2.3388714566999997
Se-Cl-Lu,12.1,2.8,4.7,3.75,0.9500000000000002,7.3999999999999995,9.3,8.35,0.9500000000000006,6.533333333333332,5.420180547082723,"[12.1, 2.8, 4.7]",-2.1875490867
Se-Cl-Nd,9.2,2.8,4.7,3.75,0.9500000000000002,4.499999999999999,6.3999999999999995,5.449999999999999,0.9500000000000002,5.566666666666666,4.947068290863634,"[9.2, 2.8, 4.7]",-2.2306464733
Se-Cl-Rh,11.2,2.8,4.7,3.75,0.9500000000000002,6.499999999999999,8.399999999999999,7.449999999999999,0.9499999999999997,6.233333333333333,5.282319152612537,"[11.2, 2.8, 4.7]",-0.74444122
Se-Cl-Ru,10.7,2.8,4.7,3.75,0.9500000000000002,5.999999999999999,7.8999999999999995,6.949999999999999,0.9500000000000002,6.066666666666666,5.202513577689636,"[10.7, 2.8, 4.7]",-0.43345001
Se-Cl-Sc,24.6,2.8,4.7,3.75,0.9500000000000002,19.900000000000002,21.8,20.85,0.9499999999999993,10.700000000000001,6.866419488175172,"[24.6, 2.8, 4.7]",-2.0872184067
Se-Cl-Sm,9.0,2.8,4.7,3.75,0.9500000000000002,4.3,6.2,5.25,0.9500000000000002,5.5,4.910957015943717,"[9.0, 2.8, 4.7]",-2.2250468767
Se-Cl-Y,20.6,2.8,4.7,3.75,0.9500000000000002,15.900000000000002,17.8,16.85,0.9499999999999993,9.366666666666667,6.472037672379307,"[20.6, 2.8, 4.7]",-2.2706557533000002
Se-CN-Al,45.8,2.8,5.3,4.05,1.25,40.5,43.0,41.75,1.25,17.966666666666665,8.792245234442483,"[45.8, 2.8, 5.3]",0.0753594725
Se-CN-Bi,9.9,2.8,5.3,4.05,1.25,4.6000000000000005,7.1000000000000005,5.8500000000000005,1.25,6.0,5.276626633109713,"[9.9, 2.8, 5.3]",0.4029311775
Se-CN-Ce,8.3,2.8,5.3,4.05,1.25,3.000000000000001,5.500000000000001,4.250000000000001,1.25,5.466666666666668,4.975506879997701,"[8.3, 2.8, 5.3]",-0.8100303475
Se-CN-Co,8.9,2.8,5.3,4.05,1.25,3.6000000000000005,6.1000000000000005,4.8500000000000005,1.25,5.666666666666667,5.092620366260119,"[8.9, 2.8, 5.3]",0.4220107875
Se-CN-Cr,9.1,2.8,5.3,4.05,1.25,3.8,6.3,5.05,1.25,5.733333333333333,5.13048510498584,"[9.1, 2.8, 5.3]",0.18681913
Se-CN-Fe,13.1,2.8,5.3,4.05,1.25,7.8,10.3,9.05,1.2500000000000004,7.066666666666666,5.79297603943471,"[13.1, 2.8, 5.3]",0.4658346125
Se-CN-Ga,17.0,2.8,5.3,4.05,1.25,11.7,14.2,12.95,1.25,8.366666666666667,6.318698124192754,"[17.0, 2.8, 5.3]",0.4066279175
Se-CN-Gd,11.7,2.8,5.3,4.05,1.25,6.3999999999999995,8.899999999999999,7.649999999999999,1.2499999999999996,6.6000000000000005,5.578788807145286,"[11.7, 2.8, 5.3]",-0.705256629999997
Se-CN-In,13.0,2.8,5.3,4.05,1.25,7.7,10.2,8.95,1.2499999999999996,7.033333333333334,5.778197975137796,"[13.0, 2.8, 5.3]",0.3048622075
Se-CN-Ir,7.9,2.8,5.3,4.05,1.25,2.6000000000000005,5.1000000000000005,3.8500000000000005,1.25,5.333333333333333,4.894259555524537,"[7.9, 2.8, 5.3]",0.49022849
Se-CN-La,15.4,2.8,5.3,4.05,1.25,10.100000000000001,12.600000000000001,11.350000000000001,1.25,7.833333333333333,6.1138982572689455,"[15.4, 2.8, 5.3]",-0.7932208925
Se-CN-Lu,12.1,2.8,5.3,4.05,1.25,6.8,9.3,8.05,1.2500000000000004,6.733333333333333,5.641653690756564,"[12.1, 2.8, 5.3]",-0.6598972775
Se-CN-Nd,9.2,2.8,5.3,4.05,1.25,3.8999999999999995,6.3999999999999995,5.1499999999999995,1.25,5.766666666666667,5.149209669149722,"[9.2, 2.8, 5.3]",-0.70639318
Se-CN-Rh,11.2,2.8,5.3,4.05,1.25,5.8999999999999995,8.399999999999999,7.149999999999999,1.2499999999999996,6.433333333333334,5.498159163559645,"[11.2, 2.8, 5.3]",0.2987405775
Se-CN-Ru,10.7,2.8,5.3,4.05,1.25,5.3999999999999995,7.8999999999999995,6.6499999999999995,1.25,6.266666666666667,5.415092665608933,"[10.7, 2.8, 5.3]",0.5086726125
Se-CN-Sc,24.6,2.8,5.3,4.05,1.25,19.3,21.8,20.55,1.25,10.9,7.146987173443141,"[24.6, 2.8, 5.3]",-0.581523105
