Compound,Formation_energy,E_above_hull,Hessian_eig_min_abs,C11,C22,C66,Thermo_stability_level,Dyn_stability_level,Thermo_Dyn_stability_level
Te-OCN-Ga,0.032584926,0.8224593259999999,0.03380054652783947,-16.26700086,-16.26694259,-1.78997649,M,l,Ml
Te-OCN-Gd,-0.064264288,1.173179206,1.1927937298832498e-05,32.60955207,27.14741078,18.19273491,M,m,Mm
Te-OCN-In,-0.092622334,0.631079069,0.000330975169645965,32.74319138,32.74319138,6.88761493,M,m,Mm
Te-OCN-Ir,0.07904296400000001,0.635355123,0.02646843319768747,62.80615853,62.80601964,18.60400112,M,m,Mm
Te-OCN-La,-0.972160704,0.728904863,5.609107260127688e-05,37.44205062,37.44199148,13.93920032,M,m,Mm
Te-OCN-Lu,-0.8160614559999999,0.8974651229999999,0.1699882907747511,49.80770721,49.80749887,18.60999126,M,m,Mm
Te-OCN-Nd,-0.889722922,0.7576179209999999,6.602454610625507e-05,41.46273979,41.4627008,15.10179464,M,m,Mm
Te-OCN-Rh,-0.120243034,0.488026656,0.03484498539278853,54.79915661,54.79895803,15.961552900000001,M,m,Mm
Te-OCN-Ru,0.117341292,0.68373135,0.03990291725817385,15.2681256,15.2681256,-16.52579923,M,l,Ml
Te-OCN-Sc,-0.75561596,0.856678632,0.031877149464135716,44.40086714,44.40076801,17.99879285,M,m,Mm
Te-OCN-Sm,-0.888535766,0.784131932,4.9908306952799906e-05,41.82724175,41.82724175,16.10422274,M,m,Mm
Te-OCN-Y,-0.8687116779999999,0.8664235029999999,8.034738449651141e-05,51.07834909,51.078070700000005,19.5676939,M,m,Mm
Te-SCN-Al,0.043274933,0.7268061509999999,0.00017858864426111823,2.83887125,-9.52139098,-33.18460813,M,l,Ml
Te-SCN-Bi,0.548539079,0.70829129,0.019142812264046117,18.27573587,18.79271883,-9.84452908,L,l,Ll
Te-SCN-Ce,-0.285643303,0.732961926,0.0015501221359790773,-135.23437836,-26.40718114,-0.41276579999999996,M,l,Ml
Te-SCN-Co,0.17333889100000002,0.434487601,0.009608646592051157,48.81491268,48.81491268,12.36788763,M,m,Mm
Te-SCN-Cr,-0.023090643,0.45777403,0.009192246697760687,14.52072184,4.02855945,-4.850641599999999,M,l,Ml
Te-SCN-Fe,0.264762633,0.53952388,0.017237534460714382,69.90047654,69.90011934,26.16558458,L,m,Lm
Te-SCN-Ga,0.225806191,0.570274852,0.0001666076066315259,39.18388345,1.82092084,-3.78520817,L,l,Ll
Te-SCN-Gd,-0.487447469,0.392949863,0.009804422058461534,23.35647876,23.92568042,1.52507836,M,m,Mm
Te-SCN-In,0.159127149,0.497918712,3.293052007922291e-05,42.26341022,36.07621133,9.17705962,M,m,Mm
Te-SCN-Ir,0.139562623,0.452039374,3.3398176969826835e-05,79.75360397,79.75360397,25.69994285,M,m,Mm
Te-SCN-La,-0.590777601,0.591561975,0.0007693306329384902,18.83429837,18.83447382,3.27246012,M,m,Mm
Te-SCN-Lu,-0.473550281,0.65707452,0.003294294690823494,28.19630042,31.16277106,4.12442699,M,m,Mm
Te-SCN-Nd,-0.205094061,0.933919653,3.2892651870440896e-05,-57.73310034,-41.37209516,-20.109292899999996,M,l,Ml
Te-SCN-Rh,0.042387313,0.406163804,7.489788052634113e-05,67.48008248,67.47918153,19.43592135,M,m,Mm
Te-SCN-Ru,0.256932877,0.635805021,0.0074893914283412815,35.37312611,35.37282305,16.19154502,L,m,Lm
Te-SCN-Sc,-0.422527489,0.6110559839999999,8.36749459180346e-05,35.67999281,36.62478442,8.95551806,M,m,Mm
Te-SCN-Sm,-0.520831713,0.617038871,0.00011575322382863672,23.03918702,23.03918702,5.17880715,M,m,Mm
Te-SCN-Y,-0.530583841,0.567549949,0.0003462068274040953,21.50875491,21.51854216,5.43824023,M,m,Mm
Te-SH-Al,-0.424228104,0.402154296,4.246278010882811e-06,21.76755263,22.30801598,-9.48924154,M,l,Ml
Te-SH-Bi,-0.149496147,0.205808735,1.6744155417237332e-05,24.6839694,24.68373378,7.07949925,M,m,Mm
Te-SH-Ce,-1.253569607,0.662637797,0.000159792823071584,22.90811918,23.01300286,7.90834729,M,m,Mm
Te-SH-Co,-0.265978904,0.216071601,0.0002474766108155264,71.03074529,71.03049888,24.8828913,M,m,Mm
Te-SH-Cr,-0.512168972,0.244526487,0.00017664044135659482,15.261436300000002,11.64921871,-2.65173782,M,l,Ml
Te-SH-Fe,-0.146296864,0.3527693120000001,0.0031029574039083195,57.62896585,57.62912435,24.45693031,M,m,Mm
Te-SH-Ga,-0.176249669,0.409950774,0.0007399601783907477,-9.41794965,-29.11810276,-28.25943012,M,l,Ml
Te-SH-Gd,-1.0989273590000002,0.157183922,1.6510072242091323e-05,27.86879489,28.12271715,7.59803171,H,m,Hm
Te-SH-In,-0.292722697,0.286381375,3.745625369978148e-05,13.666091699999999,10.63989884,-9.57374019,M,l,Ml
Te-SH-Ir,-0.289047844,0.257162711,4.831366933421947e-05,77.1599777,77.15928877,26.79823006,M,m,Mm
Te-SH-La,-1.217750167,0.415788921,5.083601828242542e-05,22.48682488,22.91332877,5.60253766,M,m,Mm
Te-SH-Lu,-1.091102827,0.34888173,0.0071127970557466015,33.63201337,33.60169352,8.61141451,M,m,Mm
Te-SH-Nd,-1.150793772,0.428587988,9.646754404412357e-06,26.40840542,26.40840542,7.31646382,M,h,Mh
Te-SH-Rh,-0.407282067,0.203053164,1.5879192129257702e-05,66.78902238,66.34654589,21.15308699,M,m,Mm
Te-SH-Ru,-0.137149334,0.492055463,0.0007997545612310515,22.53798959,22.53784805,13.40933949,M,m,Mm
Te-SH-Sc,-1.045866442,0.33925285200000005,3.7253627474838016e-05,34.68387386,35.60375023,9.82781022,M,m,Mm
Te-SH-Sm,-1.1412154140000002,0.417982535,7.033843681847612e-06,26.78844718,27.06467015,7.46013304,M,h,Mh
Te-SH-Y,-1.175093479,0.353188376,0.0011939572755385946,29.96880881,30.23509318,8.26244937,M,m,Mm
Cl-Br-Ba,-2.618729347,0.158249028,7.289543384409045e-05,17.05123643,17.05120219,6.11393008,H,m,Hm
Cl-Br-Be,-1.16535718,0.307831367,0.00011811008393057837,40.70266552,40.70262939,-0.87767981,M,l,Ml
Cl-Br-Ca,-2.551024877,0.026281333,9.419568059092337e-06,23.86322857,23.86320993,9.17119798,H,h,Hh
Cl-Br-Cd,-1.21473017,0.02154504,5.4652034293299596e-05,26.91566997,26.91563212,8.48434055,H,m,Hm
Cl-Br-Co,-0.69844997,0.154092778,9.739425808628536e-05,49.6928989,49.69291671,15.83949187,H,m,Hm
Cl-Br-Cu,-0.534478217,0.116214042,0.002964623958853055,24.57901857,24.57899798,1.39100253,H,m,Hm
Cl-Br-Fe,-0.70187287,0.259732255,2.210304534811555e-05,64.55855421,64.55853655,25.94330179,M,m,Mm
Cl-Br-Mg,-1.976759097,0.025998088,0.00017211915498010162,36.39276979,36.39273211,13.26283415,H,m,Hm
Cl-Br-Mn,-0.8929350629999999,0.6749720220000001,0.00018997614785932148,31.62373516,31.62371694,5.09866199,M,m,Mm
Cl-Br-Ni,-0.98671593,0.026240482,1.5373933672603407e-05,17.36766077,17.36766077,-6.80633342,H,l,Hl
Cl-Br-Pb,-1.149781177,0.06858788,7.901728379857907e-05,16.43094049,16.43092193,6.06777225,H,m,Hm
Cl-Br-Pd,-0.5188532,0.085696535,2.133070235977449e-05,2.25314098,2.25312303,-6.40422406,H,l,Hl
Cl-Br-Pt,-0.116890293,0.370787226,2.757732869306781e-05,-9.8354112,-9.8354112,-13.15274289,M,l,Ml
Cl-Br-Sr,-2.610509477,0.08551236300000001,1.0916570772870093e-05,19.87022871,19.87021049,7.49288914,H,m,Hm
Cl-Br-Zn,-1.15556384,0.08000755799999999,0.0002842835720332906,35.51213484,35.51211608,8.77166391,H,m,Hm
CN-Br-Ba,-1.029741723,0.424956957,3.3285102672225875e-05,17.73014518,17.73011397,7.02546608,M,m,Mm
CN-Br-Be,0.151872793,0.910226823,0.002953685595636161,39.98911663,39.98911663,-1.26958027,M,l,Ml
CN-Br-Ca,-0.935341985,0.500205882,2.2223129332642032e-05,23.91389789,23.9138807,9.7680244,M,m,Mm
CN-Br-Cd,0.04955339,0.48873989,0.0004254882793491758,25.46784472,25.46779853,5.82486169,M,m,Mm
CN-Br-Co,0.285110035,0.552183773,0.0009805885337869204,30.04485324,30.04485324,9.74721922,L,m,Lm
CN-Br-Cu,0.5150229829999999,0.724835674,0.005932611269689052,18.90754101,18.90754101,2.01049465,L,m,Lm
CN-Br-Fe,0.259146788,0.614411707,0.00012133037357557155,-4.87852716,-4.87852716,13.36096979,L,l,Ll
CN-Br-Mg,-0.479579883,0.60812851,0.011643487768453944,32.34686476,32.346820199999996,9.31290021,M,m,Mm
CN-Br-Mn,-0.142641653,0.510923286,0.0003862537959018156,21.05123532,21.05121266,14.06756658,M,m,Mm
CN-Br-Ni,0.240374018,0.574269822,0.0012449417341762565,21.34661087,21.34661087,1.16971881,L,m,Lm
CN-Br-Pb,0.055459248,0.462651188,4.068703819761472e-05,21.07484654,21.07482941,8.0674312,M,m,Mm
CN-Br-Pd,0.52172694,0.723953195,9.81259082582709e-06,24.81363584,24.81365929,3.97550655,L,h,Lh
CN-Br-Pt,0.675347733,0.839399204,0.0006363070960066742,-116.23141709999999,-116.23141709999999,-146.15093897,L,l,Ll
CN-Br-Sr,-0.99996071,0.457605077,6.699087582423212e-06,19.78711796,19.787101,8.25163988,M,h,Mh
CN-Br-Zn,0.117626303,0.622846275,0.0009705001577160597,27.81895292,27.81895292,0.39515719,M,m,Mm
CN-Cl-Ba,-1.1267031,0.434248556,3.694099781561769e-05,18.76427361,18.76425396,7.84274657,M,m,Mm
CN-Cl-Be,-0.02408922,0.874942531,0.0005763949999893086,53.93643531,53.93641435,10.36994476,M,m,Mm
CN-Cl-Ca,-1.049287698,0.505586815,9.602402379467656e-08,25.55506539,25.55504842,10.62588128,M,h,Mh
CN-Cl-Cd,-0.034309363,0.476903968,0.00021814040055688735,26.748762199999998,26.74874424,6.77403776,M,m,Mm
CN-Cl-Co,0.265326485,0.643016334,0.0004538329139659461,41.56021649,41.56016591,19.37102532,L,m,Lm
CN-Cl-Cu,0.416228493,0.699791487,0.0050048635360568396,25.19000988,25.189982399999998,5.53256959,L,m,Lm
CN-Cl-Fe,0.13387336,0.575996803,0.007619165880325369,-257.85776881,-257.85761577,13.85875737,M,l,Ml
CN-Cl-Mg,-0.621730265,0.592458924,0.0023740637236578967,37.48673242,37.48671468,12.31619822,M,m,Mm
CN-Cl-Mn,-0.32240722,0.430299609,0.0027613447985539823,22.35883709,22.35881912,6.80657449,M,m,Mm
CN-Cl-Ni,0.117205658,0.548379261,0.0004877584746090253,26.97995386,26.97993303,2.23912373,M,m,Mm
CN-Cl-Pb,-0.002527525,0.474900736,0.0006637153474094059,21.02285468,21.02282188,8.5439358,M,m,Mm
CN-Cl-Pd,0.443109043,0.6996449440000001,0.0006347537680802946,32.71680687,32.71678371,5.60155761,L,m,Lm
CN-Cl-Pt,0.593410055,0.800461524,6.233747380114854e-05,25.37752576,25.37752576,-8.07211995,L,l,Ll
CN-Cl-Sr,-1.106304885,0.507201024,9.014741049465634e-06,21.48387453,21.48384118,8.84665532,M,h,Mh
CN-Cl-Zn,-0.002036668,0.587639535,0.00022767309219393932,33.93116753,33.93111428,4.48299002,M,m,Mm
CN-F-Ba,-1.52449007,0.494007596,0.0003024683132824953,27.45986119,27.45986119,10.41602829,M,m,Mm
CN-F-Be,-0.586190025,0.997434751,0.00011191509934610888,32.99224244,32.99225899,-20.88663863,M,l,Ml
CN-F-Ca,-1.527078755,0.5940604979999999,0.00016120084371414414,40.79426406,40.79419338,15.66538121,M,m,Mm
CN-F-Cd,-0.409638658,0.518478102,7.061098360855626e-05,36.49325052,36.49323197,10.73063195,M,m,Mm
CN-F-Co,-0.237582708,0.603968739,0.0003302575235001456,53.95723998,53.95719701,13.86047331,M,m,Mm
CN-F-Cu,0.056344713,0.757205595,0.00431434723965455,-33.00216632,-33.00218648,-62.48058568,M,l,Ml
CN-F-Fe,-0.253087128,0.6755408279999999,0.00029416080654759376,46.48360859,46.48360859,15.65796478,M,m,Mm
CN-F-Mg,-1.160056808,0.681412305,0.001000033087326376,52.67152072,52.67134386,19.37903262,M,m,Mm
CN-F-Mn,-0.441069865,0.786376484,4.185975262030342e-05,77.19055574,77.19047054,34.83156760000001,M,m,Mm
CN-F-Ni,-0.281264005,0.597991012,4.4279698722593335e-05,-580.51929472,-580.51903829,-613.89985561,M,l,Ml
CN-F-Pb,-0.377946905,0.549282996,0.00032486813666909934,30.023837300000004,30.02380029,11.21484991,M,m,Mm
CN-F-Pd,0.143105388,0.733437158,0.0007468937057245906,27.49744691,27.49742448,-3.0119657,M,l,Ml
CN-F-Pt,0.291753775,0.882080492,0.0003741707697894619,-160.82888311,-160.82881149,-198.36074391,L,l,Ll
CN-F-Sr,-1.546221565,0.550846033,7.353890430609566e-06,33.54948185,33.54942843,12.98001635,M,h,Mh
CN-F-Zn,-0.422723835,0.618427202,1.3592621048518872e-05,39.47260233,42.07275363,8.0091557,M,m,Mm
CN-I-Ba,-0.817318288,0.411721017,0.00010182882257307083,15.86809793,15.86808282,6.31548578,M,m,Mm
CN-I-Be,0.482104163,1.025013398,0.0031446428900261184,42.192727000000005,42.19266703,6.71002533,L,m,Lm
CN-I-Ca,-0.69454549,0.519822363,1.4578538454118253e-05,21.45179719,21.45179719,8.5595203,M,m,Mm
CN-I-Cd,0.273734623,0.535415235,0.000521036365069139,6.46956875,6.46956875,-10.07455063,L,l,Ll
CN-I-Co,0.630106203,0.696431048,0.00028163600201667566,40.21627843,40.21627843,17.29694109,L,m,Lm
CN-I-Cu,0.7275626999999999,0.7988853229999999,0.0010555433093419402,6.05754889,6.05754889,-0.38414797,L,l,Ll
CN-I-Fe,0.523617385,0.676372313,0.012427828961756562,-232.76286975,-232.76289279,13.65794034,L,l,Ll
CN-I-Mg,-0.19172258,0.65770803,0.0012528279587460714,27.43961309,27.43959813,5.36109411,M,m,Mm
CN-I-Mn,0.121606133,0.567962277,0.000344922289874298,10.95569374,10.95571806,13.418145800000001,M,m,Mm
CN-I-Ni,0.50583046,0.645369249,0.003796791498313111,28.39398535,28.39398535,3.26262136,L,m,Lm
CN-I-Pb,0.215916448,0.471320895,0.0006349124297088186,20.53141351,20.5313974,7.89389016,L,m,Lm
CN-I-Pd,0.681018108,0.793443793,6.727383339726138e-05,24.09209708,24.09209708,2.81074548,L,m,Lm
CN-I-Pt,0.832892605,0.917659442,4.5060731214604605e-05,27.961840500000005,27.96180174,2.38489136,L,m,Lm
CN-I-Sr,-0.7755590929999999,0.452007838,3.1611455959595244e-06,18.60662914,18.60661252,7.62541938,M,h,Mh
CN-I-Zn,0.37741956,0.703365272,0.002928010540667255,12.89765278,12.89765278,-14.07063958,L,l,Ll
F-Br-Ba,-3.13590333,0.330689437,0.00017828690130696612,26.46176616,26.46176616,9.06178606,M,m,Mm
F-Br-Be,-1.657427213,0.7285520329999999,0.0011020374759422016,35.73060504,35.73056582,-10.47620085,M,l,Ml
F-Br-Ca,-3.088322633,0.244003229,1.2974138922392046e-05,23.93916732,23.93919216,6.46356772,M,m,Mm
F-Br-Cd,-1.62145486,0.170691588,2.6683722153884423e-05,31.46931137,31.46925163,8.98693358,H,m,Hm
F-Br-Co,-1.33216321,0.138861667,5.289678982780026e-05,32.58097203,32.58097203,3.37425638,H,m,Hm
F-Br-Cu,-0.94109474,0.265994702,0.010469779836410559,6.61382927,6.61382927,-20.11025011,M,l,Ml
F-Br-Fe,-1.35810473,0.252173078,0.002138216131658419,61.85939085,61.85937039,20.07624952,M,m,Mm
F-Br-Mg,-2.55033034,0.288800077,0.004404429593366971,45.33276901,45.33273494,11.50384915,M,m,Mm
F-Br-Mn,-1.3431891000000002,0.8577040109999999,0.00015876058383905057,36.81195987,36.81197327,2.2728884999999996,M,m,Mm
F-Br-Ni,-1.381248653,0.229149643,0.0007699364933096278,25.8682914,25.86827146,-1.16370085,M,l,Ml
F-Br-Pb,-1.665751943,0.166088605,0.0002317016880514502,28.27772334,28.27769221,8.47935997,H,m,Hm
F-Br-Pd,-0.804480973,0.153491729,0.0008285324195180905,-54.702,-54.70202,-71.5907,H,l,Hl
F-Br-Pt,-0.2773696,0.5313069229999999,4.8706529705752695e-05,-904.06137209,-904.06127547,-935.29761523,M,l,Ml
F-Br-Sr,-3.164855933,0.288805993,9.803483665435157e-06,31.755289,31.75524898,11.30364096,M,h,Mh
F-Br-Zn,-1.5791007769999998,0.258437067,0.000238483003374279,34.04515449,34.04512051,-0.89581556,M,l,Ml
F-Cl-Ba,-3.276573427,0.327675637,5.164476719162883e-05,26.95085305,26.95085305,9.58346574,M,m,Mm
F-Cl-Be,-2.02070251,0.55284703,0.0005979975354270024,35.48322647,35.4832061,-19.57592019,M,l,Ml
F-Cl-Ca,-3.312806327,0.17862173,2.6968401755184256e-06,38.32523398,38.32521391,14.35219088,H,h,Hh
F-Cl-Cd,-1.7571677330000002,0.131014488,0.00022345838970276827,35.04963065,35.04963065,10.63648042,H,m,Hm
F-Cl-Co,-1.5384722569999998,0.080040769,0.00034660397918354963,37.73007782,37.73003657,5.853487400000001,H,m,Hm
F-Cl-Cu,-1.078521917,0.226901263,0.0007745094804110816,-21.04271334,-21.04269336,-51.61523363,M,l,Ml
F-Cl-Fe,-1.287758523,0.43833065,0.0002836532956707337,79.55873189,79.55863081,28.46071372,M,m,Mm
F-Cl-Mg,-2.809901787,0.197869692,0.0013123097452198234,54.96819779,54.96815772,19.37683576,H,m,Hm
F-Cl-Mn,-2.11425332,0.218828979,0.00016620195193977187,29.846256300000004,29.846256300000004,9.02081553,M,m,Mm
F-Cl-Ni,-1.5925110269999998,0.147591001,0.0006568313435543098,26.02072,26.0207,-1.37886,H,l,Hl
F-Cl-Pb,-1.749017607,0.19884081,0.0007309543939896426,27.944897700000002,27.94486429,8.8763211,H,m,Hm
F-Cl-Pd,-0.88306608,0.147319484,0.0003573242566372556,-33.66984345,-33.66982368,-51.52802953,H,l,Hl
F-Cl-Pt,-0.31998931,0.546020543,0.00030687978058046835,-74.71633575,-74.7162778,-114.54276189999999,M,l,Ml
F-Cl-Sr,-3.324974723,0.290686645,0.00030144929871411087,33.092439899999995,33.09236158,12.09676065,M,m,Mm
F-Cl-Zn,-1.7853786269999998,0.164767524,0.0014233808393667078,46.62810947,46.62803199,11.43199137,H,m,Hm
I-Br-Ba,-2.216438413,0.11799016,1.0883740704131703e-05,13.54936018,13.54934164,5.06058944,H,m,Hm
I-Br-Be,-0.626580933,0.336691104,0.005909738242568744,21.01098685,21.01094884,-13.22776429,M,l,Ml
I-Br-Ca,-2.102179183,0.021118146,3.701508891418789e-05,20.37430718,20.37428716,7.87008395,H,m,Hm
I-Br-Cd,-0.870732847,0.032832073,0.0001274157099343941,24.12957452,24.12953462,7.56549048,H,m,Hm
I-Br-Co,-0.360575653,0.076813756,2.069892274167452e-06,50.58428144,50.58429993,17.41899219,H,h,Hh
I-Br-Cu,-0.236551683,0.099137277,0.0013940899389677907,1.30252001,1.30252001,-19.20727118,H,l,Hl
I-Br-Fe,-0.28979282,0.285987618,0.0018093056163830511,59.8191082,59.81908987,24.66593309,M,m,Mm
I-Br-Mg,-1.4763393530000002,0.04007306,9.661732668395059e-05,30.92006272,30.9200251,11.07029732,H,m,Hm
I-Br-Mn,-0.474497147,0.6849423579999999,0.00025193926647277984,43.02398871,43.0239701,11.9392661,M,m,Mm
I-Br-Ni,-0.572055347,0.052054645,0.003586089931437835,34.12205892,34.12199722,5.77448202,H,m,Hm
I-Br-Pb,-0.860440813,0.015893036,8.402348119323715e-06,14.950389499999998,14.95036948,5.45925554,H,h,Hh
I-Br-Pd,-0.30063984,0.11176294,2.8678114944002424e-06,14.43295722,14.43295722,-0.94421773,H,l,Hl
I-Br-Pt,-0.032386663,0.292244679,3.5207975564128745e-05,10.45901219,10.45899335,-5.38192056,M,l,Ml
I-Br-Sr,-2.183643823,0.045381694000000014,2.240120593772145e-06,16.16114994,16.16113028,6.07625018,H,h,Hh
I-Br-Zn,-0.74307462,0.140856124,0.0016741225688436654,28.9717973,28.97175786,4.5208151,H,m,Hm
I-Cl-Ba,-2.337164677,0.138934532,8.258009219236286e-05,14.86933649,14.86931779,5.53953913,H,m,Hm
I-Cl-Be,-0.722879403,0.427962928,0.00010504052335753988,8.80093679,8.80093679,-26.48866028,M,l,Ml
I-Cl-Ca,-2.2340742330000003,0.04832529,2.946844773034144e-06,22.91381058,22.91379081,8.818086300000001,H,h,Hh
I-Cl-Cd,-0.941064463,0.05853623,0.00020229621862684824,25.043086600000002,25.043086600000002,7.59009669,H,m,Hm
I-Cl-Co,-0.4419888970000001,0.142888662,2.0192469277335496e-05,49.2721684,49.27213228,16.20595585,H,m,Hm
I-Cl-Cu,-0.315273237,0.118749462,0.03933306579005644,-1.35080302,-1.35080302,-22.67641481,H,l,Hl
I-Cl-Fe,-0.3706134370000001,0.320978367,0.002414820937677735,57.82492913,57.82492913,22.64715364,M,m,Mm
I-Cl-Mg,-1.599458193,0.085595282,0.00014302901590960233,33.65031366,33.65029415,11.64304122,H,m,Hm
I-Cl-Mn,-0.57215205,0.7194766429999999,0.00012741319570552646,42.31924609,42.31923178,11.66423174,M,m,Mm
I-Cl-Ni,-0.66208089,0.091732833,0.0002383220465127294,23.85209752,23.85207744,-2.54752343,H,l,Hl
I-Cl-Pb,-0.937520047,0.03246223,4.6845234823442165e-06,16.12733236,16.12731229,5.85753825,H,h,Hh
I-Cl-Pd,-0.33995389,0.14486175199999998,0.00024743562493222365,13.22472441,13.22472441,-2.06525754,H,l,Hl
I-Cl-Pt,-0.04796226,0.334002413,2.234901524547862e-05,5.44643503,5.44643503,-7.66080793,M,l,Ml
I-Cl-Sr,-2.31257091,0.076785788,2.8861949266786962e-05,18.10234203,18.10232264,7.02418056,H,m,Hm
I-Cl-Zn,-0.819365913,0.17717313699999998,0.0003461673265516135,19.00331784,19.003279199999998,-4.38030103,H,l,Hl
I-F-Ba,-2.83250884,0.320858877,4.787383782315754e-06,26.05780743,26.05780743,8.68642237,M,h,Mh
I-F-Be,-1.06097208,1.002660951,0.0003288963734778003,53.113111399999994,53.11309227,19.62873694,M,m,Mm
I-F-Ca,-2.75588997,0.281529207,0.0009291309712419599,37.40379046,37.40374249,13.09876445,M,m,Mm
I-F-Cd,-1.299294427,0.256177505,0.00021906899979007129,30.64223532,30.64221577,7.24516357,M,m,Mm
I-F-Co,-0.912040467,0.291319221,0.0003966320098902935,9.07093675,9.07093675,-18.41267092,M,l,Ml
I-F-Cu,-0.6673047,0.323115182,0.037330162884203065,23.25233121,23.25231218,-6.66031569,M,l,Ml
I-F-Fe,-0.629095587,0.7111689,0.0003812392183382726,40.75891885,40.75891885,2.19518302,M,m,Mm
I-F-Mg,-2.05204813,0.469378577,0.0033184824478597746,-19.0906658,-19.09062773,-48.25958994,M,l,Ml
I-F-Mn,-1.593341067,0.331273653,0.0018685725784870586,-0.07806004,-0.07806004,1.78613345,M,l,Ml
I-F-Ni,-0.96893152,0.382324088,0.00033323347212149495,10.28789943,10.28787993,-19.17525094,M,l,Ml
I-F-Pb,-1.4292079,0.140509896,0.00023657121364200088,28.59794455,28.59794455,8.62503545,H,m,Hm
I-F-Pd,-0.5260704429999999,0.312168166,0.0005658063101162532,11.46403518,11.46403518,-4.82767085,M,l,Ml
I-F-Pt,-0.252773307,0.45019037,0.0002898468289932232,-59.82411845,-59.82406132,-78.33607254,M,l,Ml
I-F-Sr,-2.824017377,0.304119397,4.063265565486165e-06,30.269262599999998,30.26922351,10.64764154,M,h,Mh
I-F-Zn,-1.151430623,0.447074873,0.0005070589759166954,-153.43425759,-153.43410353,-180.25941991,M,l,Ml
NC-Br-Ba,-1.083448175,0.371250504,8.223311817570705e-05,18.06678438,18.06675322,7.31546413,M,m,Mm
NC-Br-Be,0.067605278,0.825959308,0.00025298392773466413,58.51150817,58.51147414,16.24761888,M,m,Mm
NC-Br-Ca,-1.021269593,0.414278275,3.917337670301115e-05,27.02285277,27.02281804,10.88388932,M,m,Mm
NC-Br-Cd,0.02244628,0.46163278,0.00023736706088486607,27.59545409,27.59543648,7.70137551,M,m,Mm
NC-Br-Co,0.27395611,0.541029848,0.00024198325666623701,38.33714704,38.33712444,9.10969161,L,m,Lm
NC-Br-Cu,0.534148325,0.743961016,0.005259036283030354,-0.04052479,-0.04052479,-23.477690300000003,L,l,Ll
NC-Br-Fe,0.236943598,0.592208517,0.007369098676594781,-41.25939982,-41.25939982,16.66693715,L,l,Ll
NC-Br-Mg,-0.5756638829999999,0.51204451,0.001125773297313422,32.05037804,32.05037804,8.49181842,M,m,Mm
NC-Br-Mn,-0.19619539,0.457369548,0.0004720813189787388,31.35459457,31.35457238,11.87511082,M,m,Mm
NC-Br-Ni,0.201650143,0.535545948,0.0017105510555750158,11.77351765,11.77351765,-15.17423993,L,l,Ll
NC-Br-Pb,0.04783616,0.455028101,7.259557034831437e-05,19.007251699999998,19.00721766,7.8257744,M,m,Mm
NC-Br-Pd,0.55655722,0.758783475,0.00011254385119418755,7.72894862,7.72894862,-5.25060752,L,l,Ll
NC-Br-Pt,0.85236242,1.016413891,0.00013652403321169894,17.09454645,17.09454645,-5.44855078,L,l,Ll
NC-Br-Sr,-1.072394443,0.385171344,0.00031017381436501467,21.54924608,21.54921915,8.91411362,M,m,Mm
NC-Br-Zn,0.08230721,0.587527182,0.00014263776130063436,-8.67874011,-8.67871846,-34.33447347,M,l,Ml
NC-Cl-Ba,-1.18471953,0.376232126,0.00010329476968367171,20.41878857,20.41875737,8.18171541,M,m,Mm
NC-Cl-Be,-0.137929343,0.761102408,0.0018176925067062905,66.42268642,66.42267046,19.27436267,M,m,Mm
NC-Cl-Ca,-0.978552345,0.576322168,2.7797147833208306e-05,15.37453941,15.37452565,4.80676381,M,m,Mm
NC-Cl-Cd,-0.065316288,0.445897043,7.936793281727527e-05,30.71789728,30.71786306,9.06141884,M,m,Mm
NC-Cl-Co,0.14028647800000002,0.5179763270000001,0.0008463371424088711,41.21632034,41.21629894,8.57482692,M,m,Mm
NC-Cl-Cu,0.44610261,0.729665605,0.0162871343656495,27.68748849,27.68750973,1.8309276,L,m,Lm
NC-Cl-Fe,0.268089783,0.7102132259999999,2.398841460948332e-05,67.31051525,67.31044921,27.84912003,L,m,Lm
NC-Cl-Mg,-0.736399693,0.477789497,0.0005698385007454884,27.61577374,27.61577374,0.70919656,M,m,Mm
NC-Cl-Mn,-0.27427861800000003,0.478428212,0.000989168707684172,41.21591508,41.21591508,14.09658312,M,m,Mm
