Compound,Formation_energy,E_above_hull,Thermo_stability_level
SCN-OCN-Be,0.10997847300000001,0.9929815359999999,M
SCN-OCN-Ca,-0.44769538200000003,0.6151220270000001,M
SCN-OCN-Cd,0.146424583,0.659333099,M
SCN-OCN-Co,0.206952496,0.679526045,L
SCN-OCN-Cu,0.32262565,0.688270053,L
SCN-OCN-Fe,0.23341701,0.730782122,L
SCN-OCN-Mg,-0.197627771,0.679911479,M
SCN-OCN-Mn,-0.014655625,0.651474356,M
SCN-OCN-Ni,0.175117688,0.652821478,M
SCN-OCN-Pb,0.126586628,0.600978107,M
SCN-OCN-Pd,0.331040832,0.7577965659999999,L
SCN-OCN-Pt,0.43143426,0.885316723,L
SCN-OCN-Sr,-0.481935921,0.5888259020000001,M
SCN-OCN-Zn,0.155213506,0.722802837,M
SH-Br-Ba,-1.579317497,0.181908369,H
SH-Br-Be,-0.601399079,0.353274916,M
SH-Br-Ca,-1.541011392,0.139154644,H
SH-Br-Cd,-0.626218559,0.150266528,H
SH-Br-Co,-0.402511099,0.219571551,M
SH-Br-Cu,-0.21591144399999998,0.218095147,M
SH-Br-Fe,-0.40902426700000005,0.296143575,M
SH-Br-Mg,-1.140247139,0.128624504,H
SH-Br-Mn,-0.457048712,0.532710764,M
SH-Br-Ni,-0.512150607,0.152651589,H
SH-Br-Pb,-0.545928227,0.159296645,H
SH-Br-Pd,-0.224054642,0.271206332,M
SH-Br-Pt,-0.030125104,0.519878125,M
SH-Br-Sr,-1.579411392,0.14620601800000002,H
SH-Br-Zn,-0.593410542,0.22367215899999998,M
SH-Cl-Ba,-1.6677325969999999,0.19974624600000002,H
SH-Cl-Be,-0.717055992,0.378295724,M
SH-Cl-Ca,-1.639409304,0.160083377,H
SH-Cl-Cd,-0.682486347,0.16602557099999998,H
SH-Cl-Co,-0.48818438200000003,0.244514381,M
SH-Cl-Cu,-0.253279469,0.254477426,M
SH-Cl-Fe,-0.519030502,0.272995864,M
SH-Cl-Mg,-1.2432067820000001,0.15214565800000002,H
SH-Cl-Mn,-0.527048104,0.5618532629999999,M
SH-Cl-Ni,-0.596370197,0.16570979800000002,H
SH-Cl-Pb,-0.605605382,0.16985581100000002,H
SH-Cl-Pd,-0.21607870199999998,0.333491918,M
SH-Cl-Pt,-0.068212074,0.524057207,M
SH-Cl-Sr,-1.6729260719999999,0.172939724,H
SH-Cl-Zn,-0.666662189,0.23487674100000003,M
SH-CN-Ba,-0.585129087,0.49489991299999997,M
SH-CN-Be,0.23428448899999998,0.8659001620000001,L
SH-CN-Ca,-0.528461971,0.58438951,M
SH-CN-Cd,0.22643176899999998,0.66017248,L
SH-CN-Co,0.35181445100000003,0.665618997,L
SH-CN-Cu,0.531874949,0.7703786159999999,L
SH-CN-Fe,0.33731010100000003,0.678180053,L
SH-CN-Mg,-0.189542591,0.612962696,M
SH-CN-Mn,0.300745301,0.8984379579999999,L
SH-CN-Ni,0.302762865,0.612324513,L
SH-CN-Pb,0.24668250100000003,0.603320225,L
SH-CN-Pd,0.5185472210000001,0.842606752,L
SH-CN-Pt,0.593714111,0.955751062,L
SH-CN-Sr,-0.571465233,0.54361646,M
SH-CN-Zn,0.25447911100000004,0.763541809,L
SH-F-Ba,-2.034318259,0.290706593,M
SH-F-Be,-1.0617557020000001,0.7181890390000001,M
SH-F-Ca,-2.0378090540000002,0.327948367,M
SH-F-Cd,-0.948780214,0.316635132,M
SH-F-Co,-0.794242014,0.402318345,M
SH-F-Cu,-0.5662441420000001,0.35881064100000004,M
SH-F-Fe,-0.818304362,0.46022651600000003,M
SH-F-Mg,-1.6143130469999998,0.408319317,M
SH-F-Mn,-0.844541137,0.71909975,M
SH-F-Ni,-0.878424489,0.33173691899999996,M
SH-F-Pb,-0.9793137820000001,0.24594905,M
SH-F-Pd,-0.5089727239999999,0.499621236,M
SH-F-Pt,-0.38039433899999997,0.6756713959999999,M
SH-F-Sr,-2.056634887,0.308484335,M
SH-F-Zn,-0.9475125190000001,0.40550124600000004,M
SH-I-Ba,-1.3771533390000001,0.158413152,H
SH-I-Be,-0.317628239,0.469217586,M
SH-I-Ca,-1.322112809,0.136873212,H
SH-I-Cd,-0.447653587,0.151325613,H
SH-I-Co,-0.20101429699999998,0.220319462,M
SH-I-Cu,-0.055599424,0.239856393,M
SH-I-Fe,-0.162193367,0.340464484,M
SH-I-Mg,-0.898234387,0.132359474,H
SH-I-Mn,-0.537561029,0.244989653,M
SH-I-Ni,-0.292875362,0.17756981800000002,H
SH-I-Pb,-0.394072394,0.159364985,H
SH-I-Pd,-0.063773469,0.341686935,M
SH-I-Pt,0.070476833,0.539418493,M
SH-I-Sr,-1.3679575069999999,0.127661047,H
SH-I-Zn,-0.377893782,0.259914658,M
SH-NC-Ba,-0.627141547,0.452887453,M
SH-NC-Be,0.181385865,0.813001538,M
SH-NC-Ca,-0.589446437,0.523405044,M
SH-NC-Cd,0.205987755,0.639728466,L
SH-NC-Co,0.353913155,0.667717701,L
SH-NC-Cu,0.530663787,0.7691674540000001,L
SH-NC-Fe,0.320767187,0.661637139,L
SH-NC-Mg,-0.259573213,0.542932074,M
SH-NC-Mn,0.29861365100000004,0.896306308,L
SH-NC-Ni,0.27865666899999997,0.588218317,L
SH-NCO-Ba,-1.049172815,0.2844403,M
SH-NCO-Be,-0.478685061,0.655228257,M
SH-NCO-Ca,-1.054703558,0.28899316399999997,M
SH-NCO-Cd,-0.41227814799999996,0.305771626,M
SH-NCO-Co,-0.325693693,0.337533795,M
SH-NCO-Cu,-0.157667143,0.38742056700000005,M
SH-NCO-Fe,-0.33893353299999995,0.350957699,M
SH-NCO-Mg,-0.809700293,0.317838577,M
SH-NCO-Mn,-0.376548273,0.50434645,M
SH-NCO-Ni,-0.383278315,0.277785852,M
SH-NCO-Pb,-0.36230076,0.29717796399999996,M
SH-NCO-Pd,-0.121476326,0.494907937,M
SH-NCO-Pt,-0.022990531,0.625041583,M
SH-NCO-Sr,-1.0626853059999999,0.290279899,M
SH-NCO-Zn,-0.41782663,0.363504448,M
SH-NC-Pb,0.24045893100000001,0.597096655,L
SH-NC-Pd,0.584685305,0.9087448359999999,L
SH-NC-Pt,0.708382053,1.0704190040000001,L
SH-NCS-Ba,-0.686720152,0.240184055,M
SH-NCS-Be,-0.037518402,0.488828054,M
SH-NCS-Ca,-0.6744427140000001,0.252933582,M
SH-NCS-Cd,-0.021479972000000003,0.339970682,M
SH-NCS-Co,0.073523848,0.446697005,M
SH-NCS-Cu,0.211157944,0.409911061,L
SH-NCS-Fe,0.064991281,0.478575112,M
SH-NCS-Mg,-0.408079304,0.26294841399999996,M
SH-NCS-Mn,-0.12847641699999998,0.369600858,M
SH-NCS-Ni,0.023012149,0.36404566,M
SH-NCS-Pb,0.003501678,0.300699842,M
SH-NCS-Pd,0.23704416600000003,0.5275806160000001,L
SH-NCS-Pt,0.335965399,0.7095547790000001,L
SH-NC-Sr,-0.626124361,0.488957332,M
SH-NCS-Sr,-0.692958414,0.236276392,M
SH-NCS-Zn,-0.012473824,0.411745153,M
SH-NC-Zn,0.228308751,0.7373714490000001,L
SH-NO-Ba,-0.754534253,0.8458014859999999,M
SH-NO-Be,-0.027814927000000003,1.332881056,M
SH-NO-Ca,-0.727109303,0.8853267640000001,M
SH-NO-Cd,0.065316841,0.902617331,M
SH-NO-Co,0.029793849,0.8256668359999999,M
SH-NO-Cu,0.127009935,0.76267534,M
SH-NO-Fe,0.102755489,0.929789306,M
SH-NO-Mg,-0.394368163,0.958678482,M
SH-NO-Mn,-0.269947957,0.774251951,M
SH-NO-Ni,0.024949593,0.771806056,M
SH-NO-Pb,0.053284903,0.8419246690000001,M
SH-NO-Pd,0.07053705099999999,0.760673488,M
SH-NO-Pt,0.138120889,0.858585815,M
SH-NO-Sr,-0.751485359,0.8720439659999999,M
SH-NO-Zn,0.036222399,0.957871488,M
SH-OCN-Ba,-0.9252972079999999,0.40831590700000003,M
SH-OCN-Be,-0.235503923,0.898409395,M
SH-OCN-Ca,-0.87414217,0.469554553,M
SH-OCN-Cd,-0.18077664,0.537273134,M
SH-OCN-Co,-0.101300241,0.5619272470000001,M
SH-OCN-Cu,0.038245911,0.58333362,M
SH-OCN-Fe,-0.095264401,0.594626831,M
SH-OCN-Mg,-0.588861466,0.538677404,M
SH-OCN-Mn,-0.327281213,0.55361351,M
SH-OCN-Ni,0.010152712,0.671216879,M
SH-OCN-Pb,-0.192961881,0.46651684299999996,M
SH-OCN-Pd,0.052748994,0.669133257,M
SH-OCN-Pt,0.146417471,0.7944495840000001,M
SH-OCN-Sr,-0.9084,0.444565205,M
SH-OCN-Zn,-0.17489015300000002,0.6064409239999999,M
SH-SCN-Ba,-0.572792077,0.35411213,M
SH-SCN-Be,0.043498509000000005,0.569844965,M
SH-SCN-Ca,-0.5347861270000001,0.392590169,M
SH-SCN-Cd,0.045221660999999996,0.406672315,M
SH-SCN-Co,0.107905029,0.481078186,M
SH-SCN-Cu,0.261563229,0.460316346,L
SH-SCN-Fe,0.09017388400000001,0.503757715,M
SH-SCN-Mg,-0.28765179399999996,0.383375924,M
SH-SCN-Mn,0.104216854,0.602294129,M
SH-SCN-Ni,0.076797819,0.41783133,M
SH-SCN-Pb,0.104019893,0.401218057,M
SH-SCN-Pd,0.258392171,0.5489286210000001,L
SH-SCN-Pt,0.357464846,0.731054225,L
SH-SCN-Sr,-0.564223809,0.365010997,M
SH-SCN-Zn,0.058684812999999995,0.48290378899999997,M
NH-O-Ce,-1.852865838,0.032289666,H
NH-O-Ge,-0.72146068,0.19357133899999998,H
NH-O-Hf,-2.007719065,0.170279686,H
NH-O-Ir,-0.147127825,0.437986143,M
NH-O-Mo,-0.81103706,0.28104603699999997,M
NH-O-Os,-0.039743955,0.554517196,M
NH-O-Pd,-0.089223735,0.48770021399999997,M
NH-O-Pt,-0.27622712,0.281074035,M
NH-O-Re,-0.403385428,0.352348238,M
NH-O-Ru,-0.24379356,0.398647091,M
NH-O-Sn,-0.6975878329999999,0.17958487,H
NH-O-Tc,-0.529989078,0.31400122199999997,M
NH-O-Te,0.009672395,0.641038427,M
NH-O-Ti,-1.76503506,0.165094281,H
NH-O-W,-0.78800797,0.257700188,M
NH-O-Zr,-1.93629215,0.210899179,M
NH-PH-Ce,-0.59432369,0.43077932700000005,M
NH-PH-Ge,0.28282707,0.7038050570000001,L
NH-PH-Hf,-0.62764314,0.418763713,M
NH-PH-Ir,0.088734118,0.633109444,M
NH-PH-Mo,-0.127484966,0.469902618,M
NH-PH-Os,0.270761358,0.770459937,L
NH-PH-Pd,0.15049842800000002,0.7153087109999999,M
NH-PH-Pt,-0.077854834,0.495363295,M
NH-PH-Re,0.191571398,0.686853037,M
NH-PH-Ru,0.138545218,0.675386866,M
NH-PH-Sn,0.19762361399999998,0.620068025,M
NH-PH-Tc,0.06113486,0.5940113220000001,M
NH-PH-Te,0.43444858,0.855436612,L
NH-PH-Ti,-0.55794592,0.488255469,M
NH-PH-W,-0.065610134,0.40883295799999997,M
NH-PH-Zr,-0.6230872279999999,0.444859691,M
NH-S-Ce,-1.227398354,0.066352157,H
NH-S-Ge,-0.088340084,0.26578488699999997,M
NH-S-Hf,-1.267154022,0.10403234900000001,H
NH-S-Ir,0.094230221,0.458276908,M
NH-S-Mo,-0.361108227,0.277628186,M
NH-S-Os,0.196387358,0.528505091,M
NH-S-Pd,0.110491961,0.5155663770000001,M
NH-S-Pt,-0.107833532,0.34471266,M
NH-S-Re,-0.004759097,0.39248479399999997,M
NH-S-Ru,0.005320028,0.429243583,M
NH-S-Sn,-0.20629388199999998,0.201037386,M
NH-S-Tc,-0.13722610699999999,0.33788360700000003,M
NH-S-Te,0.270053741,0.43102493,L
NH-S-Ti,-1.059266669,0.148630386,H
NH-S-W,-0.32226831899999997,0.24668226399999998,M
NH-S-Zr,-1.236246144,0.22057157600000002,M
NH-Se-Ce,-1.14782565,0.068541755,H
NH-Se-Ge,0.063665888,0.38152110100000003,M
NH-Se-Hf,-1.13308688,0.130859546,H
NH-Se-Ir,0.181636335,0.496942176,M
NH-Se-Mo,-0.259110535,0.28786546399999996,M
NH-Se-Os,0.31977573,0.56851381,L
NH-Se-Pd,0.16075599999999998,0.52136271,M
NH-Se-Pt,-0.02244235,0.374875745,M
NH-Se-Re,0.07713687799999999,0.39916632700000004,M
NH-Se-Ru,0.051076625,0.405341635,M
NH-Se-Sn,-0.101698853,0.28260141899999996,M
NH-Se-Tc,-0.09508725300000001,0.18542657199999998,H
NH-Se-Te,0.246375168,0.434468555,L
NH-Se-Ti,-0.963708383,0.185755008,H
NH-Se-W,-0.176129923,0.275677524,M
NH-Se-Zr,-1.12385314,0.16997338899999997,H
NH-Te-Ce,-0.9862064,0.15229774599999998,H
NH-Te-Ge,0.161649585,0.415647566,M
NH-Te-Hf,-0.888389715,0.31239659999999997,M
NH-Te-Ir,0.20071184,0.5570277929999999,L
NH-Te-Mo,-0.11936656300000001,0.31181551399999996,M
NH-Te-Os,0.29724993,0.566527233,L
NH-Te-Pd,0.206886748,0.622471337,L
NH-Te-Pt,0.077555663,0.546594449,M
NH-Te-Re,0.179906008,0.36485621700000004,M
NH-Te-Ru,0.037667495,0.406580823,M
NH-Te-Sn,0.10627359,0.438639545,M
NH-Te-Tc,-0.02104496,0.230138692,M
NH-Te-Ti,-0.792260338,0.35720808,M
NH-Te-W,0.019814388,0.341577215,M
NH-Te-Zr,-0.916401295,0.312467748,M
O-S-Ce,-2.641221469,0.048423892999999996,H
O-S-Ge,-0.645570766,0.481830242,M
O-S-Hf,-2.605190876,0.248146759,M
O-S-Ir,-0.33104224600000004,0.41148338799999995,M
O-S-Mo,-1.102596939,0.44636623799999997,M
O-S-Os,-0.14506665900000001,0.587686489,M
O-S-Pd,-0.274654709,0.546658486,M
O-S-Pt,-0.486904386,0.306703844,M
O-S-Re,-0.49587411200000003,0.580219421,M
O-S-Ru,-0.430935109,0.552746967,M
O-S-Sn,-0.8628000490000001,0.323118707,M
O-S-Tc,-0.7194418459999999,0.48983704,M
O-S-Te,-0.350346262,0.289866479,M
O-S-Ti,-2.295897489,0.14090355300000001,H
O-S-W,-1.021008759,0.464194345,M
O-S-Zr,-2.578260879,0.238193068,M
O-Se-Ce,-2.53530469,0.059884938,H
O-Se-Ge,-0.41061814700000004,0.6684231829999999,M
O-Se-Hf,-2.407426987,0.302924056,M
O-Se-Ir,-0.1917906,0.494181107,M
O-Se-Mo,-0.951861547,0.474754412,M
O-Se-Os,0.010589503,0.63216978,M
O-Se-Pd,-0.189794873,0.416453387,M
O-Se-Pt,-0.358561697,0.283109092,M
O-Se-Re,-0.323732167,0.652075445,M
O-Se-Ru,-0.344809243,0.545994772,M
O-Se-Sn,-0.6982938,0.445336202,M
O-Se-Tc,-0.61463672,0.33518098,M
O-Se-Te,-0.36209128,0.27759340000000005,M
O-Se-Ti,-2.15490848,0.172651485,H
O-Se-W,-0.814590083,0.5144221729999999,M
O-Se-Zr,-2.413810647,0.279795931,M
O-Te-Ce,-2.323522907,0.167849043,H
O-Te-Ge,-0.468220863,0.514142749,M
O-Te-Hf,-2.03014687,0.434384664,M
O-Te-Ir,-0.036669183,0.703982674,M
O-Te-Mo,-0.747278153,0.5249459089999999,M
O-Te-Os,0.071223493,0.746954736,M
O-Te-Pd,-0.13461445,0.684436851,M
O-Te-Pt,-0.241440953,0.570614029,M
O-Te-Re,-0.118983647,0.6580701379999999,M
O-Te-Ru,-0.36393839,0.546396717,M
O-Te-Sn,-0.521786347,0.547425188,M
O-Te-Tc,-0.524660033,0.379136278,M
O-Te-Ti,-1.898296847,0.244410606,M
O-Te-W,-0.5356441470000001,0.619975284,M
O-Te-Zr,-2.097519803,0.376812465,M
PH-O-Ce,-1.4962884730000001,0.445957923,M
PH-O-Ge,-0.005159543,0.961100517,M
PH-O-Hf,-1.440424055,0.537901918,M
PH-O-Ir,-0.245083298,0.8778895240000001,M
PH-O-Mo,-0.620372245,0.60505146,M
PH-O-Os,-0.021571247999999998,1.036329862,M
PH-O-Pd,-0.174010295,0.9555097029999999,M
PH-O-Pt,-0.41039244799999997,0.748653508,M
PH-O-Re,-0.160758818,0.883346745,M
PH-O-Ru,-0.22486909,0.8922288690000001,M
PH-O-Sn,-0.143978595,0.8477925070000001,M
PH-O-Tc,-0.342851455,0.754996879,M
PH-O-Te,0.00454148,0.928778717,M
PH-O-Ti,-1.338692635,0.418316195,M
PH-O-W,-0.525166975,0.5634178329999999,M
PH-O-Zr,-1.44969709,0.550180835,M
PH-S-Ce,-0.940184619,0.35089201299999995,M
PH-S-Ge,0.108134736,0.40874138,M
PH-S-Hf,-0.8801593740000001,0.291354218,M
PH-S-Ir,-0.24246781399999998,0.428274282,M
PH-S-Mo,-0.303746174,0.403480823,M
PH-S-Os,0.041027283,0.593233231,M
PH-S-Pd,-0.165612462,0.39180292899999997,M
PH-S-Pt,-0.438289274,0.257768328,M
PH-S-Re,0.038863076,0.567897135,M
PH-S-Ru,-0.08135642400000001,0.594910108,M
PH-S-Sn,-0.023586989,0.381070399,M
PH-S-Tc,-0.134020322,0.497301802,M
PH-S-Te,0.262596086,0.512700116,L
PH-S-Ti,-0.762653127,0.272123418,M
PH-S-W,-0.20976004199999998,0.39358088399999996,M
PH-S-Zr,-0.8984430990000001,0.32931991899999996,M
PH-Se-Ce,-0.8683556029999999,0.344985983,M
PH-Se-Ge,0.116589355,0.380926242,M
PH-Se-Hf,-0.77281906,0.291454588,M
PH-Se-Ir,-0.257590865,0.374924534,M
PH-Se-Mo,-0.23319232,0.382274264,M
PH-Se-Os,0.079611193,0.5484374870000001,M
PH-Se-Pd,-0.17963483800000002,0.320566454,M
PH-Se-Pt,-0.439436255,0.25217841,M
PH-Se-Re,0.051527505,0.505347123,M
PH-Se-Ru,-0.08951882,0.5170891670000001,M
PH-Se-Sn,-0.025170252999999997,0.35645614,M
PH-Se-Tc,-0.11495807300000001,0.333210048,M
PH-Se-Te,0.22902829800000002,0.428572479,L
PH-Se-Ti,-0.663078108,0.28976763,M
PH-Se-W,-0.11820810000000001,0.36798969,M
PH-Se-Zr,-0.800504448,0.335123044,M
PH-Te-Ce,-0.718656955,0.416821371,M
PH-Te-Ge,0.180263595,0.405634528,M
PH-Te-Hf,-0.5817905879999999,0.322451623,M
PH-Te-Ir,-0.32528566,0.348239852,M
PH-Te-Mo,-0.150651938,0.349020724,M
PH-Te-Os,0.034450478,0.5238159960000001,M
PH-Te-Pd,-0.18303899,0.359839023,M
PH-Te-Pt,-0.418253893,0.327753374,M
PH-Te-Re,0.05860085,0.392775346,M
PH-Te-Ru,-0.180761565,0.440494741,M
PH-Te-Sn,0.052850228,0.382542303,M
PH-Te-Tc,-0.12999044,0.29516866199999997,M
PH-Te-Ti,-0.504476543,0.318125502,M
PH-Te-W,0.005264625,0.361417796,M
PH-Te-Zr,-0.623019655,0.37054207299999997,M
S-Se-Ce,-1.799327156,0.0,H
S-Se-Ge,-0.144286619,0.18687864699999998,H
S-Se-Hf,-1.6157171190000001,0.018884083,H
S-Se-Ir,-0.259763166,0.202786105,M
S-Se-Mo,-0.519063016,0.303090698,M
S-Se-Os,0.033922811000000004,0.37914854299999995,M
S-Se-Pd,-0.25447335600000004,0.09525326,H
S-Se-Pt,-0.498455386,0.028182972999999997,H
S-Se-Re,-0.066029872,0.431791372,M
S-Se-Ru,-0.184358396,0.42399892299999997,M
S-Se-Sn,-0.388130986,0.031539712000000004,H
S-Se-Tc,-0.309412489,0.14856443,H
S-Se-Te,-0.034141326,0.002038247,H
S-Se-Ti,-1.366105352,0.0,H
S-Se-W,-0.393094066,0.300241424,M
S-Se-Zr,-1.6453832419999999,0.018736793,H
S-Te-Ce,-1.5326061619999998,0.811285722,M
S-Te-Ge,-0.021440786,0.213046763,M
S-Te-Hf,-1.3516115519999998,0.037170142,H
S-Te-Ir,-0.259626646,0.257602775,M
S-Te-Mo,-0.412816019,0.254945798,M
S-Te-Os,0.018200261000000002,0.39081162399999997,M
S-Te-Pd,-0.26935812600000003,0.17077441399999999,H
S-Te-Pt,-0.476717289,0.122444538,H
S-Te-Re,0.056416680999999996,0.498528443,M
S-Te-Ru,-0.249136579,0.37875183,M
S-Te-Sn,-0.206440392,0.13881183800000002,H
S-Te-Tc,-0.228007916,0.183947615,H
S-Te-Ti,-1.195514569,0.0,H
S-Te-W,-0.21435765899999998,0.305585005,M
S-Te-Zr,-1.419420369,0.025425357000000003,H
Se-Te-Ce,-1.50161515,0.098039334,H
Se-Te-Ge,-0.02356024,0.162567631,H
Se-Te-Hf,-1.218598927,0.027196175,H
Se-Te-Ir,-0.276964437,0.189296055,H
Se-Te-Mo,-0.31138972,0.23402487800000002,M
Se-Te-Os,0.11606289300000001,0.377501385,M
Se-Te-Pd,-0.334626967,0.08877577199999999,H
Se-Te-Pt,-0.54127749,0.051960422,H
Se-Te-Re,0.18549323,0.384274726,M
Se-Te-Ru,-0.14889731,0.386113039,M
Se-Te-Sn,-0.223685117,0.07927836,H
Se-Te-Tc,-0.173823273,0.0,H
Se-Te-Ti,-1.068112737,0.002377259,H
Se-Te-W,-0.090886047,0.27286577,M
Se-Te-Zr,-1.296800513,0.025197842999999998,H
