Compound,Elements,Element_numbers,H_f,E_total,#_atoms
OCN-I-Pb,"['Pb', 'C', 'I', 'N', 'O']","[1, 1, 1, 1, 1]",-0.302941278,-139.4505279,5
OCN-I-Pd,"['Pd', 'C', 'I', 'N', 'O']","[1, 1, 1, 1, 1]",0.134354672,-94.32084814,5
OCN-I-Pt,"['Pt', 'C', 'I', 'N', 'O']","[1, 1, 1, 1, 1]",0.310118722,-130.8630279,5
OCN-I-Sr,"['Sr', 'C', 'I', 'N', 'O']","[1, 1, 1, 1, 1]",-1.133757082,-90.13790691,5
OCN-I-Zn,"['Zn', 'C', 'I', 'N', 'O']","[1, 1, 1, 1, 1]",-0.134747164,-76.34975732,5
OCN-NC-Ba,"['Ba', 'C', 'N', 'O']","[1, 2, 2, 1]",-0.609622457,-88.10547824,6
OCN-NC-Be,"['Be', 'C', 'N', 'O']","[1, 2, 2, 1]",0.07015281,-48.84272664,6
OCN-NC-Ca,"['Ca', 'C', 'N', 'O']","[1, 2, 2, 1]",-0.558467795,-57.87705027,6
OCN-NC-Cd,"['Cd', 'C', 'N', 'O']","[1, 2, 2, 1]",0.211071032,-74.04081731,6
OCN-NC-Co,"['Co', 'C', 'N', 'O']","[1, 2, 2, 1]",0.379256938,-59.83960187,6
OCN-NC-Cu,"['Cu', 'C', 'N', 'O']","[1, 2, 2, 1]",0.484821273,-57.16021586,6
OCN-NC-Fe,"['Fe', 'C', 'N', 'O']","[1, 2, 2, 1]",0.26821829,-61.40373376,6
OCN-NC-Mg,"['Mg', 'C', 'N', 'O']","[1, 2, 2, 1]",-0.311782573,-51.76133894,6
OCN-NC-Mn,"['Mn', 'C', 'N', 'O']","[1, 2, 2, 1]",0.36279359,-60.81858196,6
OCN-NC-Ni,"['Ni', 'C', 'N', 'O']","[1, 2, 2, 1]",0.260345187,-59.52187238,6
OCN-NCO-Ba,"['Ba', 'C', 'N', 'O']","[1, 2, 2, 2]",-0.969367944,-97.38911361,7
OCN-NCO-Be,"['Be', 'C', 'N', 'O']","[1, 2, 2, 2]",-0.494324794,-58.87971156,7
OCN-NCO-Ca,"['Ca', 'C', 'N', 'O']","[1, 2, 2, 2]",-0.975306711,-67.50918498,7
OCN-NCO-Cd,"['Cd', 'C', 'N', 'O']","[1, 2, 2, 2]",-0.334561853,-83.80497097,7
OCN-NCO-Co,"['Co', 'C', 'N', 'O']","[1, 2, 2, 2]",-0.21181992,-69.75367744,7
OCN-NCO-Cu,"['Cu', 'C', 'N', 'O']","[1, 2, 2, 2]",-0.118805217,-67.05657452,7
OCN-NCO-Fe,"['Fe', 'C', 'N', 'O']","[1, 2, 2, 2]",-0.299278721,-71.26378905,7
OCN-NCO-Mg,"['Mg', 'C', 'N', 'O']","[1, 2, 2, 2]",-0.796084939,-61.61903257,7
OCN-NCO-Mn,"['Mn', 'C', 'N', 'O']","[1, 2, 2, 2]",-0.542359446,-72.94765412,7
OCN-NCO-Ni,"['Ni', 'C', 'N', 'O']","[1, 2, 2, 2]",-0.316511221,-69.45531655,7
OCN-NCO-Pb,"['Pb', 'C', 'N', 'O']","[1, 2, 2, 2]",-0.291453014,-128.8350091,7
OCN-NCO-Pd,"['Pd', 'C', 'N', 'O']","[1, 2, 2, 2]",-0.040735726,-84.13678808,7
OCN-NCO-Pt,"['Pt', 'C', 'N', 'O']","[1, 2, 2, 2]",0.182352556,-119.9961701,7
OCN-NCO-Sr,"['Sr', 'C', 'N', 'O']","[1, 2, 2, 2]",-0.976713634,-80.16513344,7
OCN-NCO-Zn,"['Zn', 'C', 'N', 'O']","[1, 2, 2, 2]",-0.367920777,-67.11048344,7
OCN-NC-Pb,"['Pb', 'C', 'N', 'O']","[1, 2, 2, 1]",0.232309423,-119.245187,6
OCN-NC-Pd,"['Pd', 'C', 'N', 'O']","[1, 2, 2, 1]",0.572338427,-74.26181294,6
OCN-NC-Pt,"['Pt', 'C', 'N', 'O']","[1, 2, 2, 1]",0.820574392,-110.1933972,6
OCN-NCS-Ba,"['Ba', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",-0.659597151,-98.68331887,7
OCN-NCS-Be,"['Be', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",-0.050772924,-59.23744928,7
OCN-NCS-Ca,"['Ca', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",-0.652836272,-68.71449272,7
OCN-NCS-Cd,"['Cd', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",0.000179989,-84.92437889,7
OCN-NCS-Co,"['Co', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",0.144302556,-70.72342092,7
OCN-NCS-Cu,"['Cu', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",0.218080156,-68.16097772,7
OCN-NCS-Fe,"['Fe', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",0.046488659,-72.3060182,7
OCN-NCS-Mg,"['Mg', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",-0.429784507,-62.51753036,7
OCN-NCS-Mn,"['Mn', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",-0.194541352,-73.97552828,7
OCN-NCS-Ni,"['Ni', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",0.048305983,-70.36419693,7
OCN-NCS-Pb,"['Pb', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",0.019082158,-130.1238637,7
OCN-NCS-Pd,"['Pd', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",0.285099816,-85.3185401,7
OCN-NCS-Pt,"['Pt', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",0.484284345,-121.3452484,7
OCN-NC-Sr,"['Sr', 'C', 'N', 'O']","[1, 2, 2, 1]",-0.586086495,-70.68886247,6
OCN-NCS-Sr,"['Sr', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",-0.662478611,-81.42808909,7
OCN-NCS-Zn,"['Zn', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",-0.001519914,-68.00827821,7
OCN-NC-Zn,"['Zn', 'C', 'N', 'O']","[1, 2, 2, 1]",0.196289558,-57.20150615,6
OCN-NO-Ba,"['Ba', 'C', 'N', 'O']","[1, 1, 2, 2]",-0.715446567,-84.8034664,6
OCN-NO-Be,"['Be', 'C', 'N', 'O']","[1, 1, 2, 2]",-0.175405257,-46.37911854,6
OCN-NO-Ca,"['Ca', 'C', 'N', 'O']","[1, 1, 2, 2]",-0.670774417,-54.6139335,6
OCN-NO-Cd,"['Cd', 'C', 'N', 'O']","[1, 1, 2, 2]",0.075761587,-70.91571748,6
OCN-NO-Co,"['Co', 'C', 'N', 'O']","[1, 1, 2, 2]",0.038132095,-57.94939443,6
OCN-NO-Cu,"['Cu', 'C', 'N', 'O']","[1, 1, 2, 2]",0.075331508,-55.68019795,6
OCN-NO-Fe,"['Fe', 'C', 'N', 'O']","[1, 1, 2, 2]",-0.0526497,-59.3919852,6
OCN-NO-Mg,"['Mg', 'C', 'N', 'O']","[1, 1, 2, 2]",-0.435267643,-48.56529286,6
OCN-NO-Mn,"['Mn', 'C', 'N', 'O']","[1, 1, 2, 2]",-0.3084324,-60.9089814,6
OCN-NO-Ni,"['Ni', 'C', 'N', 'O']","[1, 1, 2, 2]",-0.072266512,-57.58058607,6
OCN-NO-Pb,"['Pb', 'C', 'N', 'O']","[1, 1, 2, 2]",0.071768722,-116.2714747,6
OCN-NO-Pd,"['Pd', 'C', 'N', 'O']","[1, 1, 2, 2]",0.09723211,-73.17549434,6
OCN-NO-Pt,"['Pt', 'C', 'N', 'O']","[1, 1, 2, 2]",0.229712198,-109.8016138,6
OCN-NO-Sr,"['Sr', 'C', 'N', 'O']","[1, 1, 2, 2]",-0.682908028,-67.33283517,6
OCN-NO-Zn,"['Zn', 'C', 'N', 'O']","[1, 1, 2, 2]",0.002633922,-54.42648347,6
OH-Br-Ba,"['Ba', 'H', 'Br', 'O']","[1, 1, 1, 1]",-2.06920485,-76.5768874,4
OH-Br-Be,"['Be', 'H', 'Br', 'O']","[1, 1, 1, 1]",-1.144002435,-37.69197774,4
OH-Br-Ca,"['Ca', 'H', 'Br', 'O']","[1, 1, 1, 1]",-2.109980865,-46.81849146,4
OH-Br-Cd,"['Cd', 'H', 'Br', 'O']","[1, 1, 1, 1]",-1.080124028,-63.48006411,4
OH-Br-Co,"['Co', 'H', 'Br', 'O']","[1, 1, 1, 1]",-0.872639623,-49.45802649,4
OH-Br-Cu,"['Cu', 'H', 'Br', 'O']","[1, 1, 1, 1]",-0.608110435,-46.35390974,4
OH-Br-Fe,"['Fe', 'H', 'Br', 'O']","[1, 1, 1, 1]",-0.887623088,-50.41586035,4
OH-Br-Mg,"['Mg', 'H', 'Br', 'O']","[1, 1, 1, 1]",-1.741058773,-40.70720309,4
OH-Br-Mn,"['Mn', 'H', 'Br', 'O']","[1, 1, 1, 1]",-1.36760687,-52.31809548,4
OH-Br-Ni,"['Ni', 'H', 'Br', 'O']","[1, 1, 1, 1]",-0.943498355,-48.71026142,4
OH-Br-Pb,"['H', 'Pb', 'Br', 'O']","[1, 1, 1, 1]",-1.018609062,-108.5658043,4
OH-Br-Pd,"['H', 'Pd', 'Br', 'O']","[1, 1, 1, 1]",-0.530215295,-63.66902918,4
OH-Br-Pt,"['H', 'Pt', 'Br', 'O']","[1, 1, 1, 1]",-0.155228662,-99.59008265,4
OH-Br-Sr,"['Sr', 'H', 'Br', 'O']","[1, 1, 1, 1]",-2.11173572,-59.47161088,4
OH-Br-Zn,"['Zn', 'H', 'Br', 'O']","[1, 1, 1, 1]",-1.06755762,-46.50179848,4
OH-Cl-Ba,"['Ba', 'H', 'Cl', 'O']","[1, 1, 1, 1]",-2.173978173,-65.71318869,4
OH-Cl-Be,"['Be', 'H', 'Cl', 'O']","[1, 1, 1, 1]",-1.406006685,-27.45720274,4
OH-Cl-Ca,"['Ca', 'H', 'Cl', 'O']","[1, 1, 1, 1]",-2.24293546,-36.06751784,4
OH-Cl-Cd,"['Cd', 'H', 'Cl', 'O']","[1, 1, 1, 1]",-1.181116248,-52.60124099,4
OH-Cl-Co,"['Co', 'H', 'Cl', 'O']","[1, 1, 1, 1]",-1.023617568,-38.77914627,4
OH-Cl-Cu,"['Cu', 'H', 'Cl', 'O']","[1, 1, 1, 1]",-0.718737542,-35.51362617,4
OH-Cl-Fe,"['Fe', 'H', 'Cl', 'O']","[1, 1, 1, 1]",-1.04282683,-39.75388332,4
OH-Cl-Mg,"['Mg', 'H', 'Cl', 'O']","[1, 1, 1, 1]",-1.928566802,-30.17444321,4
OH-Cl-Mn,"['Mn', 'H', 'Cl', 'O']","[1, 1, 1, 1]",-1.451314062,-41.37013225,4
OH-Cl-Ni,"['Ni', 'H', 'Cl', 'O']","[1, 1, 1, 1]",-1.100119477,-38.05395391,4
OH-Cl-Pb,"['H', 'Pb', 'Cl', 'O']","[1, 1, 1, 1]",-1.081002885,-97.53258754,4
OH-Cl-Pd,"['H', 'Pd', 'Cl', 'O']","[1, 1, 1, 1]",-0.611694278,-52.71215311,4
OH-Cl-Pt,"['H', 'Pt', 'Cl', 'O']","[1, 1, 1, 1]",-0.194839445,-88.46573378,4
OH-Cl-Sr,"['Sr', 'H', 'Cl', 'O']","[1, 1, 1, 1]",-2.229175655,-48.65857862,4
OH-Cl-Zn,"['Zn', 'H', 'Cl', 'O']","[1, 1, 1, 1]",-1.221531645,-35.83490258,4
OH-CN-Ba,"['Ba', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.992695998,-73.48854899,5
OH-CN-Be,"['Be', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.375845732,-35.22019766,5
OH-CN-Ca,"['Ca', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-1.02809248,-43.7440314,5
OH-CN-Cd,"['Cd', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.213971718,-60.45442759,5
OH-CN-Co,"['Co', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.11086704,-46.7468042,5
OH-CN-Cu,"['Cu', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",0.108477464,-43.60408168,5
OH-CN-Fe,"['Fe', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.131677724,-47.74875762,5
OH-CN-Mg,"['Mg', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.777917334,-37.85755567,5
OH-CN-Mn,"['Mn', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.405816696,-49.10175248,5
OH-CN-Ni,"['Ni', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.152420992,-45.92337396,5
OH-CN-Pb,"['H', 'Pb', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.140884632,-105.4207922,5
OH-CN-Pd,"['H', 'Pd', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",0.17514573,-60.89744035,5
OH-CN-Pt,"['H', 'Pt', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",0.293477868,-97.72677966,5
OH-CN-Sr,"['Sr', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-1.024614824,-56.37274312,5
OH-CN-Zn,"['Zn', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.24301042,-43.6716211,5
OH-F-Ba,"['Ba', 'H', 'O', 'F']","[1, 1, 1, 1]",-2.626411688,-63.13858585,4
OH-F-Be,"['Be', 'H', 'O', 'F']","[1, 1, 1, 1]",-2.19456238,-26.22708862,4
OH-F-Ca,"['Ca', 'H', 'O', 'F']","[1, 1, 1, 1]",-2.771661767,-33.79808617,4
OH-F-Cd,"['Cd', 'H', 'O', 'F']","[1, 1, 1, 1]",-1.557519748,-49.72251809,4
OH-F-Co,"['Co', 'H', 'O', 'F']","[1, 1, 1, 1]",-1.490577802,-36.26265031,4
OH-F-Cu,"['Cu', 'H', 'O', 'F']","[1, 1, 1, 1]",-1.123881242,-32.74986407,4
OH-F-Fe,"['Fe', 'H', 'O', 'F']","[1, 1, 1, 1]",-1.50035802,-37.19967118,4
OH-F-Mg,"['Mg', 'H', 'O', 'F']","[1, 1, 1, 1]",-2.558428187,-28.30955185,4
OH-F-Mn,"['Mn', 'H', 'O', 'F']","[1, 1, 1, 1]",-1.923483265,-38.87447216,4
OH-F-Ni,"['Ni', 'H', 'O', 'F']","[1, 1, 1, 1]",-1.551538505,-35.47529312,4
OH-F-Pb,"['H', 'Pb', 'O', 'F']","[1, 1, 1, 1]",-1.4735942,-94.7186159,4
OH-F-Pd,"['H', 'Pd', 'O', 'F']","[1, 1, 1, 1]",-0.757207233,-48.90986803,4
OH-F-Pt,"['H', 'Pt', 'O', 'F']","[1, 1, 1, 1]",-0.430522455,-85.02412892,4
OH-F-Sr,"['Sr', 'H', 'O', 'F']","[1, 1, 1, 1]",-2.720570208,-46.23981993,4
OH-F-Zn,"['Zn', 'H', 'O', 'F']","[1, 1, 1, 1]",-1.683359438,-33.29787685,4
OH-I-Ba,"['Ba', 'H', 'I', 'O']","[1, 1, 1, 1]",-1.846387907,-93.20739863,4
OH-I-Be,"['Be', 'H', 'I', 'O']","[1, 1, 1, 1]",-0.690704352,-53.40056441,4
OH-I-Ca,"['Ca', 'H', 'I', 'O']","[1, 1, 1, 1]",-1.83091906,-63.22402324,4
OH-I-Cd,"['Cd', 'H', 'I', 'O']","[1, 1, 1, 1]",-0.831623257,-80.00784003,4
OH-I-Co,"['Co', 'H', 'I', 'O']","[1, 1, 1, 1]",-0.470872717,-65.37273787,4
OH-I-Cu,"['Cu', 'H', 'I', 'O']","[1, 1, 1, 1]",-0.394544523,-63.02142509,4
OH-I-Fe,"['Fe', 'H', 'I', 'O']","[1, 1, 1, 1]",-0.400251625,-65.9881535,4
OH-I-Mg,"['Mg', 'H', 'I', 'O']","[1, 1, 1, 1]",-1.372989525,-56.7567051,4
OH-I-Mn,"['Mn', 'H', 'I', 'O']","[1, 1, 1, 1]",-1.047667085,-68.56011534,4
OH-I-Ni,"['Ni', 'H', 'I', 'O']","[1, 1, 1, 1]",-0.630457452,-64.97987681,4
OH-I-Pb,"['H', 'Pb', 'I', 'O']","[1, 1, 1, 1]",-0.846185435,-125.3978887,4
OH-I-Pd,"['H', 'Pd', 'I', 'O']","[1, 1, 1, 1]",-0.309842855,-80.30931842,4
OH-I-Pt,"['H', 'Pt', 'I', 'O']","[1, 1, 1, 1]",-0.106817182,-116.9182157,4
OH-I-Sr,"['Sr', 'H', 'I', 'O']","[1, 1, 1, 1]",-1.861977025,-75.9943551,4
OH-I-Zn,"['Zn', 'H', 'I', 'O']","[1, 1, 1, 1]",-0.746752347,-62.74035639,4
OH-NC-Ba,"['Ba', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-1.050855356,-73.77934578,5
OH-NC-Be,"['Be', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.505008244,-35.86601022,5
OH-NC-Ca,"['Ca', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-1.115384882,-44.18049341,5
OH-NC-Cd,"['Cd', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.236387992,-60.56650896,5
OH-NC-Co,"['Co', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.142558534,-46.90526167,5
OH-NC-Cu,"['Cu', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",0.11855303,-43.55370385,5
OH-NC-Fe,"['Fe', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.165729824,-47.91901812,5
OH-NC-Mg,"['Mg', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.895242072,-38.44417936,5
OH-NC-Mn,"['Mn', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.466880928,-49.40707364,5
OH-NC-Ni,"['Ni', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.201325498,-46.16789649,5
OH-NCO-Ba,"['Ba', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-1.425762092,-83.23543605,6
OH-NCO-Be,"['Be', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-1.05697881,-45.83863636,6
OH-NCO-Ca,"['Ca', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-1.516875777,-53.86061816,6
OH-NCO-Cd,"['Cd', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-0.797090545,-70.32290677,6
OH-NCO-Co,"['Co', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-0.737851188,-56.77537063,6
OH-NCO-Cu,"['Cu', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-0.520256835,-53.42380451,6
OH-NCO-Fe,"['Fe', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-0.778088638,-57.91469533,6
OH-NCO-Mg,"['Mg', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-1.35923048,-48.27914638,6
OH-NCO-Mn,"['Mn', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-1.051867223,-59.53966684,6
OH-NCO-Ni,"['Ni', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-0.794679165,-56.08513849,6
OH-NCO-Pb,"['H', 'Pb', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-0.699350125,-115.0682643,6
OH-NCO-Pd,"['H', 'Pd', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-0.427360673,-70.49312754,6
OH-NCO-Pt,"['H', 'Pt', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-0.190091615,-106.4905132,6
OH-NCO-Sr,"['Sr', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-1.48394342,-66.30912402,6
OH-NCO-Zn,"['Zn', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-0.861376868,-53.78062471,6
OH-NC-Pb,"['H', 'Pb', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.147530254,-105.4540203,5
OH-NC-Pd,"['H', 'Pd', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",0.227079262,-60.63777269,5
OH-NC-Pt,"['H', 'Pt', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",0.501424724,-96.68704538,5
OH-NCS-Ba,"['Ba', 'H', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",-1.050923158,-84.44900326,6
OH-NCS-Be,"['Be', 'H', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",-0.488913383,-45.89284461,6
OH-NCS-Ca,"['Ca', 'H', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",-1.119761463,-54.94053309,6
OH-NCS-Cd,"['Cd', 'H', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",-0.386534176,-71.32216937,6
OH-NCS-Co,"['Co', 'H', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",-0.223155893,-57.14979967,6
OH-NCS-Cu,"['Cu', 'H', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",-0.109662801,-54.42284112,6
OH-NCS-Fe,"['Fe', 'H', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",-0.340429275,-58.75133996,6
OH-NCS-Mg,"['Mg', 'H', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",-0.903052603,-49.00467993,6
OH-NCS-Mn,"['Mn', 'H', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",-0.603687318,-60.31318822,6
OH-NCS-Ni,"['Ni', 'H', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",-0.341527136,-56.82882713,6
OH-NCS-Pb,"['H', 'Pb', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",-0.325467944,-116.287572,6
OH-NCS-Pd,"['H', 'Pd', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",-0.035732488,-71.60595924,6
OH-NCS-Pt,"['H', 'Pt', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",0.186193972,-107.6954005,6
OH-NC-Sr,"['Sr', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-1.102492372,-56.76213086,5
OH-NCS-Sr,"['Sr', 'H', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",-1.101213671,-67.47534634,6
OH-NCS-Zn,"['Zn', 'H', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",-0.406611476,-54.51463317,6
OH-NC-Zn,"['Zn', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 1]",-0.289071396,-43.90192598,5
OH-NO-Ba,"['Ba', 'H', 'N', 'O']","[1, 1, 1, 2]",-1.179399478,-70.48510989,5
OH-NO-Be,"['Be', 'H', 'N', 'O']","[1, 1, 1, 2]",-0.865510594,-33.73156547,5
OH-NO-Ca,"['Ca', 'H', 'N', 'O']","[1, 1, 1, 2]",-1.247527114,-40.90424807,5
OH-NO-Cd,"['Cd', 'H', 'N', 'O']","[1, 1, 1, 2]",-0.392740944,-57.41131722,5
OH-NO-Co,"['Co', 'H', 'N', 'O']","[1, 1, 1, 2]",-0.4806919,-44.658972,5
OH-NO-Cu,"['Cu', 'H', 'N', 'O']","[1, 1, 1, 2]",-0.397979076,-42.19940788,5
OH-NO-Fe,"['Fe', 'H', 'N', 'O']","[1, 1, 1, 2]",-0.569587792,-46.00135146,5
OH-NO-Mg,"['Mg', 'H', 'N', 'O']","[1, 1, 1, 2]",-1.032625204,-35.19413852,5
OH-NO-Mn,"['Mn', 'H', 'N', 'O']","[1, 1, 1, 2]",-0.832299202,-47.29720851,5
OH-NO-Ni,"['Ni', 'H', 'N', 'O']","[1, 1, 1, 2]",-0.596742302,-44.20802401,5
OH-NO-Pb,"['H', 'Pb', 'N', 'O']","[1, 1, 1, 2]",-0.338704028,-102.4729326,5
OH-NO-Pd,"['H', 'Pd', 'N', 'O']","[1, 1, 1, 2]",-0.352575544,-59.59909022,5
OH-NO-Pt,"['H', 'Pt', 'N', 'O']","[1, 1, 1, 2]",-0.23050179,-96.40972145,5
OH-NO-Sr,"['Sr', 'H', 'N', 'O']","[1, 1, 1, 2]",-1.002476542,-52.32509521,5
OH-NO-Zn,"['Zn', 'H', 'N', 'O']","[1, 1, 1, 2]",-0.527984994,-41.15953747,5
OH-OCN-Ba,"['Ba', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-1.27913364,-82.35566534,6
OH-OCN-Be,"['Be', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-0.852865643,-44.61395736,6
OH-OCN-Ca,"['Ca', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-1.324653202,-52.70728271,6
OH-OCN-Cd,"['Cd', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-0.553974872,-68.86421273,6
OH-OCN-Co,"['Co', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-0.427246763,-54.91174408,6
OH-OCN-Cu,"['Cu', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-0.309390595,-52.15860707,6
OH-OCN-Fe,"['Fe', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-0.538867683,-56.4793696,6
OH-OCN-Mg,"['Mg', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-1.155888183,-47.0590926,6
OH-OCN-Mn,"['Mn', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-0.804358878,-58.05461677,6
OH-OCN-Ni,"['Ni', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-0.551697317,-54.6272474,6
OH-OCN-Pb,"['H', 'Pb', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-0.498608037,-113.8638117,6
OH-OCN-Pd,"['H', 'Pd', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-0.173144857,-68.96783264,6
OH-OCN-Pt,"['H', 'Pt', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",0.130284973,-104.5682537,6
OH-OCN-Sr,"['Sr', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-1.311437107,-65.27408614,6
OH-OCN-Zn,"['Zn', 'H', 'C', 'N', 'O']","[1, 1, 1, 1, 2]",-0.619483298,-52.32926329,6
OH-SCN-Ba,"['Ba', 'H', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",-0.863520708,-83.32458856,6
OH-SCN-Be,"['Be', 'H', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",-0.311110658,-44.82602826,6
OH-SCN-Ca,"['Ca', 'H', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",-0.884696426,-53.53014287,6
OH-SCN-Cd,"['Cd', 'H', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",-0.225353761,-70.35508688,6
OH-SCN-Co,"['Co', 'H', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",-0.125409408,-56.56332076,6
OH-SCN-Cu,"['Cu', 'H', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",0.005237817,-53.73343741,6
OH-SCN-Fe,"['Fe', 'H', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",-0.135574728,-57.52221268,6
OH-SCN-Mg,"['Mg', 'H', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",-0.64303592,-47.44457983,6
OH-SCN-Mn,"['Mn', 'H', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1, 1]",-0.419345331,-59.2071363,6
