"Compound","C11","C22","C12","C66"
"Se-I-In",34.34174506,34.34174506,19.770613,7.28555655
"Se-I-Ir",53.36622639,53.36597273,7.24848851,23.05880975
"Se-I-La",26.88055254,26.88055254,7.95693259,9.46180997
"Se-I-Lu",40.75926377,40.75924835,10.71764234,15.02081842
"Se-I-Nd",30.73297112,30.73297112,8.64717822,11.04290634
"Se-I-Rh",52.29692191,52.29649034,11.88674073,20.20498269
"Se-I-Ru",54.11858662,54.11860491,13.37806967,20.37026761
"Se-I-Sc",43.62957848,43.62957848,11.19715723,16.21621062
"Se-I-Sm",32.46593222,32.46593222,8.84085297,11.81252991
"Se-I-Y",35.61565051,35.61565051,9.84302226,12.88631412
"Se-NC-Al",54.3940241,54.39406986,18.91372073,17.74016693
"Se-NC-Bi",36.13501273,36.13489367,10.17274814,12.98110678
"Se-NC-Ce",38.9745047,38.9745047,11.43689772,13.76879675
"Se-NC-Co",73.02601964,73.02589941,18.13710984,27.44442484
"Se-NC-Cr",93.7362825,93.73620227,21.2009255,36.26764841
"Se-NC-Fe",39.61791625,39.61785605,51.37762313,-5.87986347
"Se-NC-Ga",60.13677821,60.13659776,22.15897393,18.98885201
"Se-NC-Gd",39.61165015,39.61165015,9.08082169,15.26541423
"Se-NC-In",-19.2365047,-19.2366203,72.17337077,-45.70496342
"Se-NC-Ir",77.16209788,77.16194041,24.2075078,26.47726551
"Se-NC-La",30.30043202,30.30043202,6.69046724,11.80497236
"Se-NC-Lu",34.01256501,34.01251233,1.21788144,16.39732422
"Se-NC-Nd",36.54415017,36.54418836,7.37763741,14.58327547
"Se-NCO-Al",78.34526389,78.34520436,26.49636522,25.92441956
"Se-NCO-Bi",43.62367265,43.62359792,13.70680572,14.95840544
"Se-NCO-Ce",35.26490369,35.34925351,9.36098354,13.01798237
"Se-NCO-Co",71.82160833,71.82157041,18.53733353,26.64212791
"Se-NCO-Cr",83.26755472,83.26746007,15.21406499,34.02671647
"Se-NCO-Fe",51.30789085,51.30779619,31.63621966,9.83581666
"Se-NCO-Ga",54.21386616,54.2136957,19.20470547,17.50454246
"Se-NCO-Gd",48.02517564,48.08764463,13.55692321,17.1265095
"Se-NCO-In",-18.76140279,-18.76138962,77.50377284,-48.13258123
"Se-NCO-Ir",77.68712279,77.68697144,22.29300288,27.69702211
"Se-NCO-La",39.59379077,39.59379077,12.77627874,13.40876305
"Se-NCO-Lu",84.84558218,84.84546881,41.56694481,21.63929034
"Se-NCO-Nd",36.64973738,36.64956051,12.59830485,12.02567696
"Se-NCO-Rh",68.33522672,68.33520775,21.59575688,23.36972543
"Se-NCO-Ru",38.32278968,38.32268975,54.81116685,-8.24419857
"Se-NCO-Sc",48.3291627,48.32937633,27.70003411,10.31462126
"Se-NCO-Sm",40.25598177,40.25594095,13.36106188,13.44743953
"Se-NCO-Y",50.34073456,50.34076334,15.12291759,17.60891568
"Se-NC-Rh",67.00979298,67.00955468,21.86159188,22.57403104
"Se-NC-Ru",6.72338264,6.72334719,62.54996634,-27.91330071
"Se-NCS-Al",80.92954074,80.92963433,27.27510372,26.82723856
"Se-NCS-Bi",42.90294946,42.90279091,12.92178963,14.99053587
"Se-NC-Sc",44.07909471,44.07904247,11.55350707,16.26278728
"Se-NCS-Ce",41.84036887,41.84036887,11.83386122,15.00325382
"Se-NCS-Co",97.05380583,97.05364679,27.65937951,34.69716345
"Se-NCS-Cr",90.19896636,90.19877909,20.65547663,34.77169804
"Se-NCS-Fe",53.17204028,53.17192068,45.48910597,3.84142728
"Se-NCS-Ga",72.55511145,72.554892,26.49839078,23.02832043
"Se-NCS-Gd",30.04425982,30.04424688,22.30048137,3.87188922
"Se-NCS-In",-1.90469853,-1.90468122,60.82882562,-31.36675342
"Se-NCS-Ir",86.99848133,86.99830193,28.21626994,29.39107579
"Se-NCS-La",32.86623689,32.86606966,12.79353194,10.03630745
"Se-NCS-Lu",64.24493765,64.24484288,19.19051769,22.52718155
"Se-NC-Sm",38.03457935,38.03439781,8.35542579,14.83953788
"Se-NCS-Nd",32.67812665,32.67801486,10.01670916,11.33066402
"Se-NCS-Rh",79.71190912,79.71170966,26.13344731,26.78918103
"Se-NCS-Ru",22.49380333,22.49376677,63.81776109,-20.66199716
"Se-NCS-Sc",41.13743327,41.13732641,28.65019815,6.24358416
"Se-NCS-Sm",42.23062861,42.2306152,10.44666215,15.89197652
"Se-NCS-Y",39.6373605,39.6373605,13.19320844,13.22207603
"Se-NC-Y",39.51835389,39.51841675,9.99622026,14.76108777
"Se-NO-Al",17.15504973,17.1550301,-21.16226957,19.15864002
"Se-NO-Bi",-164.99933827,-164.99888956,198.59616731,-181.7976451
"Se-NO-Ce",52.51933616,52.51921635,16.93899671,17.79013977
"Se-NO-Co",12.30245561,12.30245561,7.89963125,2.20141218
"Se-NO-Cr",50.52342715,50.52336657,9.85492518,20.33423079
"Se-NO-Fe",-1021.62437235,-1021.62250688,-1002.74096625,-9.44124192
"Se-NO-Ga",28.28472724,28.28460766,24.33985093,1.97239829
"Se-NO-Gd",26.69037446,26.69037446,4.35132599,11.16951551
"Se-NO-In",37.53979782,37.53956809,9.01681884,14.26142248
"Se-NO-Ir",52.63222741,52.63220689,35.48936611,8.57143065
"Se-NO-La",6.32552604,6.32553862,-10.26157194,8.29355528
"Se-NO-Lu",29.76232664,29.76227318,4.36614608,12.69808136
"Se-NO-Nd",29.17786996,29.17786996,9.54595476,9.81596593
"Se-NO-Rh",32.00260625,32.00250335,20.06927512,5.96663469
"Se-NO-Ru",2.3143164,2.3143164,-4.40731913,3.36082813
"Se-NO-Sc",34.68055803,34.68042426,10.08896847,12.29575655
"Se-NO-Sm",23.83184683,23.83183333,5.77006697,9.03088317
"Se-NO-Y",29.03904767,29.03903368,6.6826272,11.17821023
"Se-OCN-Al",71.98313676,71.98299809,24.993691,23.49469316
"Se-OCN-Bi",39.91195782,39.91186551,14.46966346,12.72111948
"Se-OCN-Ce",41.11312008,41.11310077,12.42748415,14.34281796
"Se-OCN-Co",67.62564321,67.62556742,19.18313198,24.22123666
"Se-OCN-Cr",70.26466337,70.26460654,18.29512529,25.98475009
"Se-OCN-Fe",41.02074842,41.02067264,31.77847893,4.62112527
"Se-OCN-Ga",49.85804265,49.85791113,21.07053338,14.39372645
"Se-OCN-Gd",47.47933676,47.47953133,11.10499111,18.18722146
"Se-OCN-In",0.1405264,0.1405264,55.93480916,-27.89714138
"Se-OCN-Ir",76.66047755,76.66047755,24.58880558,26.03582649
"Se-OCN-La",38.5015083,38.50145033,9.39545945,14.55301476
"Se-OCN-Lu",53.6670827,53.66702794,13.14636668,20.26033975
"Se-OCN-Nd",10.79388,10.79384,2.6227,4.08558
"Se-OCN-Rh",65.26259045,65.26240122,20.99410891,22.13420292
"Se-OCN-Ru",23.90668136,23.90664148,63.58030815,-19.83682336
"Se-OCN-Sc",56.65684616,56.65684616,13.03392145,21.81146235
"Se-OCN-Sm",45.12552942,45.12545079,10.26887689,17.4283066
"Se-OCN-Y",49.80311,49.80287376,11.97413087,18.91444034
"Se-SCN-Al",42.48559765,42.48559765,47.61042264,-2.56241249
"Se-SCN-Bi",25.59868099,25.59868099,12.1451584,6.72675336
"Se-SCN-Ce",23.11246894,23.11246894,11.51401792,5.79923378
"Se-SCN-Co",81.47821402,81.47792651,23.73378289,28.87213945
"Se-SCN-Cr",19.70426864,19.70420338,29.2444981,-4.77013104
"Se-SCN-Fe",28.21202938,28.21190431,50.96336225,-11.37569323
"Se-SCN-Ga",29.43403583,29.43403583,38.80762782,-4.68679599
"Se-SCN-Gd",29.33383129,29.33383129,20.19502499,4.56939337
"Se-SCN-In",26.74863598,22.16698487,28.05126246,-2.32095735
"Se-SCN-Ir",90.52248213,90.52197326,28.9147579,30.80373928
"Se-SCN-La",24.47583101,24.47583101,13.42329523,5.52626788
"Se-SCN-Lu",53.29221973,53.29203393,22.4234699,15.43432846
"Se-SCN-Nd",25.49782048,25.49778102,17.27619479,4.11080298
"Se-SCN-Rh",74.88019731,74.87960213,28.19584596,23.34201812
"Se-SCN-Ru",-12.8411303,-12.84105262,65.568174,-39.20463273
"Se-SCN-Sc",34.46137287,34.46137287,27.18123603,3.64007741
"Se-SCN-Sm",26.06664927,26.066669,18.65090101,3.70786426
"Se-SCN-Y",23.31001419,23.30987984,17.87692908,2.71650896
"Se-SH-Al",48.03312526,48.03312526,38.36748097,4.83282214
"Se-SH-Bi",25.73509922,25.73509922,11.3003307,7.21738425
"Se-SH-Ce",27.22092769,27.22094729,9.1154772,9.05272524
"Se-SH-Co",81.63641521,81.6362249,23.05465355,29.29082892
"Se-SH-Cr",-40.73955758,-40.73940151,90.61181214,-65.67564151
"Se-SH-Fe",24.72413135,24.72402486,44.97651058,-10.12621623
"Se-SH-Ga",2.61451758,2.61451758,77.16792268,-37.27671149
"Se-SH-Gd",33.48304392,33.14960436,16.51617179,8.43095256
"Se-SH-In",16.25529219,16.25529219,40.87890162,-12.31181413
"Se-SH-Ir",88.66908946,88.66873637,27.91115766,30.37887763
"Se-SH-La",26.65667783,26.65667783,14.77557305,5.94055239
"Se-SH-Lu",37.97683532,37.97665717,19.35880304,9.30896755
"Se-SH-Nd",28.68782071,28.68783719,13.70160978,7.4931137
"Se-SH-Rh",74.91130763,74.91079296,27.6054057,23.65283087
"Se-SH-Ru",6.60316479,6.60312598,31.24997364,-12.32340442
"Se-SH-Sc",40.80706135,40.80706135,20.0155908,10.39573527
"Se-SH-Sm",31.23872596,31.23872596,15.59522116,7.82175239
"Se-SH-Y",32.03214607,32.03214607,15.99820242,8.01697182
"S-F-Al",68.20321883,68.20310091,23.83369626,22.18472197
"S-F-Bi",46.70543697,46.70516957,12.45716607,17.12407305
"S-F-Ce",50.51941105,50.51941105,12.77816759,18.87061293
"S-F-Co",77.63366504,77.63360446,17.09116039,30.27123213
"S-F-Cr",80.58849868,80.58839778,11.92335958,34.33254936
"S-F-Fe",45.23330635,45.2332659,40.66273297,2.28528668
"S-F-Ga",60.41972458,60.41958783,21.673736,19.37295521
"S-F-Gd",53.55916124,53.55916124,14.96420287,19.29748856
"S-F-In",20.84235601,20.84228085,45.47074803,-12.3142054
"S-F-Ir",90.87301199,90.87283072,26.75564895,32.05863116
"S-F-La",45.80079505,45.80068848,14.05467402,15.87304275
"S-F-Lu",56.16905523,56.16888365,17.21617765,19.47640065
"S-F-Nd",49.26707832,49.26706018,12.96671697,18.1501716
"S-F-Rh",79.07251305,79.07253304,24.10178648,27.48537328
"S-F-Ru",33.8548676,33.85484742,58.08131885,-12.11322562
"S-F-Sc",60.10087451,60.10079668,17.3859951,21.35742024
"S-F-Sm",50.85648149,50.85639012,13.73374492,18.56134087
"S-F-Y",53.32681443,53.3266647,15.59229255,18.8672235
"S-I-Al",66.18360986,66.18322232,25.73370434,20.2248478
"S-I-Bi",32.88006088,32.88006088,10.45645716,11.211811
"S-I-Ce",32.80606043,32.80606043,11.60398562,10.60102991
"S-I-Co",70.12291218,70.12278541,14.81612616,27.65336923
"S-I-Cr",41.16925113,41.16900567,14.17798362,13.49556557
"S-I-Fe",52.15084621,52.1506922,4.46826129,23.84124625
"S-I-Ga",33.88516516,33.88493206,50.58295207,-8.3489434
"S-I-Gd",40.14846006,40.26779118,11.98032102,14.09328264
"S-I-In",42.66525215,42.66525215,20.75428543,10.95548335
"S-I-Ir",59.17133601,59.17110984,7.39773926,25.88673748
"S-I-La",32.83441714,32.83443231,11.07222701,10.88109506
"S-I-Lu",45.98617426,45.98617426,12.84145228,16.57235303
"S-I-Nd",35.35362313,35.35359212,11.11200034,12.12080363
"S-I-Rh",56.12610711,56.12595445,8.37989937,23.87306994
"S-I-Ru",69.26999201,69.26964027,19.95996931,24.65491959
"S-I-Sc",49.47491476,49.4746147,13.87791835,17.79841923
"S-I-Sm",37.40620452,37.4062201,11.20602343,13.10009054
"S-I-Y",40.79410055,40.79410055,12.18063193,14.30673431
"S-NC-Al",77.75047741,77.75033801,24.16932146,26.7905481
"S-NC-Bi",40.70452593,40.7045081,11.45343043,14.62554774
"S-NC-Ce",7.64988657,7.64988657,39.27910249,-15.81459986
"S-NC-Co",82.81558508,82.81550428,21.04092957,30.88729745
"S-NC-Cr",106.67827028,106.67804898,15.72834798,45.47490079
"S-NC-Fe",66.23154746,66.23144672,46.12577116,10.052868
"S-NC-Ga",67.221869,67.22170917,23.73662337,21.74259284
"S-NC-Gd",43.21917511,43.21919249,9.89096708,16.6641127
"S-NC-In",-63.05427013,-63.05427013,125.53871332,-94.29649173
"S-NC-Ir",92.61390057,92.61367892,28.06263848,32.27558067
"S-NC-La",38.51920086,38.51905353,10.24743205,14.13585166
"S-NC-Lu",49.83684736,49.83659535,12.84611565,18.49531185
"S-NC-Nd",38.29752912,38.29751277,9.05168163,14.62291557
"S-NCO-Al",72.10477865,72.10462481,27.06240783,22.52113733
"S-NCO-Bi",44.07217716,44.07214926,13.41810433,15.32702943
"S-NCO-Ce",37.85405416,37.85397957,9.8955718,13.97923185
"S-NCO-Co",81.31479986,81.314724,21.79963813,29.75756189
"S-NCO-Cr",90.74148208,90.74136851,12.22862137,39.25641142
"S-NCO-Fe",44.40734464,44.40728787,22.48985426,10.95872627
"S-NCO-Ga",62.27353434,62.27340157,20.25511041,21.00919299
"S-NCO-Gd",49.59812447,49.59763585,16.468943,16.56446857
"S-NCO-In",-17.91276879,-17.91271222,87.36065297,-52.63669202
"S-NCO-Ir",86.23219714,86.23206432,20.32979614,32.95116255
"S-NCO-La",38.56951977,38.5694464,18.01113582,10.2791828
"S-NCO-Lu",55.93148272,55.93127589,16.71200796,19.60967156
"S-NCO-Nd",47.79223478,47.79223478,14.4203229,16.68595594
"S-NCO-Rh",75.91218772,75.91207406,18.32291035,28.79460079
"S-NCO-Ru",25.22902485,25.22898681,58.59612699,-16.68357009
"S-NCO-Sc",48.90123398,48.90115853,25.89969181,11.50075222
"S-NCO-Sm",49.68923681,49.68918072,14.88736098,17.40092856
"S-NCO-Y",51.85184812,51.85167911,15.77878792,18.03649254
"S-NC-Rh",82.82946354,82.8293432,25.80465127,28.51237605
"S-NC-Ru",41.59042444,41.59038417,63.77834496,-11.09397032
"S-NCS-Al",59.2196395,59.21950021,70.84356299,-5.81199159
"S-NCS-Bi",47.65701091,47.65701091,15.3511537,16.1529286
"S-NC-Sc",-244.44654065,-244.44578917,314.64746768,-279.5468163
"S-NCS-Ce",44.02043092,44.02041379,11.92363983,16.04839554
"S-NCS-Co",116.91249569,116.91241618,31.49175467,42.71035063
"S-NCS-Cr",83.47363652,83.47340515,7.08326429,38.19513272
"S-NCS-Fe",58.74637797,58.74629886,48.68383,5.0312542
"S-NCS-Ga",86.32903529,86.32883595,30.52966661,27.8996345
"S-NCS-Gd",47.88272103,47.8827032,13.09077857,17.39596231
"S-NCS-In",38.20333577,38.20321613,51.7539471,-6.7753256
"S-NCS-Ir",103.0675734,103.06735397,30.42510985,36.32116195
"S-NCS-La",39.81536414,39.81518916,15.53259114,12.1413515
"S-NCS-Lu",59.05065786,59.05032229,17.8289261,20.6107913
"S-NC-Sm",40.41981853,40.41981853,9.34225546,15.53878153
"S-NCS-Nd",45.03135077,45.03135077,12.12032448,16.45551314
"S-NCS-Rh",97.24472751,97.24464773,30.07659631,33.58403568
"S-NCS-Ru",27.87245809,27.87239954,72.39955831,-22.26356962
"S-NCS-Sc",61.26314583,61.26297477,26.49608253,17.38348413
"S-NCS-Sm",46.6925897,46.69244775,12.09091325,17.30079386
"S-NCS-Y",55.12400991,55.1237677,14.96367014,20.08010467
"S-NC-Y",45.72328586,45.72305581,11.01544769,17.35385714
"S-NO-Al",60.52815873,60.52803542,8.76634627,25.8808754
"S-NO-Bi",12.10428176,12.10428176,22.62948207,-5.26260015
"S-NO-Ce",54.89760939,54.89746911,15.96558102,19.46597911
"S-NO-Co",57.86910894,57.86910894,23.94611417,16.96149738
"S-NO-Cr",102.57444088,102.57433739,40.07318312,31.25060818
"S-NO-Fe",51.60942435,51.60936236,37.73809628,6.9356537
"S-NO-Ga",59.56029463,59.56015157,14.44066646,22.55977321
"S-NO-Gd",40.7369006,40.7369006,16.68578931,12.02555564
"S-NO-In",43.90382395,43.90362769,12.62286629,15.64043958
"S-NO-Ir",78.16718763,78.16718763,42.72926948,17.71896929
"S-NO-La",27.53204788,27.53204788,8.10397721,9.71404392
"S-NO-Lu",44.10674167,44.10660134,15.3058006,14.40042041
"S-NO-Nd",32.42697784,32.42697784,10.97254638,10.72721573
"S-NO-Rh",60.48251948,60.4824379,30.50762259,14.98743824
"S-NO-Ru",22.3266201,22.32657993,42.03269066,-9.85304532
"S-NO-Sc",45.62533328,45.62527205,15.80999284,14.9076498
"S-NO-Sm",32.15631253,32.15623967,9.39792692,11.37918369
"S-NO-Y",41.29694615,41.2969662,16.27273052,12.51210781
"S-OCN-Al",67.76817716,67.76806376,23.31493378,22.22659333
"S-OCN-Bi",37.46722663,37.4671479,13.96914286,11.74903204
"S-OCN-Ce",40.40585486,40.40576515,7.62156441,16.39211831
"S-OCN-Co",81.90236807,81.90227335,19.81990083,31.04121467
"S-OCN-Cr",78.38013135,78.38005569,15.3573482,31.51137266
"S-OCN-Fe",4.55877488,4.55877488,-2.54201478,3.55039483
"S-OCN-Ga",53.43518589,53.43507253,26.61037206,13.41237857
"S-OCN-Gd",26.45508046,20.80210509,-13.8370246,16.36097097
"S-OCN-In",27.98731241,27.9872189,38.53835523,-5.27554946
"S-OCN-Ir",88.16001623,88.15984459,24.4258146,31.86706267
"S-OCN-La",42.09540178,42.09529727,11.18023988,15.45754611
"S-OCN-Lu",53.8758354,53.8758354,13.65901855,20.10840842
"S-OCN-Nd",44.36129763,44.36127988,10.81695951,16.77217793
"S-OCN-Rh",75.04773339,75.04765756,20.50779094,27.26994278
"S-OCN-Ru",-10.65348071,-10.65348071,63.84951079,-37.25148627
"S-OCN-Sc",54.31098214,54.31087043,14.17907953,20.06591406
"S-OCN-Sm",46.66843506,46.66836311,11.02228025,17.82305042
"S-OCN-Y",50.44695703,50.44682785,12.53209607,18.95740279
"S-SCN-Al",70.10605253,70.10575248,54.11590991,7.99499629
"S-SCN-Bi",24.75311238,24.75315622,12.44710754,6.15302434
"S-SCN-Ce",28.54053396,28.54053396,19.09380131,4.72335809
"S-SCN-Co",94.57532707,94.57508839,29.34943511,32.61287778
"S-SCN-Cr",9.58450472,9.58445688,19.23101731,-4.82326426
"S-SCN-Fe",73.50139608,73.50114732,30.65626063,21.42249776
"S-SCN-Ga",57.57974636,57.57940353,38.26225504,9.65865544
"S-SCN-Gd",30.31873333,30.31873333,23.74448046,3.28711808
"S-SCN-In",39.38381125,32.5061073,29.26951126,3.26304635
"S-SCN-Ir",101.95593847,101.95539579,33.94981693,34.00292947
"S-SCN-La",31.08499503,31.08499503,14.3469291,8.36903296
"S-SCN-Lu",22.44633001,22.44633001,42.73590768,-10.14478883
"S-SCN-Nd",27.49393768,27.49390603,20.669529,3.41219642
"S-SCN-Rh",79.3766586,79.37643672,27.32782943,26.02436338
"S-SCN-Ru",74.58977789,74.58937792,39.33418395,17.62770097
"S-SCN-Sc",43.55705474,43.55683497,35.62785531,3.96455393
"S-SCN-Sm",29.73878384,29.73879974,20.09462169,4.82208902
"S-SCN-Y",27.92242742,27.922411,25.9392397,0.99158565
"S-SH-Al",49.39888864,49.39857977,42.88453206,3.25710107
"S-SH-Bi",27.2657308,27.26574796,12.10216381,7.58178349
"S-SH-Ce",31.39860768,31.39860768,17.99161532,6.70349618
"S-SH-Co",92.83541005,92.83539317,29.93517222,31.45011047
"S-SH-Cr",3.15258273,3.15256674,18.0905868,-7.46901002
"S-SH-Fe",58.36658007,58.36640234,34.9487723,11.70885541
"S-SH-Ga",19.88948116,19.88935812,64.68490827,-22.39773992
"S-SH-Gd",35.28718906,35.62243964,18.32322991,8.57240835
"S-SH-In",20.93055772,20.93033395,47.54918402,-13.30937339
"S-SH-Ir",97.96470938,97.96431117,30.20545586,33.87952287
"S-SH-La",30.01964399,30.01964399,17.18118224,6.41923087
"S-SH-Lu",40.81731681,40.81731681,21.77555192,9.52088244
"S-SH-Nd",33.01641458,33.01639867,17.14639478,7.93500194
"S-SH-Rh",80.06947455,80.06925526,27.86918002,26.10008822
"S-SH-Ru",74.57521207,74.57490861,33.26355582,20.65575226
"S-SH-Sc",43.3208149,43.32056343,22.56024837,10.3802162
"S-SH-Sm",34.32900534,34.32881155,17.89419491,8.21736484
"S-SH-Y",36.61951416,36.61951416,19.77117151,8.42416315
"Te-Br-Al",46.9073771,46.9073771,14.94271831,15.98233828
"Te-Br-Bi",28.86041714,28.86011524,7.57828293,10.64100106
"Te-Br-Ce",25.91014713,25.91014713,6.12561927,9.89225438
"Te-Br-Co",58.7711358,58.77096012,16.1508269,21.31010174
"Te-Br-Cr",15.05398222,15.05396666,0.74162401,7.15617132
"Te-Br-Fe",43.88916765,43.88916765,19.44167551,12.22374606
"Te-Br-Ga",-190.35596,-373.79304,-246.2553,-16.7591
"Te-Br-Gd",30.03504077,30.03497533,6.71290407,11.66104871
"Te-Br-In",-12.04436366,-12.04430345,54.00418114,-33.02425434
"Te-Br-Ir",60.25615316,60.2557898,18.21915542,21.01841711
"Te-Br-La",27.42239029,27.70332492,8.48900319,9.61282398
"Te-Br-Lu",34.91553346,34.91553346,8.17841654,13.36856762
"Te-Br-Nd",26.64322343,26.64322343,5.81732644,10.41295483
"Te-Br-Rh",51.81140575,51.81080312,17.40321645,17.20394855
"Te-Br-Ru",-20.85978782,-20.85978782,-20.0035634,-0.4281122
"Te-Br-Sc",35.21406338,35.35791789,7.01804,14.13932113
"Te-Br-Sm",27.81142932,27.81142932,5.86324408,10.97410023
"Te-Br-Y",30.62071328,30.62069455,7.03827484,11.79121921
"Te-Cl-Al",-1.84864669,-1.84864669,60.17012373,-31.00938521
"Te-Cl-Bi",29.59068845,29.59048035,7.21992881,11.18533252
"Te-Cl-Ce",28.830226,28.830226,6.24479952,11.29272284
"Te-Cl-Co",59.35008645,59.34992216,18.46925179,20.44036257
"Te-Cl-Cr",26.99421518,26.99406194,10.70334864,8.14539495
"Te-Cl-Fe",21.13837052,21.13839072,0.50944031,10.3144752
"Te-Cl-Ga",36.47174446,36.47130466,12.64028709,11.91560554
"Te-Cl-Gd",32.89222528,32.89218491,7.3063929,12.79290273
"Te-Cl-In",-79.32425186,-79.32425186,120.32839995,-99.8263169
"Te-Cl-Ir",61.84990671,61.84959637,19.95879139,20.94548464
"Te-Cl-La",26.72361214,26.83407257,6.41869798,10.29378875
"Te-Cl-Lu",37.16826463,37.16826463,8.46185739,14.35320361
"Te-Cl-Nd",1.30912603,1.30912603,43.58552877,-21.13819412
"Te-Cl-Rh",49.32804347,49.32769956,14.79455573,17.26665336
"Te-Cl-Ru",5.01661986,5.01661986,28.76433203,-11.87386519
"Te-Cl-Sc",39.49930902,39.49930902,8.23409965,15.63260468
"Te-Cl-Sm",32.44423149,32.44423149,7.14775675,12.64823737
"Te-Cl-Y",33.52970911,33.52972803,7.43315989,13.04828407
"Te-CN-Al",19.66046168,19.66034387,-3.93828907,11.79933611
"Te-CN-Bi",39.43945856,39.43930159,10.40750436,14.51593785
"Te-CN-Ce",31.82812181,31.82810229,10.16605764,10.83102232
"Te-CN-Co",52.56615811,52.56605804,13.40174916,19.58217445
"Te-CN-Cr",77.76186947,77.76167893,15.02318242,31.36930022
"Te-CN-Fe",20.53052303,20.53046624,-11.87107963,16.20079187
"Te-CN-Ga",-28.45857179,-28.45851062,43.85061207,-36.15458428
"Te-CN-Gd",37.0768805,37.0768805,6.78880859,15.14402624
"Te-CN-In",16.69894396,16.69876826,7.62136496,4.53874069
"Te-CN-Ir",62.11839983,62.11816786,21.63283866,20.24271812
"Te-CN-La",27.45119008,27.45120995,6.03048075,10.71035466
"Te-CN-Lu",9.34626853,9.34626853,23.51484121,-7.08428633
"Te-CN-Nd",32.45062841,32.45049446,5.88117936,13.28469581
"Te-CN-Rh",51.41163361,51.41133028,16.87174092,17.26986605
"Te-CN-Ru",50.46188154,50.46166286,-3.90087504,27.18131865
"Te-CN-Sc",43.24582831,43.2458678,7.79449291,17.7256677
"Te-CN-Sm",32.30027131,32.30027131,5.5830187,13.3586263
"Te-CN-Y",42.94074102,42.94069974,8.45149259,17.24461045
"Te-F-Al",41.73762347,41.73746803,17.42403831,12.15675803
"Te-F-Bi",39.5977484,39.59761857,10.68794676,14.45485444
"Te-F-Ce",46.84862327,46.84860377,11.51773294,17.66544516
"Te-F-Co",56.93101029,56.93091186,24.34161278,16.29467906
"Te-F-Cr",29.98108075,29.98097431,20.3019078,4.83955606
"Te-F-Fe",-24.5600534,-24.56001706,-41.03511464,8.23754879
"Te-F-Ga",31.08332069,31.08308333,13.49311255,8.79504473
"Te-F-Gd",45.19252998,45.1926365,14.85507597,15.16874983
"Te-F-In",6.38562455,6.38562455,34.85661061,-14.23549302
"Te-F-Ir",61.85606999,61.85580103,21.64684698,20.10454874
"Te-F-La",38.64688878,38.64671386,13.2932792,12.6767562
"Te-F-Lu",24.31938263,24.31930751,38.74639825,-7.21353597
"Te-F-Nd",43.05983398,43.05985333,12.28255656,15.38864838
"Te-F-Rh",54.44421822,54.44398177,21.53622057,16.45393516
"Te-F-Ru",20.02362248,20.0235168,45.28777593,-12.63210314
"Te-F-Sc",46.48817732,46.48789502,18.05833838,14.21484418
"Te-F-Sm",44.55813345,44.55795417,12.78443481,15.88681346
"Te-F-Y",42.87866111,42.87837597,16.41353578,13.23249613
"Te-I-Al",10.36836439,10.36834627,54.12400368,-21.87781964
"Te-I-Bi",27.53173669,27.53173669,7.50884417,10.01145561
"Te-I-Ce",22.76275108,22.48701146,6.04309714,8.28019303
