2D,Compounds,E_above_hull
CN-Br-Sr,NC-CN-Sr,0.6339487891666682
CN-Br-Zn,Br,0.0
CN-Br-Zn,C,0.0
CN-Br-Zn,N,0.0
CN-Br-Zn,Zn,0.0
CN-Br-Zn,ZnBr2,0.0
CN-Br-Zn,ZnCN2,0.0
CN-Br-Zn,Br-Br-Zn,0.08083392145833557
CN-Br-Zn,CN-CN-Zn,0.890008160999999
CN-Br-Zn,NC-NC-Zn,0.8069983689999987
CN-Br-Zn,CN-Br-Zn,0.6228462749218764
CN-Br-Zn,NC-Br-Zn,0.5875271824218764
CN-Br-Zn,NC-CN-Zn,0.8544324109999994
CN-Cl-Ba,Ba,0.0
CN-Cl-Ba,Ba2N,0.0
CN-Cl-Ba,Ba2NCl,0.0
CN-Cl-Ba,Ba3N,0.00025669999999422544
CN-Cl-Ba,BaCl2,0.0
CN-Cl-Ba,BaCN2,0.0
CN-Cl-Ba,BaN2,0.0
CN-Cl-Ba,BaN3Cl,0.0
CN-Cl-Ba,BaN6,0.030182862857145665
CN-Cl-Ba,C,0.0
CN-Cl-Ba,Cl,0.0
CN-Cl-Ba,CNCl,0.0004864325000042413
CN-Cl-Ba,N,0.0
CN-Cl-Ba,Cl-Cl-Ba,0.17158579000000174
CN-Cl-Ba,CN-CN-Ba,0.6153044975000004
CN-Cl-Ba,NC-NC-Ba,0.5085132714999983
CN-Cl-Ba,CN-Cl-Ba,0.43424855593750067
CN-Cl-Ba,NC-Cl-Ba,0.37623212593749855
CN-Cl-Ba,NC-CN-Ba,0.5456729834999976
CN-Cl-Be,Be,0.0
CN-Cl-Be,Be2C,0.0
CN-Cl-Be,Be3N2,0.0
CN-Cl-Be,BeCl2,0.0
CN-Cl-Be,BeCN2,0.0
CN-Cl-Be,C,0.0
CN-Cl-Be,Cl,0.0
CN-Cl-Be,CNCl,0.0004864325000006886
CN-Cl-Be,N,0.0
CN-Cl-Be,Cl-Cl-Be,0.2792418666666663
CN-Cl-Be,CN-CN-Be,1.2085713230000001
CN-Cl-Be,NC-NC-Be,1.0048807269999998
CN-Cl-Be,CN-Cl-Be,0.8749425306249998
CN-Cl-Be,NC-Cl-Be,0.7611024081249997
CN-Cl-Be,NC-CN-Be,1.1126641729999998
CN-Cl-Ca,C,0.0
CN-Cl-Ca,Ca,0.0
CN-Cl-Ca,Ca2N,0.0
CN-Cl-Ca,Ca2NCl,0.0
CN-Cl-Ca,Ca3C3Cl2,0.0
CN-Cl-Ca,Ca3N2,0.0
CN-Cl-Ca,Ca4CN4,0.0
CN-Cl-Ca,CaCl2,0.0
CN-Cl-Ca,CaCN2,0.0
CN-Cl-Ca,CaN6,0.0
CN-Cl-Ca,Cl,0.0
CN-Cl-Ca,CNCl,0.0004864325000006886
CN-Cl-Ca,N,0.0
CN-Cl-Ca,Cl-Cl-Ca,0.03638235000000023
CN-Cl-Ca,CN-CN-Ca,0.8024229745000024
CN-Cl-Ca,NC-NC-Ca,0.6328090805000031
CN-Cl-Ca,CN-Cl-Ca,0.5055868153124994
CN-Cl-Ca,NC-Cl-Ca,0.576322167812501
CN-Cl-Ca,NC-CN-Ca,0.714286170500003
CN-Cl-Cd,C,0.0
CN-Cl-Cd,Cd,0.0
CN-Cl-Cd,CdCl2,0.0
CN-Cl-Cd,CdCN2,0.0
CN-Cl-Cd,Cl,0.0
CN-Cl-Cd,CNCl,0.00048643250000246496
CN-Cl-Cd,N,0.0
CN-Cl-Cd,Cl-Cl-Cd,0.015401490000002127
CN-Cl-Cd,CN-CN-Cd,0.7566547325000013
CN-Cl-Cd,NC-NC-Cd,0.694201614499999
CN-Cl-Cd,CN-Cl-Cd,0.47690396781250044
CN-Cl-Cd,NC-Cl-Cd,0.44589704281250064
CN-Cl-Cd,NC-CN-Cd,0.7231842225000005
CN-Cl-Co,C,0.0
CN-Cl-Co,Cl,0.0
CN-Cl-Co,CNCl,0.0004864325000006886
CN-Cl-Co,Co,0.0
CN-Cl-Co,Co2N,0.17768365333333414
CN-Cl-Co,CoCl2,0.0
CN-Cl-Co,CoCl3,0.16237579500000088
CN-Cl-Co,N,0.0
CN-Cl-Co,Cl-Cl-Co,0.17565562666666423
CN-Cl-Co,CN-CN-Co,0.8889245869999982
CN-Cl-Co,NC-NC-Co,0.8232202629999996
CN-Cl-Co,CN-Cl-Co,0.6430163343750017
CN-Cl-Co,NC-Cl-Co,0.5179763268750008
CN-Cl-Co,NC-CN-Co,0.9095498509999995
CN-Cl-Cu,C,0.0
CN-Cl-Cu,Cl,0.0
CN-Cl-Cu,CNCl,0.0004864325000006886
CN-Cl-Cu,Cu,0.0
CN-Cl-Cu,CuCl,0.04366388874999849
CN-Cl-Cu,CuCl2,0.0
CN-Cl-Cu,N,0.0
CN-Cl-Cu,Cl-Cl-Cu,0.11749501999999978
CN-Cl-Cu,CN-CN-Cu,1.0323045019999988
CN-Cl-Cu,NC-NC-Cu,1.0683023639999991
CN-Cl-Cu,CN-Cl-Cu,0.6997914874999989
CN-Cl-Cu,NC-Cl-Cu,0.7296656049999992
CN-Cl-Cu,NC-CN-Cu,1.0524794919999998
CN-Cl-Fe,C,0.0
CN-Cl-Fe,Cl,0.0
CN-Cl-Fe,CNCl,0.00048643250000246496
CN-Cl-Fe,Fe,0.0
CN-Cl-Fe,Fe3N,0.0
CN-Cl-Fe,FeCl2,0.0
CN-Cl-Fe,FeCl3,0.0
CN-Cl-Fe,FeN,0.0
CN-Cl-Fe,N,0.0
CN-Cl-Fe,Cl-Cl-Fe,0.20839305333333336
CN-Cl-Fe,CN-CN-Fe,0.8943341769999993
CN-Cl-Fe,NC-NC-Fe,0.8537850109999976
CN-Cl-Fe,CN-Cl-Fe,0.5759968031249993
CN-Cl-Fe,NC-Cl-Fe,0.7102132256249991
CN-Cl-Fe,NC-CN-Fe,0.878438298999999
CN-Cl-Mg,C,0.0
CN-Cl-Mg,Cl,0.0
CN-Cl-Mg,CNCl,0.0004864325000006886
CN-Cl-Mg,Mg,0.0
CN-Cl-Mg,Mg3N2,0.0
CN-Cl-Mg,MgCl2,0.0
CN-Cl-Mg,MgCN2,0.0
CN-Cl-Mg,N,0.0
CN-Cl-Mg,Cl-Cl-Mg,0.014059973333331754
CN-Cl-Mg,CN-CN-Mg,0.9324826265000006
CN-Cl-Mg,NC-NC-Mg,0.7301133105000002
CN-Cl-Mg,CN-Cl-Mg,0.5924589240625
CN-Cl-Mg,NC-Cl-Mg,0.47778949656249914
CN-Cl-Mg,NC-CN-Mg,0.8365425085000009
CN-Cl-Mn,C,0.0
CN-Cl-Mn,Cl,0.0
CN-Cl-Mn,CNCl,0.00048643250000246496
CN-Cl-Mn,Mn,0.0
CN-Cl-Mn,Mn23C6,0.0
CN-Cl-Mn,Mn2N,0.0
CN-Cl-Mn,MnCl2,0.0
CN-Cl-Mn,MnN,0.0
CN-Cl-Mn,N,0.0
CN-Cl-Mn,Cl-Cl-Mn,0.09957695333333305
CN-Cl-Mn,CN-CN-Mn,0.8909660349999999
CN-Cl-Mn,NC-NC-Mn,0.6731276069999996
CN-Cl-Mn,CN-Cl-Mn,0.430299609375
CN-Cl-Mn,NC-Cl-Mn,0.4784282118750003
CN-Cl-Mn,NC-CN-Mn,0.9104582130000001
CN-Cl-Ni,C,0.0
CN-Cl-Ni,Cl,0.0
CN-Cl-Ni,CNCl,0.0004864325000006886
CN-Cl-Ni,N,0.0
CN-Cl-Ni,Ni,0.0
CN-Cl-Ni,Ni3N,0.039371241250000466
CN-Cl-Ni,NiCl2,0.0
CN-Cl-Ni,Cl-Cl-Ni,0.012586816666663836
CN-Cl-Ni,CN-CN-Ni,0.9271478459999987
CN-Cl-Ni,NC-NC-Ni,0.7740478719999988
CN-Cl-Ni,CN-Cl-Ni,0.54837926125
CN-Cl-Ni,NC-Cl-Ni,0.5009639937500001
CN-Cl-Ni,NC-CN-Ni,0.8186601019999991
CN-Cl-Pb,C,0.0
CN-Cl-Pb,Cl,0.0
CN-Cl-Pb,CNCl,0.0004864325000060177
CN-Cl-Pb,N,0.0
CN-Cl-Pb,Pb,0.0
CN-Cl-Pb,PbCl2,0.0
CN-Cl-Pb,PbCl4,0.06574010999998947
CN-Cl-Pb,Cl-Cl-Pb,0.034116628333332955
CN-Cl-Pb,CN-CN-Pb,0.7656554009999965
CN-Cl-Pb,NC-NC-Pb,0.736967486999994
CN-Cl-Pb,CN-Cl-Pb,0.4749007362499995
CN-Cl-Pb,NC-Cl-Pb,0.4649236412499995
CN-Cl-Pb,NC-CN-Pb,0.7410943069999938
CN-Cl-Pd,C,0.0
CN-Cl-Pd,Cl,0.0
CN-Cl-Pd,CNCl,0.00048643250000246496
CN-Cl-Pd,N,0.0
CN-Cl-Pd,Pd,0.0
CN-Cl-Pd,PdCl2,0.0
CN-Cl-Pd,Cl-Cl-Pd,0.07729245611111324
CN-Cl-Pd,CN-CN-Pd,0.9175967579999984
CN-Cl-Pd,NC-NC-Pd,1.2221394379999992
CN-Cl-Pd,CN-Cl-Pd,0.6996449435416672
CN-Cl-Pd,NC-Cl-Pd,0.7473065060416673
CN-Cl-Pd,NC-CN-Pd,1.0516818359999967
CN-Cl-Pt,C,0.0
CN-Cl-Pt,Cl,0.0
CN-Cl-Pt,CNCl,0.00048643250000779403
CN-Cl-Pt,N,0.0
CN-Cl-Pt,Pt,0.0
CN-Cl-Pt,PtCl2,0.0
CN-Cl-Pt,PtCl3,0.0
CN-Cl-Pt,Cl-Cl-Pt,0.34751029277778045
CN-Cl-Pt,CN-CN-Pt,0.9821592269999968
CN-Cl-Pt,NC-NC-Pt,1.4341660689999962
CN-Cl-Pt,CN-Cl-Pt,0.8004615241666677
CN-Cl-Pt,NC-Cl-Pt,1.0192218166666684
CN-Cl-Pt,NC-CN-Pt,1.176593760999996
CN-Cl-Sr,C,0.0
CN-Cl-Sr,Cl,0.0
CN-Cl-Sr,CNCl,0.00048643250000246496
CN-Cl-Sr,N,0.0
CN-Cl-Sr,Sr,0.0
CN-Cl-Sr,Sr2CN2Cl2,0.0
CN-Cl-Sr,Sr2N,0.0
CN-Cl-Sr,Sr2NCl,0.0
CN-Cl-Sr,Sr4CN4,0.0
CN-Cl-Sr,SrCl2,0.0
CN-Cl-Sr,SrCN2,0.0
CN-Cl-Sr,SrN,0.0
CN-Cl-Sr,SrN2,0.0
CN-Cl-Sr,SrN6,0.01761331500000196
CN-Cl-Sr,Cl-Cl-Sr,0.10605478666666457
CN-Cl-Sr,CN-CN-Sr,0.7097266571666694
CN-Cl-Sr,NC-NC-Sr,0.5717532271666705
CN-Cl-Sr,CN-Cl-Sr,0.5072010240625016
CN-Cl-Sr,NC-Cl-Sr,0.43055015656250184
CN-Cl-Sr,NC-CN-Sr,0.63394878916667
CN-Cl-Zn,C,0.0
CN-Cl-Zn,Cl,0.0
CN-Cl-Zn,CNCl,0.0004864325000006886
CN-Cl-Zn,N,0.0
CN-Cl-Zn,Zn,0.0
CN-Cl-Zn,ZnCl2,0.0
CN-Cl-Zn,ZnCN2,0.0
CN-Cl-Zn,Cl-Cl-Zn,0.05158255749999974
CN-Cl-Zn,CN-CN-Zn,0.8900081610000008
CN-Cl-Zn,NC-NC-Zn,0.8069983690000004
CN-Cl-Zn,CN-Cl-Zn,0.5876395346875007
CN-Cl-Zn,NC-Cl-Zn,0.5418631121874995
CN-Cl-Zn,NC-CN-Zn,0.8544324110000012
CN-F-Ba,Ba,0.0
CN-F-Ba,Ba2N,0.0
CN-F-Ba,Ba3N,0.00025669999999422544
CN-F-Ba,BaCN2,0.0
CN-F-Ba,BaF2,0.0
CN-F-Ba,BaN2,0.0
CN-F-Ba,BaN6,0.030182862857145665
CN-F-Ba,C,0.0
CN-F-Ba,CF4,0.0
CN-F-Ba,F,0.0
CN-F-Ba,N,0.0
CN-F-Ba,CN-CN-Ba,0.6153044975000004
CN-F-Ba,F-F-Ba,0.27465588333333457
CN-F-Ba,NC-NC-Ba,0.5085132714999983
CN-F-Ba,CN-F-Ba,0.4940075959375001
CN-F-Ba,NC-CN-Ba,0.5456729834999976
CN-F-Ba,NC-F-Ba,0.44033131843750084
CN-F-Be,Be,0.0
CN-F-Be,Be2C,0.0
CN-F-Be,Be3N2,0.0
CN-F-Be,BeCN2,0.0
CN-F-Be,BeF2,0.0
CN-F-Be,C,0.0
CN-F-Be,CF4,0.0
CN-F-Be,F,0.0
CN-F-Be,N,0.0
CN-F-Be,CN-CN-Be,1.2085713230000001
CN-F-Be,F-F-Be,0.29974185333333203
CN-F-Be,NC-NC-Be,1.0048807269999998
CN-F-Be,CN-F-Be,0.9974347506249996
CN-F-Be,NC-CN-Be,1.1126641729999998
CN-F-Be,NC-F-Be,0.8185956956249996
CN-F-Ca,C,0.0
CN-F-Ca,Ca,0.0
CN-F-Ca,Ca2N,0.0
CN-F-Ca,Ca2NF,0.0
CN-F-Ca,Ca3N2,0.0
CN-F-Ca,Ca4CN4,0.0
CN-F-Ca,CaCN2,0.0
CN-F-Ca,CaF2,0.0
CN-F-Ca,CaN6,0.0
CN-F-Ca,CF4,0.0
CN-F-Ca,F,0.0
CN-F-Ca,N,0.0
CN-F-Ca,CN-CN-Ca,0.8024229745000024
CN-F-Ca,F-F-Ca,0.21081831666666773
CN-F-Ca,NC-NC-Ca,0.6328090805000031
CN-F-Ca,CN-F-Ca,0.5940604978124995
CN-F-Ca,NC-CN-Ca,0.714286170500003
CN-F-Ca,NC-F-Ca,0.48062165031250004
CN-F-Cd,C,0.0
CN-F-Cd,Cd,0.0
CN-F-Cd,CdCN2,0.0
CN-F-Cd,CdF2,0.0
CN-F-Cd,CF4,0.0
CN-F-Cd,F,0.0
CN-F-Cd,N,0.0
CN-F-Cd,CN-CN-Cd,0.7566547325000013
CN-F-Cd,F-F-Cd,0.15824358999999966
CN-F-Cd,NC-NC-Cd,0.694201614499999
CN-F-Cd,CN-F-Cd,0.5184781015625006
CN-F-Cd,NC-CN-Cd,0.7231842225000005
CN-F-Cd,NC-F-Cd,0.4910259715625003
CN-F-Co,C,0.0
CN-F-Co,CF4,0.0
CN-F-Co,Co,0.0
CN-F-Co,Co2N,0.17768365333333414
CN-F-Co,CoF2,0.0
CN-F-Co,CoF3,0.0
CN-F-Co,F,0.0
CN-F-Co,N,0.0
CN-F-Co,CN-CN-Co,0.8889245869999982
CN-F-Co,F-F-Co,0.057505114999997886
CN-F-Co,NC-NC-Co,0.8232202629999996
CN-F-Co,CN-F-Co,0.6039687387499999
CN-F-Co,NC-CN-Co,0.9095498509999995
CN-F-Co,NC-F-Co,0.5555616937500005
CN-F-Cu,C,0.0
CN-F-Cu,CF4,0.0
CN-F-Cu,Cu,0.0
CN-F-Cu,CuF2,0.0
CN-F-Cu,F,0.0
CN-F-Cu,N,0.0
CN-F-Cu,CN-CN-Cu,1.0323045019999988
CN-F-Cu,F-F-Cu,0.23417218666666706
CN-F-Cu,NC-NC-Cu,1.0683023639999991
CN-F-Cu,CN-F-Cu,0.7572055949999985
CN-F-Cu,NC-CN-Cu,1.0524794919999998
CN-F-Cu,NC-F-Cu,0.7716399849999984
CN-F-Fe,C,0.0
CN-F-Fe,CF4,0.0
CN-F-Fe,F,0.0
CN-F-Fe,Fe,0.0
CN-F-Fe,Fe3N,0.0
CN-F-Fe,FeF2,0.0
CN-F-Fe,FeF3,0.0
CN-F-Fe,FeN,0.0
CN-F-Fe,N,0.0
CN-F-Fe,CN-CN-Fe,0.8943341769999993
CN-F-Fe,F-F-Fe,0.20496537666666548
CN-F-Fe,NC-NC-Fe,0.8537850109999976
CN-F-Fe,CN-F-Fe,0.6755408281249995
CN-F-Fe,NC-CN-Fe,0.878438298999999
CN-F-Fe,NC-F-Fe,0.8111531331249981
CN-F-Mg,C,0.0
CN-F-Mg,CF4,0.0
CN-F-Mg,F,0.0
CN-F-Mg,Mg,0.0
CN-F-Mg,Mg3N2,0.0
CN-F-Mg,Mg3NF3,0.0
CN-F-Mg,MgCN2,0.0
CN-F-Mg,MgF2,0.0
CN-F-Mg,N,0.0
CN-F-Mg,CN-CN-Mg,0.9324826265000006
CN-F-Mg,F-F-Mg,0.1494898866666663
CN-F-Mg,NC-NC-Mg,0.7301133105000002
CN-F-Mg,CN-F-Mg,0.6814123053125005
CN-F-Mg,NC-CN-Mg,0.8365425085000009
CN-F-Mg,NC-F-Mg,0.5365923028124993
CN-F-Mn,C,0.0
CN-F-Mn,CF4,0.0
CN-F-Mn,F,0.0
CN-F-Mn,Mn,0.0
CN-F-Mn,Mn23C6,0.0
CN-F-Mn,Mn2N,0.0
CN-F-Mn,MnF2,0.0
CN-F-Mn,MnF3,0.0
CN-F-Mn,MnF4,0.0
CN-F-Mn,MnN,0.0
CN-F-Mn,MnN2F14,0.0
CN-F-Mn,N,0.0
CN-F-Mn,CN-CN-Mn,0.8909660349999999
CN-F-Mn,F-F-Mn,0.3413844016666676
CN-F-Mn,NC-NC-Mn,0.6731276069999996
CN-F-Mn,CN-F-Mn,0.7863764837500007
CN-F-Mn,NC-CN-Mn,0.9104582130000001
CN-F-Mn,NC-F-Mn,0.7833507037500009
CN-F-Ni,C,0.0
CN-F-Ni,CF4,0.0
CN-F-Ni,F,0.0
CN-F-Ni,N,0.0
CN-F-Ni,Ni,0.0
CN-F-Ni,Ni3N,0.039371241250000466
CN-F-Ni,NiF2,0.0
CN-F-Ni,NiF3,0.0
CN-F-Ni,NiN2F14,0.0
CN-F-Ni,CN-CN-Ni,0.9271478459999987
CN-F-Ni,F-F-Ni,0.12939430833333354
CN-F-Ni,NC-NC-Ni,0.7740478719999988
CN-F-Ni,CN-F-Ni,0.5979910118750009
CN-F-Ni,NC-CN-Ni,0.8186601019999991
CN-F-Ni,NC-F-Ni,0.5362609193750014
CN-F-Pb,C,0.0
CN-F-Pb,CF4,0.0
CN-F-Pb,F,0.0
CN-F-Pb,N,0.0
CN-F-Pb,Pb,0.0
CN-F-Pb,PbF2,0.0
CN-F-Pb,PbF3,0.0
CN-F-Pb,PbF4,0.0
CN-F-Pb,CN-CN-Pb,0.7656554009999965
CN-F-Pb,F-F-Pb,0.20333789666666746
CN-F-Pb,NC-NC-Pb,0.736967486999994
CN-F-Pb,CN-F-Pb,0.5492829956249992
CN-F-Pb,NC-CN-Pb,0.7410943069999938
CN-F-Pb,NC-F-Pb,0.5271381006249989
CN-F-Pd,C,0.0
CN-F-Pd,CF4,0.0
CN-F-Pd,F,0.0
CN-F-Pd,N,0.0
CN-F-Pd,Pd,0.0
CN-F-Pd,PdF2,0.0
CN-F-Pd,PdF3,0.0
CN-F-Pd,PdF4,0.0
CN-F-Pd,CN-CN-Pd,0.9175967579999984
CN-F-Pd,F-F-Pd,0.091016015000001
CN-F-Pd,NC-NC-Pd,1.2221394379999992
CN-F-Pd,CN-F-Pd,0.7334371579687478
CN-F-Pd,NC-CN-Pd,1.0516818359999967
CN-F-Pd,NC-F-Pd,0.7989884054687479
CN-F-Pt,C,0.0
CN-F-Pt,CF4,0.0
CN-F-Pt,F,0.0
CN-F-Pt,N,0.0
CN-F-Pt,Pt,0.0
CN-F-Pt,PtF4,0.0
CN-F-Pt,PtF6,0.0
CN-F-Pt,CN-CN-Pt,0.9821592269999968
CN-F-Pt,F-F-Pt,0.6293711333333363
CN-F-Pt,NC-NC-Pt,1.4341660689999962
CN-F-Pt,CN-F-Pt,0.8820804917187495
CN-F-Pt,NC-CN-Pt,1.176593760999996
CN-F-Pt,NC-F-Pt,1.2028669467187498
CN-F-Sr,C,0.0
CN-F-Sr,CF4,0.0
CN-F-Sr,F,0.0
CN-F-Sr,N,0.0
CN-F-Sr,Sr,0.0
CN-F-Sr,Sr2N,0.0
CN-F-Sr,Sr2NF,0.0
CN-F-Sr,Sr4CN4,0.0
CN-F-Sr,SrCN2,0.0
CN-F-Sr,SrF2,0.0
CN-F-Sr,SrN,0.0
CN-F-Sr,SrN2,0.0
CN-F-Sr,SrN6,0.01761331500000196
CN-F-Sr,CN-CN-Sr,0.7097266571666694
CN-F-Sr,F-F-Sr,0.2445332266666682
CN-F-Sr,NC-NC-Sr,0.5717532271666705
CN-F-Sr,CN-F-Sr,0.5508460332291651
CN-F-Sr,NC-CN-Sr,0.63394878916667
CN-F-Sr,NC-F-Sr,0.45493685072916534
CN-F-Zn,C,0.0
CN-F-Zn,CF4,0.0
CN-F-Zn,F,0.0
CN-F-Zn,N,0.0
CN-F-Zn,Zn,0.0
CN-F-Zn,ZnCN2,0.0
CN-F-Zn,ZnF2,0.0
CN-F-Zn,CN-CN-Zn,0.8900081610000008
CN-F-Zn,F-F-Zn,0.12391659666666754
CN-F-Zn,NC-NC-Zn,0.8069983690000004
CN-F-Zn,CN-F-Zn,0.6184272018750008
CN-F-Zn,NC-CN-Zn,0.8544324110000012
CN-F-Zn,NC-F-Zn,0.5643827268750012
CN-I-Ba,Ba,0.0
CN-I-Ba,Ba2N,0.0
CN-I-Ba,Ba3N,0.00025669999999422544
CN-I-Ba,BaCN2,0.0
CN-I-Ba,BaI2,0.0
CN-I-Ba,BaN2,0.0
CN-I-Ba,BaN6,0.030182862857145665
CN-I-Ba,C,0.0
CN-I-Ba,I,0.0
CN-I-Ba,N,0.0
CN-I-Ba,CN-CN-Ba,0.6153044975000004
CN-I-Ba,I-I-Ba,0.08939047749999673
CN-I-Ba,NC-NC-Ba,0.5085132714999983
CN-I-Ba,CN-I-Ba,0.4117210174999961
CN-I-Ba,NC-CN-Ba,0.5456729834999976
CN-I-Ba,NC-I-Ba,0.36251902749999587
CN-I-Be,Be,0.0
CN-I-Be,Be2C,0.0
CN-I-Be,Be3N2,0.0
CN-I-Be,BeCN2,0.0
CN-I-Be,BeI2,0.0
CN-I-Be,C,0.0
CN-I-Be,I,0.0
CN-I-Be,N,0.0
CN-I-Be,CN-CN-Be,1.2085713230000001
CN-I-Be,I-I-Be,0.2945459983333336
CN-I-Be,NC-NC-Be,1.0048807269999998
CN-I-Be,CN-I-Be,1.025013397968749
CN-I-Be,NC-CN-Be,1.1126641729999998
CN-I-Be,NC-I-Be,0.9861856704687497
CN-I-Ca,C,0.0
CN-I-Ca,Ca,0.0
CN-I-Ca,Ca2IN,0.0
CN-I-Ca,Ca2N,0.0
CN-I-Ca,Ca3N2,0.0
CN-I-Ca,Ca4CN4,0.0
CN-I-Ca,CaCN2,0.0
CN-I-Ca,CaI2,0.0
CN-I-Ca,CaN6,0.0
CN-I-Ca,I,0.0
CN-I-Ca,N,0.0
CN-I-Ca,CN-CN-Ca,0.8024229745000007
CN-I-Ca,I-I-Ca,0.015479069999997819
CN-I-Ca,NC-NC-Ca,0.6328090805000013
CN-I-Ca,CN-I-Ca,0.5198223628124978
CN-I-Ca,NC-CN-Ca,0.7142861705000012
CN-I-Ca,NC-I-Ca,0.4495859903124959
CN-I-Cd,C,0.0
CN-I-Cd,Cd,0.0
CN-I-Cd,CdCN2,0.0
CN-I-Cd,CdI2,0.0
CN-I-Cd,I,0.0
CN-I-Cd,N,0.0
CN-I-Cd,CN-CN-Cd,0.7566547325000013
CN-I-Cd,I-I-Cd,0.017246379259255207
CN-I-Cd,NC-NC-Cd,0.694201614499999
CN-I-Cd,CN-I-Cd,0.5354152350347228
CN-I-Cd,NC-CN-Cd,0.7231842225000005
CN-I-Cd,NC-I-Cd,0.5065350525347228
CN-I-Co,C,0.0
CN-I-Co,Co,0.0
CN-I-Co,Co2N,0.17768365333333414
CN-I-Co,CoI2,0.0
CN-I-Co,I,0.0
CN-I-Co,N,0.0
CN-I-Co,CN-CN-Co,0.8889245869999982
CN-I-Co,I-I-Co,0.017991170000001944
CN-I-Co,NC-NC-Co,0.8232202629999996
CN-I-Co,CN-I-Co,0.6964310481250031
CN-I-Co,NC-CN-Co,0.9095498509999995
CN-I-Co,NC-I-Co,0.6824164956250023
CN-I-Cu,C,0.0
CN-I-Cu,Cu,0.0
CN-I-Cu,CuI,0.0
CN-I-Cu,CuI2,0.0
CN-I-Cu,I,0.0
CN-I-Cu,N,0.0
CN-I-Cu,CN-CN-Cu,1.0323045019999988
CN-I-Cu,I-I-Cu,0.08624256666666597
CN-I-Cu,NC-NC-Cu,1.0683023639999991
CN-I-Cu,CN-I-Cu,0.798885323124999
CN-I-Cu,NC-CN-Cu,1.0524794919999998
CN-I-Cu,NC-I-Cu,0.7812618081249987
CN-I-Fe,C,0.0
CN-I-Fe,Fe,0.0
CN-I-Fe,Fe3N,0.0
CN-I-Fe,FeI2,0.0
CN-I-Fe,FeN,0.0
CN-I-Fe,I,0.0
CN-I-Fe,N,0.0
CN-I-Fe,CN-CN-Fe,0.8943341770000011
CN-I-Fe,I-I-Fe,0.23744741000000147
CN-I-Fe,NC-NC-Fe,0.8537850109999994
CN-I-Fe,CN-I-Fe,0.6763723131250039
CN-I-Fe,NC-CN-Fe,0.8784382990000008
CN-I-Fe,NC-I-Fe,0.8504200356250031
CN-I-Mg,C,0.0
CN-I-Mg,I,0.0
CN-I-Mg,Mg,0.0
CN-I-Mg,Mg3N2,0.0
CN-I-Mg,MgCN2,0.0
CN-I-Mg,MgI2,0.0
CN-I-Mg,N,0.0
CN-I-Mg,CN-CN-Mg,0.9324826265000006
CN-I-Mg,I-I-Mg,0.015307643333333232
CN-I-Mg,NC-NC-Mg,0.7301133105000002
CN-I-Mg,CN-I-Mg,0.6577080303124987
CN-I-Mg,NC-CN-Mg,0.8365425085000009
CN-I-Mg,NC-I-Mg,0.5846909803124998
CN-I-Mn,C,0.0
CN-I-Mn,I,0.0
CN-I-Mn,Mn,0.0
CN-I-Mn,Mn23C6,0.0
CN-I-Mn,Mn2N,0.0
CN-I-Mn,MnI2,0.0
CN-I-Mn,MnN,0.0
CN-I-Mn,N,0.0
CN-I-Mn,CN-CN-Mn,0.8909660349999999
CN-I-Mn,I-I-Mn,0.07068151
CN-I-Mn,NC-NC-Mn,0.6731276069999996
CN-I-Mn,CN-I-Mn,0.5679622768750008
CN-I-Mn,NC-CN-Mn,0.9104582130000001
CN-I-Mn,NC-I-Mn,0.5084862118750024
CN-I-Ni,C,0.0
CN-I-Ni,I,0.0
CN-I-Ni,N,0.0
CN-I-Ni,Ni,0.0
CN-I-Ni,Ni3N,0.039371241250000466
CN-I-Ni,NiI2,0.0
CN-I-Ni,CN-CN-Ni,0.9271478459999987
CN-I-Ni,I-I-Ni,0.01873550666666901
CN-I-Ni,NC-NC-Ni,0.7740478719999988
CN-I-Ni,CN-I-Ni,0.6453692487500007
CN-I-Ni,NC-CN-Ni,0.8186601019999991
CN-I-Ni,NC-I-Ni,0.6105932537500003
CN-I-Pb,C,0.0
CN-I-Pb,I,0.0
CN-I-Pb,N,0.0
CN-I-Pb,Pb,0.0
CN-I-Pb,PbI2,0.0
CN-I-Pb,CN-CN-Pb,0.7656554009999965
CN-I-Pb,I-I-Pb,0.018446165833339023
CN-I-Pb,NC-NC-Pb,0.736967486999994
CN-I-Pb,CN-I-Pb,0.4713208953125019
CN-I-Pb,NC-CN-Pb,0.7410943069999938
CN-I-Pb,NC-I-Pb,0.46374632281249717
CN-I-Pd,C,0.0
CN-I-Pd,I,0.0
CN-I-Pd,N,0.0
CN-I-Pd,Pd,0.0
CN-I-Pd,PdI2,0.0
CN-I-Pd,CN-CN-Pd,0.9175967579999984
CN-I-Pd,I-I-Pd,0.13988494749999347
CN-I-Pd,NC-NC-Pd,1.2221394379999992
CN-I-Pd,CN-I-Pd,0.7934437928124929
CN-I-Pd,NC-CN-Pd,1.0516818359999967
CN-I-Pd,NC-I-Pd,0.8185024928124953
CN-I-Pt,C,0.0
CN-I-Pt,I,0.0
CN-I-Pt,N,0.0
CN-I-Pt,Pt,0.0
CN-I-Pt,PtI2,0.0
CN-I-Pt,PtI3,0.0
CN-I-Pt,PtI4,0.0
CN-I-Pt,CN-CN-Pt,0.9821592269999968
