Compound,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,max ionic char,avg ionic char,minimum EN difference,maximum EN difference,range EN difference,mean EN difference,std_dev EN difference,avg anion electron affinity,M_oxid_state,Compound_id,Thermo_Dyn_stability_level
NCS-CN-Zn,4,0.52704627669473,0.436790232368149,0.385263208121671,0.368439216821607,0.357292693982131,6,30,24,12,7.33333333333333,6,69,88,19,79.1666666666667,4.83333333333333,77,12.0107,65.38,53.3693,24.9133,15.8728,12.0107,63.05,3823,3759.95,1475.52333333333,1564.98444444444,63.05,12,16,4,14.3333333333333,1,14,2,4,2,2.5,0.666666666666667,2,71,122,51,86.8333333333333,17.7777777777778,71,1.65,3.04,1.39,2.56833333333333,0.318333333333333,2.55,2,2,0,2,0,2,0,4,4,2.33333333333333,1,2,0,10,10,1.66666666666667,2.77777777777778,0,0,0,0,0,0,0,4,12,8,6,2,4,0,0,0,0,0,0,0,4,4,2.66666666666667,1.11111111111111,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2.66666666666667,1.11111111111111,3,5.64,25.786875,20.146875,13.4273958333333,5.19159722222222,5.64,0,6.437,6.437,4.01133333333333,1.94022222222222,4.496,0,0,0,0,0,0,70,194,124,173.333333333333,34.4444444444444,194,2,2.33333333333333,1.66666666666667,0,0.383085599679248,0.04621612450569,0.336666666666667,1.23666666666667,0.9,0.636666666666667,0.636396103067893,-147333.333333333,2,2053_ZnC2N2S,Ll
NCS-F-Ba,5,0.447213595499958,0.341995189335339,0.275945932292243,0.251699790128365,0.234923788617604,6,56,50,18.8,14.88,6,9,93,84,69.8,24.32,9,12.0107,137.327,125.3163,42.88156064,37.778175744,12.0107,53.5,3823,3769.5,1065.582,1102.9672,53.5,2,17,15,12.8,4.32,2,2,6,4,3,1.2,2,57,215,158,104.8,44.16,57,0.89,3.98,3.09,2.608,0.7216,0.89,2,2,0,2,0,2,0,5,5,2.8,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,5,4.8,1.44,2,0,0,0,0,0,0,0,4,4,2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,1.2,0,5.64,63.59,57.95,23.898625,16.63185,5.64,0,6.437,6.437,3.021,1.9564,0,0,0,0,0,0,0,15,229,214,140.4,78.32,15,2,2.8,0,0,0.908097311920564,0.147890586755702,0.65,2.31,1.66,1.48,1.17379725676967,-249666.666666667,2,2054_BaCFNS,Mm
NCS-F-Be,5,0.447213595499958,0.341995189335339,0.275945932292243,0.251699790128365,0.234923788617604,4,16,12,8.4,3.28,4,67,93,26,81.4,7.52,67,9.012182,32.065,23.052818,17.21859704,6.650483648,9.012182,53.5,3823,3769.5,1177.582,1211.1344,53.5,2,17,15,12.8,4.32,2,2,3,1,2.2,0.32,2,57,105,48,81,15.6,57,1.57,3.98,2.41,2.744,0.6128,1.57,2,2,0,2,0,2,0,5,5,2.8,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,5,4.8,1.44,2,0,0,0,0,0,0,0,4,4,2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,1.2,0,5.64,25.786875,20.146875,12.758625,6.01535,5.64,0,6.437,6.437,3.021,1.9564,0,0,0,0,0,0,0,15,194,179,133.4,72.72,15,2,2.8,0,0,0.76590423612167,0.108706648691764,0.65,1.63,0.98,1.14,0.692964645562816,-249666.666666667,2,2055_BeCFNS,Ml
NCS-F-Ca,5,0.447213595499958,0.341995189335339,0.275945932292243,0.251699790128365,0.234923788617604,6,20,14,11.6,5.12,6,7,93,86,69.4,24.96,7,12.0107,40.078,28.0673,23.43176064,10.111791488,12.0107,53.5,3823,3769.5,1088.582,1104.3344,53.5,2,17,15,12.8,4.32,2,2,4,2,2.6,0.72,2,57,176,119,97,34.8,57,1,3.98,2.98,2.63,0.704,1,2,2,0,2,0,2,0,5,5,2.8,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,5,4.8,1.44,2,0,0,0,0,0,0,0,4,4,2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,1.2,0,5.64,37.77,32.13,18.734625,10.43505,5.64,0,6.437,6.437,3.021,1.9564,0,0,0,0,0,0,0,15,225,210,139.6,77.68,15,2,2.8,0,0,0.891401751542897,0.141988070559536,0.65,2.2,1.55,1.425,1.09601551083915,-249666.666666667,2,2056_CaCFNS,Mm
NCS-F-Cd,5,0.447213595499958,0.341995189335339,0.275945932292243,0.251699790128365,0.234923788617604,6,48,42,17.2,12.32,6,70,93,23,82,6.8,70,12.0107,112.411,100.4003,37.89836064,29.805055744,12.0107,53.5,3823,3769.5,984.426,1135.4296,53.5,12,17,5,14.8,1.44,12,2,5,3,2.8,0.96,2,57,144,87,90.6,27.12,57,1.69,3.98,2.29,2.768,0.5936,1.69,2,2,0,2,0,2,0,5,5,2.8,1.44,0,0,10,10,2,3.2,0,0,0,0,0,0,0,4,12,8,6.8,2.16,4,0,0,0,0,0,0,0,4,4,2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,1.2,0,5.64,25.786875,20.146875,15.079625,6.04905,5.64,0,6.437,6.437,3.021,1.9564,0,0,0,0,0,0,0,15,194,179,133.4,72.72,15,2,2.8,2,0,0.730456367481674,0.101627740819326,0.65,1.51,0.86,1.08,0.608111831820431,-249666.666666667,2,2057_CdCFNS,Mm
NCS-F-Co,5,0.447213595499958,0.341995189335339,0.275945932292243,0.251699790128365,0.234923788617604,6,27,21,13,6.8,6,58,93,35,79.6,9.68,58,12.0107,58.933195,46.922495,27.20279964,14.637038288,12.0107,53.5,3823,3769.5,1219.182,1261.0544,53.5,9,17,8,14.2,2.16,9,2,4,2,2.6,0.72,2,57,126,69,87,22.8,57,1.88,3.98,2.1,2.806,0.5632,1.88,2,2,0,2,0,2,0,5,5,2.8,1.44,0,0,7,7,1.4,2.24,0,0,0,0,0,0,0,4,9,5,6.2,1.44,4,0,0,0,0,0,0,0,4,4,2,1.2,0,0,3,3,0.6,0.96,0,0,0,0,0,0,0,1,4,3,2.6,0.88,1,5.64,25.786875,20.146875,13.229625,5.63855,5.64,0,6.437,6.437,3.021,1.9564,0,0,1.5484712,1.5484712,0.30969424,0.495510784,0,15,194,179,133.4,72.72,15,2,2.8,1.4,0,0.667960054655339,0.090835966929931,0.65,1.32,0.67,0.985,0.473761543394987,-249666.666666667,2,2058_CoCFNS,Mm
NCS-F-Cu,5,0.447213595499958,0.341995189335339,0.275945932292243,0.251699790128365,0.234923788617604,6,29,23,13.4,7.28,6,64,93,29,80.8,8.24,64,12.0107,63.546,51.5353,28.12536064,15.744111488,12.0107,53.5,3823,3769.5,1137.136,1162.5992,53.5,11,17,6,14.6,1.68,11,2,4,2,2.6,0.72,2,57,132,75,88.2,24.24,57,1.9,3.98,2.08,2.81,0.56,1.9,1,2,1,1.8,0.32,1,0,5,5,2.8,1.44,0,0,10,10,2,3.2,0,0,0,0,0,0,0,4,11,7,6.6,1.92,4,0,1,1,0.2,0.32,0,0,4,4,2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2.2,1.04,1,5.64,25.786875,20.146875,13.394625,5.50655,5.64,0,6.437,6.437,3.021,1.9564,0,0,0,0,0,0,0,15,225,210,139.6,77.68,15,1.8,2.8,2,0,0.660947392745558,0.08974319039988,0.65,1.3,0.65,0.975,0.459619407771256,-249666.666666667,2,2059_CuCFNS,Ml
NCS-F-Fe,5,0.447213595499958,0.341995189335339,0.275945932292243,0.251699790128365,0.234923788617604,6,26,20,12.8,6.56,6,55,93,38,79,10.4,55,12.0107,55.845,43.8343,26.58516064,13.895871488,12.0107,53.5,3823,3769.5,1227.782,1271.3744,53.5,8,17,9,14,2.4,8,2,4,2,2.6,0.72,2,57,132,75,88.2,24.24,57,1.83,3.98,2.15,2.796,0.5712,1.83,2,2,0,2,0,2,0,5,5,2.8,1.44,0,0,6,6,1.2,1.92,0,0,0,0,0,0,0,4,8,4,6,1.2,4,0,0,0,0,0,0,0,4,4,2,1.2,0,0,4,4,0.8,1.28,0,0,0,0,0,0,0,1,4,3,2.8,1.04,1,5.64,25.786875,20.146875,13.326625,5.56095,5.64,0,6.437,6.437,3.021,1.9564,0,0,2.1106628,2.1106628,0.42213256,0.675412096,0,15,229,214,140.4,78.32,15,2,2.8,1.2,0,0.685139312535294,0.093608700420387,0.65,1.37,0.72,1.01,0.509116882454314,-249666.666666667,2,2060_FeCFNS,Mm
NCS-F-Mg,5,0.447213595499958,0.341995189335339,0.275945932292243,0.251699790128365,0.234923788617604,6,16,10,10,3.2,6,68,93,25,81.6,7.28,68,12.0107,32.065,20.0543,20.27716064,6.326271488,12.0107,53.5,3823,3769.5,1050.182,1109.1272,53.5,2,17,15,12.8,4.32,2,2,3,1,2.4,0.48,2,57,141,84,90,26.4,57,1.31,3.98,2.67,2.692,0.6544,1.31,2,2,0,2,0,2,0,5,5,2.8,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,5,4.8,1.44,2,0,0,0,0,0,0,0,4,4,2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,1.2,0,5.64,25.786875,20.146875,15.758625,6.86385,5.64,0,6.437,6.437,3.021,1.9564,0,0,0,0,0,0,0,15,194,179,133.4,72.72,15,2,2.8,0,0,0.831736655486387,0.124213423595357,0.65,1.89,1.24,1.27,0.876812408671319,-249666.666666667,2,2061_MgCFNS,Mm
NCS-F-Mn,5,0.447213595499958,0.341995189335339,0.275945932292243,0.251699790128365,0.234923788617604,6,25,19,12.6,6.32,6,52,93,41,78.4,11.12,52,12.0107,54.938045,42.927345,26.40376964,13.678202288,12.0107,53.5,3823,3769.5,1169.382,1201.2944,53.5,7,17,10,13.8,2.72,7,2,4,2,2.6,0.72,2,57,139,82,89.6,25.92,57,1.55,3.98,2.43,2.74,0.616,1.55,2,2,0,2,0,2,0,5,5,2.8,1.44,0,0,5,5,1,1.6,0,0,0,0,0,0,0,4,7,3,5.8,1.04,4,0,0,0,0,0,0,0,4,4,2,1.2,0,0,5,5,1,1.6,0,0,0,0,0,0,0,1,5,4,3,1.2,1,5.64,25.786875,20.146875,13.27814224138,5.599736206896,5.64,0,6.437,6.437,3.021,1.9564,0,0,0.000310120689655,0.000310120689655,6.2024137931E-05,9.92386206896E-05,0,15,217,202,138,76.4,15,2,2.8,1,0,0.77150135530994,0.109897390882291,0.65,1.65,1,1.15,0.707106781186547,-249666.666666667,2,2062_MnCFNS,Mm
NCS-F-Ni,5,0.447213595499958,0.341995189335339,0.275945932292243,0.251699790128365,0.234923788617604,6,28,22,13.2,7.04,6,61,93,32,80.2,8.96,61,12.0107,58.6934,46.6827,27.15484064,14.579487488,12.0107,53.5,3823,3769.5,1211.182,1251.4544,53.5,10,17,7,14.4,1.92,10,2,4,2,2.6,0.72,2,57,124,67,86.6,22.32,57,1.91,3.98,2.07,2.812,0.5584,1.91,2,2,0,2,0,2,0,5,5,2.8,1.44,0,0,8,8,1.6,2.56,0,0,0,0,0,0,0,4,10,6,6.4,1.68,4,0,0,0,0,0,0,0,4,4,2,1.2,0,0,2,2,0.4,0.64,0,0,0,0,0,0,0,1,4,3,2.4,0.88,1,5.64,25.786875,20.146875,13.244625,5.62655,5.64,0,6.437,6.437,3.021,1.9564,0,0,0.5953947,0.5953947,0.11907894,0.190526304,0,15,225,210,139.6,77.68,15,2,2.8,1.6,0,0.657411410756611,0.089200532609706,0.65,1.29,0.64,0.97,0.45254833995939,-249666.666666667,2,2063_NiCFNS,Ml
NCS-F-Pb,5,0.447213595499958,0.341995189335339,0.275945932292243,0.251699790128365,0.234923788617604,6,82,76,24,23.2,6,77,93,16,84.2,5.04,77,12.0107,207.2,195.1893,56.85616064,60.137535744,12.0107,53.5,3823,3769.5,985.704,1134.9184,53.5,14,17,3,15.2,1.04,14,2,6,4,3,1.2,2,57,146,89,91,27.6,57,2.33,3.98,1.65,2.896,0.4912,2.33,2,2,0,2,0,2,2,5,3,3.2,1.04,2,0,10,10,2,3.2,0,0,14,14,2.8,4.48,0,4,28,24,10,7.2,4,0,0,0,0,0,0,1,4,3,2.8,1.04,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2.8,1.04,1,5.64,28.11,22.47,16.802625,8.11665,5.64,0,6.437,6.437,3.021,1.9564,0,0,0,0,0,0,0,15,225,210,139.6,77.68,15,2,3.2,2,2.8,0.493699544326619,0.069418513897849,0.65,0.87,0.22,0.76,0.15556349186104,-249666.666666667,2,2064_PbCFNS,Mm
NCS-F-Pd,5,0.447213595499958,0.341995189335339,0.275945932292243,0.251699790128365,0.234923788617604,6,46,40,16.8,11.68,6,62,93,31,80.4,8.72,62,12.0107,106.42,94.4093,36.70016064,27.887935744,12.0107,53.5,3823,3769.5,1231.192,1275.4664,53.5,10,17,7,14.4,1.92,10,2,5,3,2.8,0.96,2,57,139,82,89.6,25.92,57,2.2,3.98,1.78,2.87,0.512,2.2,0,2,2,1.6,0.64,0,0,5,5,2.8,1.44,0,0,10,10,2,3.2,0,0,0,0,0,0,0,4,10,6,6.4,1.68,4,0,0,0,0,0,0,0,4,4,2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,1.2,0,5.64,25.786875,20.146875,14.062625,5.1111,5.64,0,6.437,6.437,3.021,1.9564,0,0,0,0,0,0,0,15,225,210,139.6,77.68,15,1.6,2.8,2,0,0.547107278760105,0.074810684164478,0.65,1,0.35,0.825,0.247487373415291,-249666.666666667,2,2065_PdCFNS,Ml
NCS-F-Pt,5,0.447213595499958,0.341995189335339,0.275945932292243,0.251699790128365,0.234923788617604,6,78,72,23.2,21.92,6,63,93,30,80.6,8.48,63,12.0107,195.084,183.0733,54.43296064,56.260415744,12.0107,53.5,3823,3769.5,1273.862,1326.6704,53.5,10,17,7,14.4,1.92,10,2,6,4,3,1.2,2,57,136,79,89,25.2,57,2.28,3.98,1.7,2.886,0.4992,2.28,1,2,1,1.8,0.32,1,0,5,5,2.8,1.44,0,0,9,9,1.8,2.88,0,0,14,14,2.8,4.48,0,4,24,20,9.2,5.92,4,0,1,1,0.2,0.32,0,0,4,4,2,1.2,0,0,1,1,0.2,0.32,0,0,0,0,0,0,0,1,4,3,2.4,0.88,1,5.64,25.786875,20.146875,14.184625,5.2087,5.64,0,6.437,6.437,3.021,1.9564,0,0,0,0,0,0,0,15,225,210,139.6,77.68,15,1.8,2.8,1.8,2.8,0.514463104845921,0.071402231675572,0.65,0.92,0.27,0.785,0.190918830920368,-249666.666666667,2,2066_PtCFNS,Ml
NCS-F-Sr,5,0.447213595499958,0.341995189335339,0.275945932292243,0.251699790128365,0.234923788617604,6,38,32,15.2,9.44,6,8,93,85,69.6,24.64,8,12.0107,87.62,75.6093,32.94016064,21.871935744,12.0107,53.5,3823,3769.5,1075.582,1098.9672,53.5,2,17,15,12.8,4.32,2,2,5,3,2.8,0.96,2,57,195,138,100.8,39.36,57,0.95,3.98,3.03,2.62,0.712,0.95,2,2,0,2,0,2,0,5,5,2.8,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,5,4.8,1.44,2,0,0,0,0,0,0,0,4,4,2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,1.2,0,5.64,54.23,48.59,22.026625,14.38545,5.64,0,6.437,6.437,3.021,1.9564,0,0,0,0,0,0,0,15,225,210,139.6,77.68,15,2,2.8,0,0,0.89926127549485,0.144703428821253,0.65,2.25,1.6,1.45,1.13137084989848,-249666.666666667,2,2067_SrCFNS,Mm
NCS-F-Zn,5,0.447213595499958,0.341995189335339,0.275945932292243,0.251699790128365,0.234923788617604,6,30,24,13.6,7.52,6,69,93,24,81.8,7.04,69,12.0107,65.38,53.3693,28.49216064,16.184271488,12.0107,53.5,3823,3769.5,1004.118,1127.5528,53.5,12,17,5,14.8,1.44,12,2,4,2,2.6,0.72,2,57,122,65,86.2,21.84,57,1.65,3.98,2.33,2.76,0.6,1.65,2,2,0,2,0,2,0,5,5,2.8,1.44,0,0,10,10,2,3.2,0,0,0,0,0,0,0,4,12,8,6.8,2.16,4,0,0,0,0,0,0,0,4,4,2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,1.2,0,5.64,25.786875,20.146875,13.972625,5.04415,5.64,0,6.437,6.437,3.021,1.9564,0,0,0,0,0,0,0,15,194,179,133.4,72.72,15,2,2.8,2,0,0.742626000251458,0.103971861718079,0.65,1.55,0.9,1.1,0.636396103067893,-249666.666666667,2,2068_ZnCFNS,Mm
NCS-I-Ba,5,0.447213595499958,0.341995189335339,0.275945932292243,0.251699790128365,0.234923788617604,6,56,50,27.6,21.52,6,9,96,87,70.4,24.56,9,12.0107,137.327,125.3163,64.462774,54.1223688,12.0107,63.05,3823,3759.95,1132.252,1076.2992,63.05,2,17,15,12.8,4.32,2,2,6,4,3.6,1.52,2,71,215,144,121.2,44.64,71,0.89,3.04,2.15,2.344,0.5816,0.89,2,2,0,2,0,2,0,5,5,2.8,1.44,0,0,10,10,2,3.2,0,0,0,0,0,0,0,2,17,15,6.8,4.08,2,0,0,0,0,0,0,0,4,4,2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,1.2,0,5.64,63.59,57.95,30.560125,18.1939,5.64,0,6.437,6.437,2.8394,2.10168,0,0,0,0,0,0,0,64,229,165,150.2,66.56,64,2,2.8,2,0,0.685139312535294,0.095459852468693,0.21,1.87,1.66,1.04,1.17379725676967,-238733.333333333,2,2069_BaCINS,Mh
NCS-I-Be,5,0.447213595499958,0.341995189335339,0.275945932292243,0.251699790128365,0.234923788617604,4,53,49,17.2,14.32,4,67,96,29,82,8,67,9.012182,126.90447,117.892288,38.7998104,35.24186384,9.012182,63.05,3823,3759.95,1244.252,1157.7984,63.05,2,17,15,12.8,4.32,2,2,5,3,2.8,0.96,2,71,139,68,97.4,19.68,71,1.57,3.04,1.47,2.48,0.364,1.57,2,2,0,2,0,2,0,5,5,2.8,1.44,0,0,10,10,2,3.2,0,0,0,0,0,0,0,2,17,15,6.8,4.08,2,0,0,0,0,0,0,0,4,4,2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,1.2,0,5.64,43.015,37.375,19.420125,11.98465,5.64,0,6.437,6.437,2.8394,2.10168,0,0,0,0,0,0,0,64,194,130,143.2,60.96,64,2,2.8,2,0,0.417382851233086,0.050519821305465,0.21,1.19,0.98,0.7,0.692964645562816,-238733.333333333,2,2070_BeCINS,Mm
NCS-I-Ca,5,0.447213595499958,0.341995189335339,0.275945932292243,0.251699790128365,0.234923788617604,6,53,47,20.4,13.04,6,7,96,89,70,25.2,7,12.0107,126.90447,114.89377,45.012974,32.7565984,12.0107,63.05,3823,3759.95,1155.252,1067.0992,63.05,2,17,15,12.8,4.32,2,2,5,3,3.2,1.04,2,71,176,105,113.4,35.28,71,1,3.04,2.04,2.366,0.5464,1,2,2,0,2,0,2,0,5,5,2.8,1.44,0,0,10,10,2,3.2,0,0,0,0,0,0,0,2,17,15,6.8,4.08,2,0,0,0,0,0,0,0,4,4,2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,1.2,0,5.64,43.015,37.375,25.396125,12.1534,5.64,0,6.437,6.437,2.8394,2.10168,0,0,0,0,0,0,0,64,225,161,149.4,65.92,64,2,2.8,2,0,0.646686671641399,0.088417235763867,0.21,1.76,1.55,0.985,1.09601551083915,-238733.333333333,2,2071_CaCINS,Mm
NCS-I-Cd,5,0.447213595499958,0.341995189335339,0.275945932292243,0.251699790128365,0.234923788617604,6,53,47,26,19.6,6,70,96,26,82.6,7.52,70,12.0107,126.90447,114.89377,59.479574,48.1425288,12.0107,63.05,3823,3759.95,1051.096,1108.7616,63.05,12,17,5,14.8,1.44,12,2,5,3,3.4,1.28,2,71,144,73,107,27.6,71,1.69,3.04,1.35,2.504,0.3256,1.69,2,2,0,2,0,2,0,5,5,2.8,1.44,0,0,10,10,4,4.8,0,0,0,0,0,0,0,4,17,13,8.8,4.56,4,0,0,0,0,0,0,0,4,4,2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,1.2,0,5.64,43.015,37.375,21.741125,10.12785,5.64,0,6.437,6.437,2.8394,2.10168,0,0,0,0,0,0,0,64,194,130,143.2,60.96,64,2,2.8,4,0,0.365948438141932,0.042964125990485,0.21,1.07,0.86,0.64,0.608111831820431,-238733.333333333,2,2072_CdCINS,Ml
NCS-I-Co,5,0.447213595499958,0.341995189335339,0.275945932292243,0.251699790128365,0.234923788617604,6,53,47,21.8,14.56,6,58,96,38,80.2,10.16,58,12.0107,126.90447,114.89377,48.784013,35.3078556,12.0107,63.05,3823,3759.95,1285.852,1207.7184,63.05,9,17,8,14.2,2.16,9,2,5,3,3.2,1.04,2,71,139,68,103.4,23.92,71,1.88,3.04,1.16,2.542,0.2648,1.88,2,2,0,2,0,2,0,5,5,2.8,1.44,0,0,10,10,3.4,4.08,0,0,0,0,0,0,0,4,17,13,8.2,3.84,4,0,0,0,0,0,0,0,4,4,2,1.2,0,0,3,3,0.6,0.96,0,0,0,0,0,0,0,1,4,3,2.6,0.88,1,5.64,43.015,37.375,19.891125,11.60785,5.64,0,6.437,6.437,2.8394,2.10168,0,0,1.5484712,1.5484712,0.30969424,0.495510784,0,64,194,130,143.2,60.96,64,2,2.8,3.4,0,0.285662686264043,0.031931828813725,0.21,0.88,0.67,0.545,0.473761543394987,-238733.333333333,2,2073_CoCINS,Ll
NCS-I-Cu,5,0.447213595499958,0.341995189335339,0.275945932292243,0.251699790128365,0.234923788617604,6,53,47,22.2,15.04,6,64,96,32,81.4,8.72,64,12.0107,126.90447,114.89377,49.706574,36.4149288,12.0107,63.05,3823,3759.95,1203.806,1109.2632,63.05,11,17,6,14.6,1.68,11,2,5,3,3.2,1.04,2,71,139,68,104.6,24.88,71,1.9,3.04,1.14,2.546,0.2584,1.9,1,2,1,1.8,0.32,1,0,5,5,2.8,1.44,0,0,10,10,4,4.8,0,0,0,0,0,0,0,4,17,13,8.6,4.32,4,0,1,1,0.2,0.32,0,0,4,4,2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2.2,1.04,1,5.64,43.015,37.375,20.056125,11.47585,5.64,0,6.437,6.437,2.8394,2.10168,0,0,0,0,0,0,0,64,225,161,149.4,65.92,64,1.8,2.8,4,0,0.277400390009806,0.030853995719508,0.21,0.86,0.65,0.535,0.459619407771256,-238733.333333333,2,2074_CuCINS,Ll
NCS-I-Fe,5,0.447213595499958,0.341995189335339,0.275945932292243,0.251699790128365,0.234923788617604,6,53,47,21.6,14.32,6,55,96,41,79.6,10.88,55,12.0107,126.90447,114.89377,48.166374,34.5666888,12.0107,63.05,3823,3759.95,1294.452,1218.0384,63.05,8,17,9,14,2.4,8,2,5,3,3.2,1.04,2,71,139,68,104.6,24.88,71,1.83,3.04,1.21,2.532,0.2808,1.83,2,2,0,2,0,2,0,5,5,2.8,1.44,0,0,10,10,3.2,3.84,0,0,0,0,0,0,0,4,17,13,8,3.6,4,0,0,0,0,0,0,0,4,4,2,1.2,0,0,4,4,0.8,1.28,0,0,0,0,0,0,0,1,4,3,2.8,1.04,1,5.64,43.015,37.375,19.988125,11.53025,5.64,0,6.437,6.437,2.8394,2.10168,0,0,2.1106628,2.1106628,0.42213256,0.675412096,0,64,229,165,150.2,66.56,64,2,2.8,3.2,0,0.306514536143557,0.034701897470675,0.21,0.93,0.72,0.57,0.509116882454314,-238733.333333333,2,2075_FeCINS,Lm
